@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute MOEX_Now numeric
@attribute Nifty_Now numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2008-12-10, 40.03, -0.006, -0.006, -0.006, -0.006, -0.0024, 5.27, 7.28, 2.15, 81.2, 95.0, 183.2, 0.6859999999999999, -2.38, -1.51, -316.8, 437.41, 2305.47, 63.23, 74.68, 73.37, 9.71, -10.48, 72.125, -21.03, -2.31, 2.67, -0.057, -0.062, 0.015, -24.4, 5.1, 19.11, 1.54, -2.06, -2.96, -1.54, 0.07400000000000001, 0.07400000000000001, 0.07400000000000001, 0.07400000000000001, -0.091, -0.091, -0.091, -0.091, -14.47, -0.13, 0.0108, -0.001, 0.0049, 0.07, 0.07, 0.07, 0.07, -474.0, 730.0, 1000.0, 270.93, 439.9, 894.5, 26.74, 91.22, 31.73, -242.85, -173.47, -45.96, 0.3, 18.77, 23.24, 45.12, -0.0143, -0.0051, -15.67, 12.79, 8.12, -2.5, 1.02, 26.6, 63.8, 69.7, -0.017, 306.0, 430.0, 946.0, 31.89, 0.078, 0.078, 0.078, 0.078, -0.0039, 0.0031, -15.95, -22.95, -10.95, 5.02, 5.82, 7.73, -169.56, 16.27, -26.3, 231.55, -0.0528, -0.206, 0.012, -0.66, -0.65, -0.125, -0.3, -17.13, 1.81, 3.92
2008-12-11, 8.56, 0.01, 0.01, 0.01, 0.01, 0.0105, 2.76, 0.81, 7.07, -14.0, -5.9, 97.4, -0.354, -5.05, -6.44, 1036.29, 884.72, 319.44, 25.77, -11.25, 120.66, 14.21, 10.84, 72.125, 10.57, -7.99, 0.07, 0.048, 0.038, 0.029, 18.14, 17.12, -18.76, 3.83, -5.1, -1.25, -5.95, -0.077, -0.077, -0.077, -0.077, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, -25.42, -35.33, -0.0063, -0.008, -0.0009, -0.032, -0.032, -0.032, -0.032, 1016.0, 840.0, 700.0, 250.19, 358.72, 446.39, -93.65, -53.69, -21.99, 70.09, -35.68, -1.83, 0.4, 2.91, -3.6, 18.37, -0.0036, -0.0006, 10.69, -9.29, -10.06, 4.79, -8.02, 89.3, 37.1, 80.2, 0.0053, 210.0, 140.0, 524.0, 49.77, -0.064, -0.064, -0.064, -0.064, 0.0034, 0.003, -39.55, -9.75, -44.65, 4.01, 3.43, 12.92, 236.44, 96.97, 94.16, 48.98, -0.5093, -0.1079, -0.4928, 0.51, 0.34, 0.35, 0.175, 20.41, 1.86, 9.06
2008-12-12, -50.61, -0.017, -0.017, -0.017, -0.017, 0.0341, -1.38, 0.31, 0.92, 21.4, 23.2, -22.2, -0.4425, -5.08, -7.09, -485.33, 131.56, 542.81, -37.68, -16.93, -32.86, 14.15, 10.24, -8.1, -25.65, -3.64, -16.72, 0.017, 0.018000000000000002, 0.019, -57.6, -15.19, -15.55, -40.38, -4.84, -6.54, -6.61, 0.0, 0.0, 0.0, 0.0, -0.08, -0.08, -0.08, -0.08, -17.18, -31.39, -0.0239, -0.0056, -0.0329, 0.008, 0.008, 0.008, 0.008, 268.0, -10.0, 200.0, -281.49, -159.85, -119.13, -22.06, -111.56, -82.08, -196.33, -80.6, -109.68, 2.6, -11.55, -0.28, -2.4, 0.0138, -0.0003, -25.19, 5.74, -5.36, -20.17, 3.06, 30.2, 86.5, 44.9, 0.0237, -152.0, 52.0, 108.0, 0.8, 0.001, 0.001, 0.001, 0.001, 0.0068, 0.0046, -37.5, -69.8, -54.3, -12.8, -1.79, -7.34, -242.1, 95.75, -8.15, -92.97, -0.2644, -0.5835, -0.5304, -1.29, -1.09, 0.225, 0.295, -26.54, 3.14, 4.57
2008-12-15, 54.37, 0.017, 0.017, 0.017, 0.017, 0.0014, -7.02, -7.15, -11.75, -108.3, -41.6, -105.9, 0.0785, 2.23, -0.54, 854.79, -505.91, -1501.56, -103.83, -123.15, -188.52, -18.07, -8.35, 1.2, 6.14, -21.39, -17.38, -0.08, -0.055, -0.099, 32.84, -65.92, -25.57, -23.67, 1.915, -2.065, -0.48, 0.103, 0.103, 0.103, 0.103, -0.033, -0.033, -0.033, -0.033, 17.86, 3.85, 0.0137, -0.0095, 0.0125, 0.09, 0.09, 0.09, 0.09, -194.0, -530.0, -1700.0, -178.9, -177.1, -133.26, -93.68, -89.99, -136.43, 64.59, -156.43, -207.96, -1.2, -16.98, -11.55, -23.46, -0.0118, -0.0098, 17.22, -25.99, -7.93, -6.72, -1.69, -207.1, -273.9, -309.0, -0.0069, -504.0, -258.0, -1005.0, -53.72, 0.094, 0.094, 0.094, 0.094, -0.0092, -0.0016, 14.85, 3.25, 5.55, -21.635, -13.965, -21.47, 123.55, -494.68, -146.84, -194.46, 0.2627, 0.4622, 0.0878, -2.1, -1.74, -0.191, -0.07, -24.86, -47.89, -71.52
2008-12-16, 3.37, -0.024, -0.024, -0.024, -0.024, 0.0339, -0.64, 2.03, 5.15, -2.8, -48.0, 37.0, -0.0985, -1.15, 0.12, -1053.67, 361.2, 1306.57, -8.55, 74.26, 105.94, 36.96, 21.55, 59.85, -11.16, 1.39, 6.37, -0.021, 0.016, 0.018000000000000002, -32.38, 61.61, 1.12, 13.33, -1.015, -0.945, -0.13, -0.07200000000000001, -0.07200000000000001, -0.07200000000000001, -0.07200000000000001, -0.057, -0.057, -0.057, -0.057, 12.96, 11.45, -0.016, -0.0048, -0.0053, -0.08900000000000001, -0.08900000000000001, -0.08900000000000001, -0.08900000000000001, -446.0, 550.0, 1350.0, -178.9, -177.1, -133.26, -109.63, 47.39, 0.66, -65.15, 32.97, 158.82, -1.55, -8.62, -4.66, 4.23, -0.002, 0.0102, -15.86, 20.45, 2.51, 5.09, 0.68, 48.4, 136.4, 219.0, 0.0353, -117.0, -163.0, 344.0, 96.31, -0.051, -0.051, -0.051, -0.051, 0.0148, 0.0089, -7.85, -7.65, -9.75, -21.635, -13.965, -21.47, -53.62, 467.94, 71.53, 252.16, -0.0202, -0.3475, 0.0942, 1.11, 0.82, 0.39, 0.25, 18.27, 18.73, 47.28
2008-12-17, 8.19, -0.121, -0.121, -0.121, -0.121, 0.0388, 1.15, -2.88, -0.37, 31.5, -10.6, 7.2, -0.0985, -1.91, 0.55, 1673.27, 258.4, 3.52, 75.09, -15.05, 28.41, -1.23, 2.54, 60.55, 44.61, 30.03, 13.81, -0.03, -0.041, -0.016, 81.55, -18.1, 45.73, 34.64, -1.795, 0.185, 0.64, -0.065, -0.065, -0.065, -0.065, -0.255, -0.255, -0.255, -0.255, 28.38, 18.43, -0.0281, -0.0088, -0.0243, -0.067, -0.067, -0.067, -0.067, 1051.0, -170.0, 660.0, 981.99, 618.18, -21.24, 40.6, -121.7, -13.96, 359.61, 247.23, 102.99, 1.3, 15.82, -5.12, -0.25, 0.0315, 0.0023, 30.28, -12.78, 11.91, 10.52, 12.78, 143.8, 55.8, 65.5, 0.0294, 244.0, -214.0, 46.0, -16.44, -0.042, -0.042, -0.042, -0.042, 0.0219, 0.0028, -13.95, 1.55, 19.65, 15.9, -9.71, -3.82, 262.28, -181.94, 114.69, 73.76, 0.1363, 0.0551, 0.1131, -1.85, -1.6, 0.085, 0.17, -10.43, -15.19, -21.37
2008-12-18, 6.16, -0.078, -0.078, -0.078, -0.078, 0.0303, -0.5, 1.64, -1.51, 15.1, 11.0, -15.0, -0.154, -3.32, -3.56, -46.03, 367.73, 797.76, -21.53, 26.14, -16.7, 11.92, -2.24, -87.4, -8.76, 4.19, 24.41, -0.008, -0.009000000000000001, -0.033, -10.58, 42.82, 8.44, 34.05, -3.165, -3.185, -3.22, -0.12, -0.12, -0.12, -0.12, -0.064, -0.064, -0.064, -0.064, 29.41, 17.44, -0.0088, -0.0258, -0.0056, -0.145, -0.145, -0.145, -0.145, -49.0, 570.0, 440.0, 539.96, 488.71, 887.02, -18.94, 71.22, 10.58, -99.8, 16.33, 167.1, 0.9, -2.66, 12.25, 4.77, -0.009000000000000001, 0.012, 3.74, 23.21, 9.62, 18.83, -24.37, 29.2, 115.2, 51.9, -0.0092, 51.0, 234.0, 104.0, 21.14, -0.14300000000000002, -0.14300000000000002, -0.14300000000000002, -0.14300000000000002, 0.0141, 0.0227, -24.55, -37.25, -41.15, 9.76, 9.15, 13.35, -149.38, 93.42, 0.0, -86.975, 0.0036, -0.0179, 0.0145, -1.4, -1.51, 0.715, 0.78, -3.06, 27.18, 2.26
2008-12-19, 5.06, -0.079, -0.079, -0.079, -0.079, -0.0192, 2.12, 0.09, 3.86, 6.5, 11.6, 51.5, -0.33, -5.75, -3.34, -411.16, 136.69, -126.63, 48.02, 0.31, 76.65, -31.55, -34.32, 106.4, -19.14, -7.83, -18.5, -0.006999999999999999, -0.011, 0.013, -26.94, 14.29, -6.63, -24.67, -5.095, -3.075, -3.21, -0.012, -0.012, -0.012, -0.012, -0.115, -0.115, -0.115, -0.115, -49.67, 16.85, 0.0089, -0.0004, -0.0114, -0.013, -0.013, -0.013, -0.013, 470.0, 1150.0, 210.0, -225.33, 514.3, 429.86, -33.15, -23.27, -5.9, -219.35, -55.6, -185.11, 0.2, 7.92, -2.27, 9.32, -0.0246, -0.0207, -7.42, 7.06, 1.34, -2.12, -30.34, 60.9, 45.0, 154.9, -0.0484, 205.0, 73.0, 196.0, -12.22, 0.0, 0.0, 0.0, 0.0, -0.0067, 0.002, -39.5, -25.6, -25.4, 6.53, 15.1, 20.26, -149.38, 93.42, 0.0, -86.975, -0.8089, -0.0148, -0.4331, 2.26, 0.12, -0.3, 0.08, 22.23, -2.77, 19.72
2008-12-22, -1.36, 0.012, 0.012, 0.012, 0.012, -0.0292, -0.34, 1.85, -2.34, -43.8, -22.0, -81.9, 0.025, -0.05, -1.39, -405.04, -713.21, -266.88, -59.7, 0.6, -68.69, -34.09, 3.99, 16.75, 2.6, -5.55, 5.58, -0.035, -0.094, -0.067, 11.95, -10.42, 1.65, 21.67, 0.19, -1.0, -1.17, 0.017, 0.017, 0.017, 0.017, 0.046, 0.046, 0.046, 0.046, -17.41, -26.99, 0.0193, 0.0259, 0.0213, 0.03, 0.03, 0.03, 0.03, -225.0, -900.0, -290.0, -125.53, -552.99, -355.21, -55.19, -97.67, -94.27, -25.88, -122.58, -16.96, 0.25, -8.28, -4.72, -1.31, 0.0117, 0.0138, 7.09, -1.31, 3.72, 8.42, 16.89, 10.6, 5.0, -103.0, -0.0101, 126.0, 75.0, -223.0, -3.47, 0.005, 0.005, 0.005, 0.005, -0.0148, -0.0071, 1.55, 6.65, -4.55, -13.31, -10.135, -11.07, 126.65, -266.55, -171.61, 43.29, 0.0665, -0.4785, -0.0651, -1.11, 1.18, -0.27, -0.56, -20.4, 1.48, -3.51
2008-12-23, -35.3, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, 0.0026, -6.1, -5.09, -1.65, -37.7, -25.3, 19.1, 0.2, 3.01, 1.39, -1512.73, -332.98, -1250.38, -57.68, -84.21, -71.61, 22.93, 21.58, -38.2, -16.25, -18.1, -25.93, 0.012, 0.029, 0.05, -31.97, -10.58, -29.56, -53.39, 2.82, -0.66, 1.39, -0.076, -0.076, -0.076, -0.076, 0.042, 0.042, 0.042, 0.042, 29.3, 4.81, -0.0046, -0.0161, -0.0044, -0.063, -0.063, -0.063, -0.063, -1501.0, -200.0, -1220.0, -162.46, -262.23, -56.44, -40.34, -37.08, 12.63, -59.42, -151.72, -147.27, -2.6, -8.35, -7.82, -12.23, -0.0047, -0.0006, -11.19, 1.6, -10.6, -20.61, -0.26, -169.5, -98.3, -4.1, -0.009000000000000001, -461.0, 0.0, 210.0, -2.98, -0.042, -0.042, -0.042, -0.042, 0.0028, 0.0004, 21.95, -5.05, 6.85, -13.31, -10.135, -11.07, -302.47, 164.49, -0.5, -98.84, 0.0963, -0.1202, 0.0401, 1.74, 1.09, 0.01, 0.059, -16.37, -21.03, -6.31
2008-12-24, -15.8, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, 0.0018, 1.06, 0.87, -1.04, 6.8, 1.7, 24.4, 0.256, 4.18, 2.49, -1147.72, -1447.0, -1025.52, -9.64, 17.49, 47.45, 25.22, 27.7, -70.65, -8.47, -6.93, 3.01, -0.064, -0.025, -0.07, -10.81, -22.8, -15.35, 8.88, 3.635, 5.565, 2.34, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, 0.01, 0.01, 0.01, 0.01, 33.26, 28.12, -0.0029, 0.0039, 0.0062, -0.002, -0.002, -0.002, -0.002, -1048.0, -1450.0, -450.0, 115.08, 110.94, 130.85, -19.94, -7.72, -3.33, -100.2, -24.46, 25.01, -0.9, 3.55, -3.03, -0.68, -0.0012, -0.005, -6.43, -10.52, -6.7, 5.23, 16.17, -30.4, -47.8, -54.4, -0.0064, -80.0, -221.0, -76.0, -1.59, 0.029, 0.029, 0.029, 0.029, -0.0058, -0.0055, 28.0, 43.0, 23.1, -14.1, -15.25, -14.1, 62.38, -200.77, -130.87, 20.49, 0.1833, 0.4193, 0.168, 0.71, 0.37, -0.596, -0.449, 18.31, 19.37, 7.41
2008-12-26, -10.65, -0.002, -0.002, -0.002, -0.002, 0.0041, -2.6, -6.09, -1.77, -39.4, -51.1, -39.0, -0.276, -4.07, 0.2, 196.675, -434.435, -59.235, 0.0, -89.22, 6.41, -14.66, -16.12, -51.8, 4.99, -10.65, 1.34, -0.005, -0.062, -0.002, 3.36, -14.22, -21.21, 3.61, -3.915, -1.475, 0.26, 0.011, 0.011, 0.011, 0.011, 0.005, 0.005, 0.005, 0.005, -13.12, 8.85, -0.0026, -0.0044, 0.0034, -0.019, -0.019, -0.019, -0.019, 88.5, -525.0, -437.5, 166.44, 59.64, 87.4, 0.02, -86.37, 0.55, 48.99, -149.34, 40.22, 0.6, -0.6366666670000001, 1.35, 1.4533333330000002, -0.0013, -0.0024, 1.85, -7.92, -8.54, -1.26, -12.95, -16.93333333, -16.2, -28.5, -0.0024, 8.333333332999999, -48.33333333, -26.33333333, -7.11, -0.017, -0.017, -0.017, -0.017, 0.0097, 0.0001, -30.2, -11.5, -1.6, -14.57, -14.53, -18.91, -1.36, -23.57, -63.9, 26.41, -0.263, -0.2308, -0.0468, -0.63, 0.36, 0.09, -0.09, -16.76, -21.71, -9.16
2008-12-29, -0.27, 0.019, 0.019, 0.019, 0.019, 0.0059, -0.545, 1.225, -0.615, 51.4, 35.15, 5.7, -0.226, -1.21, -3.57, 196.675, -434.435, -59.235, 0.0, 0.0, 0.0, -23.24, -36.66, -59.6, 4.65, 3.95, 5.08, 0.026, 0.044, 0.017, 5.34, 6.05, 4.9, 2.82, -0.935, -4.965, -3.5, -0.031, -0.031, -0.031, -0.031, -0.051, -0.051, -0.051, -0.051, -0.29, -14.63, 0.0079, 0.0016, 0.0044, -0.019, -0.019, -0.019, -0.019, 88.5, -525.0, -437.5, 174.64, 89.83, 107.93, 0.0, 0.0, 0.0, 47.07, 83.32, 17.92, 0.35, -0.6366666670000001, 1.35, 1.4533333330000002, 0.0067, 0.0029, 6.28, 2.95, 5.12, 4.78, -3.05, -16.93333333, -16.2, -28.5, -0.0102, 8.333333332999999, -48.33333333, -26.33333333, 4.28, -0.017, -0.017, -0.017, -0.017, 0.0014, 0.008, -7.25, -43.85, -28.85, -0.59, -5.89, -1.095, 163.37, 110.8, 140.03, 28.55, -0.1205, -0.3398, -0.2908, 0.55, 0.12, 0.18, 0.213, 18.27, 12.595, 13.69
2008-12-30, 6.88, 0.019, 0.019, 0.019, 0.019, -0.0086, -0.545, 1.225, -0.615, 51.4, 35.15, 5.7, -0.329, -5.44, -2.42, 196.03, 495.53, 304.12, 75.48, 103.47, 26.53, -1.64, 5.23, 64.95, -3.38, -0.04, -9.45, 0.023, 0.01, 0.017, -19.92, -1.66, -1.21, -25.52, -4.715, -0.665, -1.91, -0.031, -0.031, -0.031, -0.031, -0.033, -0.033, -0.033, -0.033, -24.79, 6.78, -0.0041, -0.0001, -0.0055, -0.019, -0.019, -0.019, -0.019, 74.0, 330.0, 345.0, -122.96, 27.69, 41.6, 65.36, 118.29, -5.62, -31.62, -5.98, -85.7, -1.75, -0.6366666670000001, 1.35, 1.4533333330000002, -0.001, 0.0074, -10.62, 4.68, -0.63, -8.57, -17.75, -16.93333333, -16.2, -28.5, -0.0155, 8.333333332999999, -48.33333333, -26.33333333, 7.26, -0.017, -0.017, -0.017, -0.017, -0.0008, 0.0011, -36.55, -9.05, -14.55, -0.59, -5.89, -1.095, 163.37, 110.8, 140.03, 28.55, -0.3837, -0.09, -0.1628, -0.14, -0.6, 0.28, 0.312, 18.27, 12.595, 13.69
2009-1-2, 32.93, -0.185, -0.185, -0.185, -0.185, 0.0095, 5.77, 1.33, 2.35, 73.3, 79.8, 102.8, 0.1235, -0.11, -2.12, 490.15, 151.45, 427.06, 105.34, 77.56, 98.31, -17.41, 4.05, 57.3, 21.22, 17.42, 13.51, 0.01, 0.006, -0.006999999999999999, 40.38, -8.36, 19.78, 23.81, -0.43, -4.6, -1.94, 0.062, 0.062, 0.062, 0.062, -0.048, -0.048, -0.048, -0.048, -1.57, -12.24, 0.0022, 0.0118, 0.006999999999999999, 0.061, 0.061, 0.061, 0.061, 596.0, 220.0, 480.0, 27.63, -54.29, -162.23, 69.57, 64.23, 119.87, 184.46, 125.29, 114.46, 0.9, 5.07, 1.3, 2.79, 0.001, 0.0014, 16.62, -7.78, 6.59, 7.21, 11.26, 178.1, 57.6, 112.8, -0.0055, 293.0, 143.0, 73.0, 7.26, 0.023, 0.023, 0.023, 0.023, -0.0004, -0.0005, -3.45, -26.35, -13.75, 9.8, 4.92, 7.96, 193.43, 136.95, 195.97, 280.94, 0.0128, -0.3406, -0.1813, -0.36, 0.24, 0.172, 0.035, 23.95, 22.75, 18.4
2009-1-5, 16.17, 0.16899999999999998, 0.16899999999999998, 0.16899999999999998, 0.16899999999999998, -0.0193, 11.65, 11.65, 6.11, 169.1, 155.7, 110.6, 0.617, 9.21, 7.96, 2693.91, 2481.92, 485.54, 162.87, 164.32, 84.27, 0.581428571, 5.064285714, 67.25, 41.16, 43.61, 28.77, 0.13699999999999998, 0.134, 0.16699999999999998, 81.51, 57.69, 85.33, 54.72, 7.915, 9.185, 2.15, -0.022, -0.022, -0.022, -0.022, 0.305, 0.305, 0.305, 0.305, 29.37, 4.57, -0.0051, -0.0066, -0.0076, 0.002, 0.002, 0.002, 0.002, 2662.0, 2150.0, 780.0, 830.95, 785.32, 202.75, -0.93, -0.02, 0.05, 366.3, 379.68, 261.4, 3.35, 31.44, 28.96, 5.06, 0.0438, 0.0154, 23.07, 31.17, 25.68, 26.51, 28.45, 290.5, 290.5, 151.0, 0.0088, 493.0, 493.0, 300.0, 40.965, 0.021, 0.021, 0.021, 0.021, 0.009000000000000001, 0.0007, 61.45, 71.25, 52.65, 19.38, 19.55, 18.32, 403.39, 306.57, 401.92, 326.62, 0.3714, 0.7088, 0.1446, 2.11, 0.65, 0.51, 0.31, 73.65, 64.89, 37.84
2009-1-6, 20.71, 0.063, 0.063, 0.063, 0.063, -0.0274, 3.55, 3.97, 8.88, 17.8, 56.3, 90.8, -0.083, -1.02, -0.33, 1274.44, 1624.62, 1975.39, 10.92, 60.12, 110.87, 0.581428571, 5.064285714, 74.7, -4.35, 1.9, 20.18, -0.002, 0.004, -0.027000000000000003, -4.18, 42.61, 4.43, 32.65, -0.795, -0.845, 4.26, 0.078, 0.078, 0.078, 0.078, 0.124, 0.124, 0.124, 0.124, -35.03, -4.05, -0.0263, -0.0051, -0.0197, 0.065, 0.065, 0.065, 0.065, 1499.0, 2000.0, 1670.0, -12.1, 181.48, 858.86, 222.49, 190.63, 182.46, -81.8, 12.9, 116.6, -3.2, -0.02, 8.51, 28.29, 0.0179, 0.0273, -0.81, 6.05, -0.22, 1.27, 19.07, 157.8, 157.8, 287.2, 0.0174, 309.0, 309.0, 517.0, 40.965, 0.035, 0.035, 0.035, 0.035, 0.0014, 0.0051, -6.0, -6.4, 1.0, 19.38, 19.55, 18.32, 51.4, 281.19, 137.74, 197.85, -0.24, -0.2909, 0.1108, 0.83, 1.14, -0.22, -0.27, 23.55, 36.01, 45.38
2009-1-7, 33.89, -0.023, -0.023, -0.023, -0.023, -0.0095, 7.49, 9.71, 2.71, 59.3, 57.6, 41.2, -0.0545, -0.68, -0.67, 793.62, 473.85, 1994.37, 42.32, 76.17, 10.85, 0.581428571, 5.064285714, -8.65, 7.25, 7.22, 7.75, 0.124, 0.119, 0.069, 24.35, 20.89, 25.17, 31.62, -0.42, 0.2, -0.68, 0.158, 0.158, 0.158, 0.158, -0.035, -0.035, -0.035, -0.035, -9.06, -18.88, -0.004, -0.0225, -0.0108, 0.139, 0.139, 0.139, 0.139, 693.0, 430.0, 2020.0, -233.45, 6.23, -304.05, 43.22, 108.74, 34.96, 62.21, 81.72, 26.37, 8.4, 3.82, 0.13, 1.57, 0.0075, 0.0079, 9.68, 1.6, 10.77, 11.15, 16.77, 79.9, 155.9, 111.5, 0.0228, 467.0, 734.0, 309.0, -1.8, 0.14400000000000002, 0.14400000000000002, 0.14400000000000002, 0.14400000000000002, 0.0108, 0.0007, -3.0, 1.9, -0.9, 22.95, 22.96, 12.39, 186.58, 176.73, 132.8, 169.55, -0.0868, -0.1517, -0.1762, 0.15, 1.14, 0.175, -0.01, -7.04, -8.72, 9.3
2009-1-8, -22.47, 0.062, 0.062, 0.062, 0.062, 0.0124, -4.23, -2.39, 3.45, -131.4, -36.8, -84.0, 0.043, -2.74, -1.28, -1492.03, -54.92, -956.64, -88.84, -100.05, -45.99, 0.581428571, 5.064285714, -192.4, -28.05, -16.4, -24.91, -0.07200000000000001, -0.02, 0.003, -53.32, -20.74, -40.26, -48.05, -2.47, -3.02, -1.02, 0.038, 0.038, 0.038, 0.038, 0.048, 0.048, 0.048, 0.048, -2.36, -13.22, 0.0113, 0.0, 0.0013, 0.052000000000000005, 0.052000000000000005, 0.052000000000000005, 0.052000000000000005, -1623.0, -530.0, -1170.0, -887.9, -497.06, -778.61, -37.62, -75.47, 0.38, -245.4, -178.25, -177.62, -1.9, 3.82, 0.13, 1.57, -0.0156, 0.0043, -17.61, 3.16, -8.68, -14.8, -35.9, -154.0, -73.8, -114.0, 0.0185, -123.0, -138.0, 209.0, -14.07, 0.014, 0.014, 0.014, 0.014, -0.0106, 0.006999999999999999, -19.3, -32.6, -17.6, -8.32, 2.7, 7.91, -350.77, -46.9, -33.63, -185.27, -0.0392, -0.2516, -0.1918, -0.64, -0.62, -0.34, 0.015, 0.63, -9.2, -4.17
2009-1-9, -24.74, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, 0.0093, -0.45, -3.42, -2.61, -2.1, -124.2, -67.5, 0.121, 5.42, 1.56, 1170.3, -317.72, -312.86, -57.56, -93.35, -94.14, 0.581428571, 5.064285714, -23.7, 3.08, -17.45, -5.56, -0.031, -0.051, -0.047, 17.95, -31.38, -8.36, -3.92, 4.725, 3.875, 1.34, -0.091, -0.091, -0.091, -0.091, -0.053, -0.053, -0.053, -0.053, 43.35, 24.44, -0.0168, 0.0074, -0.0004, -0.083, -0.083, -0.083, -0.083, 1013.0, -550.0, -220.0, -162.11, -875.91, -447.49, -10.62, -41.58, -52.58, -27.24, -189.8, -96.93, -0.75, -5.45, -3.08, -9.18, 0.0051, -0.0127, 4.91, -14.07, -8.31, 0.16, 10.54, -100.5, -150.1, -146.1, 0.0133, 24.0, -187.0, -189.0, -18.81, -0.066, -0.066, -0.066, -0.066, 0.0057, -0.0067, 37.3, 39.45, 24.25, -17.44, -21.82, -16.75, 100.26, -287.4, -248.02, -83.55, 0.6472, 0.6576, 0.3086, -1.36, -1.48, -0.008, 0.14, -21.34, -16.07, -24.43
