@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2007-09-13, 1848.02, 523.38, 522.43, 524.18, 518.59, 6306.2, 6280.7, 6317.1, 6232.0, 123.97, 124.4, 124.47, 123.86, 53882.71, 53921.81, 54621.83, 53718.36, 7472.99, 7458.68, 7477.99, 7420.66, 1899.95, 1912.23, 1919.5, 1899.84, 1635.69, 1648.65, 1656.4, 1633.16, 4496.85, 4498.65, 4531.5, 4490.4, 1471.56, 1471.1, 1479.5, 1465.75, 3.36, 3.361, 3.3819999999999997, 3.3280000000000003, 5172.63, 5092.58, 5192.3, 5025.34, 1296.34, 1294.4, 1297.59, 1289.84, 2592.07, 2592.83, 2612.18, 2590.38, 119.73, 120.17, 120.23, 119.64, 1.0373, 1.0423, 1.0449, 1.0354, 53856.0, 53870.0, 54720.0, 53500.0, 23.2045, 23.1863, 23.2045, 23.1863, 79.91, 78.16, 80.18, 78.01, 30076.33, 30191.14, 30317.5, 30025.62, 8696.21, 13291.65, 13298.31, 13408.62, 13195.4, 117.1, 117.35, 117.35, 117.0, 1180.6, 1172.42, 1180.6, 1163.03, 77.68, 76.39, 77.93, 76.09, 1891.69, 1901.64, 1904.08, 1890.75, 1.2734, 1.2669, 1.2766, 1.2609, 777.9, 781.5, 783.38, 776.8, 13980.4, 13950.4, 13992.7, 13838.5, 2209.93, 2223.44, 2227.41, 2194.26, 0.7129, 0.7052, 0.7164, 0.7041, 2615.54, 2571.14, 2618.08, 2571.14, 932.35, 936.25, 936.25, 932.15, 1051.1075, 1044.27, 1052.46, 1038.3000000000004, 13756.72, 13689.59, 13766.97, 13685.84, 7788.11, 7778.96, 7778.96, 802.0, 807.39, 808.06, 801.91, 12.625, 12.71, 12.71, 12.5, 5.855, 5.855, 5.855, 5.855, 4261.01, 4231.17
2007-09-14, 1870.02, 530.96, 522.78, 531.72, 521.65, 6363.9, 6306.2, 6374.5, 6280.2, 124.03, 123.73, 124.07, 123.51, 54908.18, 53882.71, 55086.96, 53882.71, 7535.97, 7459.43, 7545.23, 7430.64, 1932.68, 1900.33, 1932.68, 1900.33, 1666.49, 1635.69, 1666.99, 1635.69, 4528.95, 4498.05, 4540.6, 4498.05, 1483.95, 1471.47, 1489.58, 1471.47, 3.395, 3.35, 3.4219999999999997, 3.345, 5273.59, 5193.41, 5276.77, 5178.87, 1291.85, 1295.76, 1297.62, 1290.43, 2601.06, 2607.13, 2612.7, 2589.41, 119.575, 119.66, 119.735, 119.23, 1.0356, 1.037, 1.0383, 1.0311, 54923.0, 53900.0, 55200.0, 53800.0, 23.1582, 23.1438, 23.1582, 23.1438, 80.09, 79.65, 80.2, 79.19, 30302.23, 30076.33, 30513.48, 30063.78, 8734.64, 13424.88, 13292.38, 13519.91, 13292.38, 116.2, 116.1, 116.1, 115.15, 1196.62, 1180.6, 1198.64, 1170.84, 77.4, 77.62, 77.86, 77.18, 1883.78, 1891.4, 1895.51, 1880.92, 1.2662, 1.2729, 1.2756, 1.2619, 780.35, 779.79, 787.02, 774.43, 14077.8, 13928.9, 14101.4, 13835.2, 2222.75, 2212.68, 2222.75, 2199.61, 0.7107, 0.7122, 0.7189, 0.7067, 2649.95, 2615.54, 2656.93, 2615.54, 931.5, 931.2, 932.0, 929.5, 1053.565, 1049.62, 1055.64, 1043.92, 13843.2, 13787.49, 13895.93, 13756.72, 7794.723333333332, 7771.47, 7771.47, 807.1, 803.27, 808.51, 802.79, 12.514000000000001, 12.59, 12.59, 12.4, 5.85, 5.85, 5.85, 5.85, 4289.26, 4233.48
2007-09-17, 1871.68, 528.36, 529.14, 530.24, 524.38, 6289.3, 6363.9, 6363.9, 6209.1, 123.53, 123.95, 124.06, 123.45, 54671.0, 54909.01, 55465.17, 54378.19, 7497.74, 7514.62, 7522.12, 7445.41, 1943.25, 1932.96, 1945.49, 1926.38, 1660.08, 1666.49, 1669.13, 1652.66, 4518.0, 4530.0, 4582.6, 4508.85, 1484.25, 1483.95, 1485.99, 1473.18, 3.391, 3.403, 3.457, 3.3810000000000002, 5312.18, 5290.26, 5324.44, 5201.85, 1288.09, 1290.97, 1293.64, 1284.63, 2602.18, 2582.15, 2603.63, 2577.73, 119.195, 119.53, 119.655, 119.09, 1.0307, 1.0362, 1.0368, 1.0277, 54711.0, 54990.0, 55580.0, 54300.0, 23.0798, 23.0642, 23.0798, 23.0642, 79.1, 79.92, 80.36, 78.75, 30096.03, 30291.51, 30389.02, 30091.49, 8727.38, 13442.52, 13421.39, 13507.55, 13273.68, 118.05, 117.0, 117.0, 117.0, 1179.76, 1196.63, 1196.63, 1173.46, 76.22, 77.0, 77.28, 76.07, 1864.73, 1880.45, 1883.23, 1861.03, 1.2725, 1.2612, 1.2752, 1.2605, 783.49, 777.12, 783.49, 772.25, 13861.0, 14017.5, 14025.5, 13765.9, 2225.61, 2234.27, 2234.27, 2220.08, 0.7127, 0.7071, 0.7161, 0.7067, 2632.42, 2649.95, 2660.99, 2631.35, 928.35, 931.35, 932.15, 928.05, 1056.0225, 1054.97, 1058.82, 1049.54, 13846.41, 13810.57, 13905.13, 13801.16, 7801.336666666666, 7763.98, 7763.98, 811.95, 810.42, 816.82, 810.19, 12.544, 12.5, 12.69, 12.5, 5.92, 5.92, 5.92, 5.92, 4272.62, 4232.33
2007-09-18, 1838.61, 522.99, 527.51, 527.51, 521.71, 6182.8, 6289.3, 6289.3, 6168.0, 123.41, 123.45, 123.71, 123.21, 54340.54, 54671.0, 54733.0, 53690.65, 7479.85, 7497.09, 7530.81, 7433.23, 1915.8, 1940.03, 1940.03, 1912.95, 1648.23, 1660.06, 1660.97, 1638.82, 4494.65, 4518.45, 4549.05, 4482.85, 1476.65, 1484.24, 1484.24, 1471.82, 3.417, 3.43, 3.4330000000000003, 3.405, 5421.39, 5309.06, 5427.17, 5307.77, 1287.25, 1286.95, 1289.98, 1285.09, 2581.66, 2594.04, 2596.09, 2575.36, 119.21, 119.15, 119.41, 119.02, 1.0271, 1.0304, 1.0315, 1.024, 54201.0, 54430.0, 54680.0, 53640.0, 22.9421, 22.9274, 22.9421, 22.9274, 80.57, 79.03, 80.92, 78.25, 29794.49, 30080.42, 30222.13, 29573.59, 8658.15, 13403.42, 13441.95, 13514.71, 13306.69, 125.0, 122.15, 125.25, 122.15, 1160.74, 1179.76, 1179.76, 1155.25, 76.98, 76.2, 77.24, 75.52, 1851.65, 1861.01, 1867.03, 1848.02, 1.2639, 1.2737, 1.2822, 1.2583, 775.81, 782.66, 782.66, 774.82, 13696.9, 13819.3, 13822.2, 13519.1, 2223.22, 2230.4, 2236.12, 2209.8, 0.7063, 0.7131, 0.7163, 0.7025, 2637.16, 2632.42, 2646.9, 2623.75, 928.45, 928.45, 929.95, 927.55, 1058.48, 1060.32, 1062.0, 1055.16, 13809.86, 13832.03, 13877.4, 13769.93, 7807.95, 7756.49, 7756.49, 802.65, 811.9, 812.05, 801.89, 12.739, 12.595, 12.75, 12.595, 5.91, 5.91, 5.91, 5.91, 4249.27, 4204.8
2007-09-19, 1902.65, 531.0, 522.03, 531.35, 521.56, 6283.3, 6182.8, 6298.5, 6158.8, 123.72, 123.35, 123.76, 123.34, 56666.3, 54351.04, 56844.21, 54351.04, 7575.21, 7460.04, 7588.42, 7452.0, 1938.52, 1915.8, 1938.7, 1912.68, 1669.06, 1648.23, 1672.47, 1646.89, 4546.2, 4494.1, 4551.8, 4481.55, 1519.78, 1476.63, 1519.89, 1476.63, 3.4419999999999997, 3.409, 3.505, 3.409, 5425.21, 5446.73, 5458.58, 5339.92, 1301.1, 1286.21, 1301.97, 1285.84, 2651.66, 2592.96, 2651.66, 2583.14, 119.48, 119.14, 119.56, 119.12, 1.0135, 1.0277, 1.0291, 1.0121, 56879.0, 54160.0, 57100.0, 54070.0, 23.0442, 23.0273, 23.0442, 23.0273, 81.51, 80.86, 82.38, 80.23, 30603.42, 29795.87, 30741.45, 29795.87, 8666.21, 13739.39, 13403.18, 13772.15, 13379.68, 126.7, 124.0, 127.1, 124.0, 1178.96, 1160.75, 1180.51, 1155.29, 77.59, 77.2, 78.6, 76.29, 1872.65, 1850.43, 1875.55, 1846.27, 1.2866, 1.2617, 1.2887, 1.2549, 806.63, 777.6, 806.68, 775.37, 14042.0, 13594.6, 14045.7, 13594.6, 2239.86, 2217.22, 2239.86, 2217.22, 0.7256, 0.7056, 0.7276, 0.7002, 2606.91, 2637.16, 2637.75, 2602.29, 930.65, 928.25, 931.45, 928.25, 1068.57, 1057.62, 1069.72, 1055.79, 14005.4, 13808.35, 14005.4, 13793.17, 7834.93, 7807.95, 7807.95, 802.54, 802.09, 805.89, 800.45, 12.767000000000001, 13.02, 13.02, 13.02, 5.935, 5.935, 5.935, 5.935, 4283.89, 4203.34
2007-09-20, 1908.97, 543.54, 541.17, 545.06, 537.81, 6460.0, 6283.3, 6512.4, 6283.3, 123.34, 122.97, 123.39, 122.89, 57264.22, 56674.65, 58079.23, 56674.65, 7750.84, 7629.11, 7771.02, 7627.75, 2015.36, 1943.74, 2015.89, 1943.74, 1730.74, 1669.06, 1731.06, 1669.06, 4732.35, 4550.25, 4739.0, 4550.25, 1529.03, 1519.75, 1538.74, 1519.75, 3.5669999999999997, 3.53, 3.591, 3.53, 5395.27, 5439.02, 5447.36, 5336.07, 1293.58, 1300.61, 1301.72, 1290.8, 2666.48, 2665.89, 2683.02, 2654.9, 119.045, 119.45, 119.505, 118.72, 1.0151, 1.0139, 1.018, 1.0082, 57349.0, 56900.0, 58300.0, 56810.0, 23.3715, 23.3593, 23.3715, 23.3593, 81.93, 82.17, 82.51, 80.87, 30512.64, 30607.1, 31090.48, 30512.64, 8923.46, 13815.56, 13740.61, 13936.68, 13689.8, 131.35, 129.15, 131.4, 128.1, 1221.77, 1178.97, 1221.95, 1178.97, 78.47, 78.29, 78.57, 77.45, 1852.37, 1872.43, 1874.24, 1848.27, 1.2917, 1.2848, 1.2934, 1.2791, 817.4, 809.26, 822.87, 809.26, 14494.8, 14338.5, 14537.5, 14314.8, 2313.34, 2293.95, 2313.34, 2275.97, 0.7359, 0.7264, 0.7372, 0.7224, 2588.62, 2606.91, 2613.29, 2588.62, 926.6, 925.6, 927.2, 925.0, 1093.06, 1090.64, 1093.99, 1088.61, 13939.78, 14010.94, 14070.73, 13899.86, 7851.76, 7834.93, 7834.93, 811.79, 811.11, 816.12, 811.04, 12.956, 12.925, 12.96, 12.925, 5.992000000000001, 5.992000000000001, 5.992000000000001, 5.992000000000001, 4394.22, 4345.28
2007-09-21, 1919.26, 542.45, 540.25, 543.03, 539.41, 6429.0, 6460.0, 6460.0, 6395.1, 122.85, 123.14, 123.24, 122.65, 56906.44, 57262.52, 57609.08, 56607.45, 7735.09, 7728.78, 7745.25, 7696.94, 2015.19, 2015.43, 2017.72, 2000.61, 1716.6, 1730.74, 1730.74, 1704.57, 4747.55, 4734.85, 4760.85, 4721.15, 1518.75, 1528.69, 1529.14, 1516.42, 3.574, 3.551, 3.6, 3.55, 5470.06, 5408.48, 5482.43, 5396.11, 1298.59, 1293.67, 1301.59, 1288.12, 2654.29, 2659.58, 2669.43, 2648.07, 118.535, 118.98, 119.045, 118.4, 1.001, 1.0145, 1.0157, 0.9993, 56771.0, 57500.0, 58000.0, 56620.0, 23.2668, 23.2447, 23.2668, 23.2447, 83.32, 81.73, 83.9, 81.61, 30485.75, 30512.64, 30697.27, 30248.91, 8896.72, 13766.7, 13813.52, 13893.02, 13680.21, 133.15, 129.7, 134.45, 128.55, 1208.32, 1221.77, 1221.77, 1200.27, 79.09, 78.2, 79.28, 77.76, 1855.1, 1852.32, 1858.99, 1842.92, 1.2989, 1.2905, 1.3024, 1.2878, 809.76, 816.96, 816.96, 805.37, 14427.1, 14400.1, 14458.2, 14342.5, 2304.63, 2321.01, 2331.04, 2303.83, 0.7385, 0.7349, 0.7453, 0.7322, 2574.03, 2588.62, 2595.08, 2571.6, 923.05, 925.65, 925.95, 922.15, 1089.8, 1090.35, 1092.85, 1085.05, 13838.43, 13941.5, 13939.78, 13814.48, 7845.238, 7830.568, 7830.568, 815.43, 814.34, 817.69, 813.27, 13.321, 12.955, 13.465, 12.955, 5.992000000000001, 5.992000000000001, 5.992000000000001, 5.992000000000001, 4374.6, 4337.17
2007-09-27, 1945.28, 544.65, 540.69, 546.56, 540.69, 6456.7, 6429.0, 6481.6, 6409.9, 122.76, 122.78, 122.96, 122.22, 57798.79, 56919.43, 57899.41, 56919.43, 7794.43, 7722.97, 7809.24, 7714.81, 2026.29, 2014.95, 2027.33, 2013.2, 1725.11, 1716.62, 1727.85, 1711.7, 4837.55, 4752.95, 4855.7, 4733.7, 1525.75, 1518.75, 1530.89, 1518.75, 3.572, 3.5580000000000003, 3.6310000000000002, 3.5580000000000003, 5454.67, 5482.51, 5489.07, 5363.35, 1297.92, 1297.5, 1300.91, 1292.01, 2671.22, 2670.75, 2678.69, 2666.32, 118.335, 118.49, 118.555, 117.94, 1.0012, 1.0019, 1.006, 0.9937, 57922.0, 56970.0, 58100.0, 56950.0, 23.2389, 23.2243, 23.2389, 23.2243, 81.62, 81.78, 82.4, 80.55, 30583.07, 30485.75, 30722.94, 30356.58, 8874.2, 13820.19, 13768.33, 13948.95, 13740.61, 129.9, 132.0, 132.55, 128.55, 1212.54, 1208.32, 1215.61, 1203.42, 79.3, 79.13, 79.94, 78.47, 1860.57, 1853.7, 1861.86, 1845.89, 1.3051, 1.2992, 1.3088, 1.2949, 813.11, 813.16, 817.24, 812.25, 14450.6, 14395.2, 14550.1, 14383.6, 2335.49, 2296.45, 2335.49, 2295.87, 0.742, 0.7387, 0.7469, 0.7371, 2584.77, 2574.03, 2588.47, 2572.24, 921.1, 922.9, 922.9, 918.7, 1104.8975, 1103.7325, 1108.3625, 1098.98, 13940.07, 13962.91, 13959.01, 13838.43, 7838.715999999998, 7826.206, 7826.206, 831.51, 817.68, 831.51, 817.68, 13.474, 13.47, 13.485, 13.36, 6.085, 6.085, 6.085, 6.085, 4392.61, 4325.39
2007-09-28, 1946.48, 542.24, 542.55, 544.42, 541.59, 6486.4, 6433.0, 6508.0, 6433.0, 122.45, 122.48, 122.69, 122.27, 61052.44, 59713.22, 61052.44, 59713.22, 7853.79, 7844.42, 7882.18, 7837.34, 2064.16, 2050.09, 2064.94, 2050.09, 1755.48, 1745.65, 1760.45, 1744.91, 5000.55, 4942.7, 5016.4, 4942.7, 1531.38, 1527.32, 1532.46, 1525.81, 3.636, 3.65, 3.658, 3.63, 5409.4, 5338.11, 5411.19, 5306.82, 1302.32, 1300.57, 1306.1, 1297.76, 2709.59, 2711.82, 2712.79, 2702.02, 118.6, 118.54, 118.72, 118.49, 1.0017, 1.0046, 1.0055, 0.9978, 61028.0, 59810.0, 61180.0, 59800.0, 23.2488, 23.2274, 23.2488, 23.2274, 82.88, 80.63, 83.09, 80.5, 30528.0, 30303.18, 30591.34, 30303.18, 8880.96, 13912.94, 13879.53, 13991.63, 13811.17, 128.8, 127.9, 130.7, 126.5, 1217.24, 1196.66, 1223.81, 1196.66, 80.03, 77.77, 80.2, 77.65, 1865.7, 1855.27, 1867.36, 1850.3, 1.3113, 1.3126, 1.3176, 1.3052, 814.01, 810.72, 814.08, 809.68, 14581.6, 14614.7, 14704.5, 14550.9, 2378.83, 2377.93, 2381.08, 2369.44, 0.7504, 0.7448, 0.7527, 0.7435, 2566.13, 2582.28, 2592.57, 2561.61, 920.2, 920.9, 922.0, 919.3, 1119.995, 1117.115, 1123.875, 1112.91, 14129.73, 14130.0, 14139.55, 14034.97, 7832.193999999998, 7821.844, 7821.844, 843.05, 845.89, 847.43, 840.22, 13.517000000000001, 13.54, 13.54, 13.475, 6.157, 6.157, 6.157, 6.157, 4342.21, 4310.99
2007-10-01, 1962.67, 540.98, 542.14, 542.75, 537.72, 6466.8, 6486.4, 6500.4, 6411.8, 121.92, 122.38, 122.44, 121.71, 60465.06, 61054.34, 61054.34, 60086.15, 7861.51, 7850.94, 7880.42, 7790.23, 2071.8, 2064.16, 2075.25, 2062.96, 1759.44, 1755.5, 1763.33, 1750.47, 5021.35, 4996.45, 5055.8, 4996.45, 1539.21, 1527.3049999999994, 1540.74, 1526.53, 3.6310000000000002, 3.668, 3.673, 3.622, 5552.3, 5461.58, 5560.42, 5461.58, 1306.1, 1301.33, 1306.74, 1295.37, 2701.5, 2709.65, 2716.75, 2692.02, 117.71, 118.53, 118.59, 117.65, 0.9915, 1.0012, 1.0023, 0.9912, 60545.0, 61160.0, 61280.0, 60150.0, 23.2022, 23.1863, 23.2022, 23.1863, 81.66, 82.95, 83.76, 81.39, 30296.19, 30528.0, 30551.99, 30248.15, 8863.47, 13895.63, 13912.94, 13994.64, 13802.96, 128.65, 129.9, 130.4, 127.5, 1221.54, 1217.24, 1221.54, 1211.86, 79.17, 80.25, 81.05, 78.84, 1873.17, 1864.34, 1875.0, 1847.84, 1.3194, 1.3105, 1.3211, 1.3051, 805.45, 813.64, 815.45, 803.75, 14576.5, 14577.0, 14618.4, 14460.3, 2359.21, 2380.32, 2385.24, 2355.03, 0.7572, 0.75, 0.7591, 0.7496, 2556.62, 2566.13, 2569.07, 2555.97, 915.15, 920.05, 920.05, 915.05, 1135.0925, 1130.4975, 1139.3875, 1126.84, 14098.89, 14138.29, 14167.32, 14081.15, 7825.672, 7817.482, 7817.482, 845.5, 846.93, 849.18, 841.74, 13.794, 13.815, 13.815, 13.72, 6.18, 6.18, 6.18, 6.18, 4338.02, 4304.54
2007-10-02, 2014.09, 545.57, 538.41, 545.85, 537.51, 6506.2, 6466.8, 6514.5, 6419.2, 121.73, 121.86, 121.98, 121.65, 62340.34, 60465.06, 62355.43, 60465.06, 7922.42, 7851.29, 7922.42, 7831.4, 2047.09, 2071.8, 2072.28, 2039.64, 1733.39, 1759.44, 1759.44, 1724.32, 5068.95, 5021.5, 5089.3, 5001.35, 1547.04, 1527.29, 1549.02, 1527.25, 3.681, 3.6510000000000002, 3.681, 3.65, 5580.392, 5505.9259999999995, 5594.328, 5493.264, 1300.42, 1306.11, 1307.42, 1298.13, 2740.99, 2704.25, 2743.53, 2704.25, 117.6, 117.69, 117.94, 117.51, 0.9915, 0.9932, 0.9959, 0.9911, 62446.0, 60600.0, 62550.0, 60450.0, 23.0691, 23.0511, 23.0691, 23.0511, 80.24, 81.75, 82.02, 79.45, 30855.68, 30298.41, 30887.73, 30266.59, 8856.12, 14087.55, 13895.71, 14147.3, 13869.86, 134.85, 130.0, 136.4, 130.0, 1229.3, 1221.54, 1230.46, 1211.13, 77.64, 79.25, 79.54, 76.92, 1867.32, 1872.8, 1874.18, 1861.46, 1.3211, 1.3197, 1.3228, 1.3089, 824.74, 806.04, 825.75, 805.65, 14603.0, 14519.0, 14629.1, 14443.9, 2399.46, 2366.61, 2399.46, 2366.61, 0.7665, 0.7602, 0.768, 0.7581, 2560.68, 2556.62, 2573.8, 2555.97, 913.7, 915.4, 915.8, 913.7, 1150.19, 1143.88, 1154.9, 1140.77, 14200.58, 14113.13, 14214.71, 14098.89, 7819.15, 7813.12, 7813.12, 852.47, 844.93, 855.35, 842.98, 13.729000000000001, 13.71, 13.71, 13.71, 6.155, 6.155, 6.155, 6.155, 4340.22, 4283.06
2007-10-04, 2003.6, 542.93, 548.68, 549.02, 542.14, 6500.4, 6506.2, 6567.0, 6489.6, 121.75, 121.6, 121.89, 121.6, 62017.12, 62340.81, 62356.09, 61240.82, 7946.79, 7937.22, 7971.13, 7924.14, 2108.57, 2049.21, 2108.89, 2049.21, 1795.06, 1733.41, 1796.2, 1733.39, 5138.799999999998, 5116.575, 5161.200000000002, 5063.700000000002, 1546.63, 1546.96, 1548.01, 1540.37, 3.7, 3.66, 3.72, 3.6519999999999997, 5608.484, 5550.272, 5628.236, 5524.948, 1293.39, 1299.57, 1301.45, 1291.17, 2747.11, 2740.65, 2747.11, 2732.69, 117.745, 117.52, 117.825, 117.51, 0.9984, 0.9918, 1.0013, 0.9914, 62253.0, 62420.0, 62570.0, 61360.0, 23.0267, 23.0025, 23.0267, 23.0025, 80.05, 80.22, 80.43, 78.87, 31451.79, 30864.86, 31531.85, 30864.86, 9041.19, 14047.31, 14087.14, 14166.16, 13951.72, 134.3, 134.85, 135.5, 133.5, 1235.87, 1229.3, 1245.24, 1229.3, 77.38, 77.56, 77.74, 76.31, 1865.17, 1865.85, 1869.02, 1860.82, 1.3090000000000002, 1.3201, 1.3216, 1.3043, 831.97, 824.99, 832.25, 824.99, 14790.0, 14722.1, 14817.6, 14697.0, 2464.94, 2425.76, 2464.94, 2418.32, 0.758, 0.7664, 0.7673, 0.755, 2573.75, 2560.68, 2576.28, 2560.55, 913.8, 913.3, 915.0, 913.3, 1157.5, 1163.65, 1163.76, 1156.47, 14152.73, 14141.42, 14200.58, 14061.25, 7794.32, 7819.15, 7794.32, 853.43, 859.41, 862.28, 853.43, 13.327, 13.327, 13.327, 13.327, 6.165, 6.165, 6.165, 6.165, 4396.09, 4351.05
2007-10-05, 1996.03, 541.75, 538.11, 542.93, 537.76, 6547.9, 6535.2, 6593.3, 6507.2, 122.11, 121.67, 122.39, 121.67, 60406.72, 60102.34, 61080.12, 59535.84, 7944.99, 7940.65, 7966.81, 7911.86, 2090.08, 2092.46, 2096.06, 2085.07, 1777.82, 1778.64, 1786.12, 1767.29, 5208.65, 5211.65, 5233.1, 5126.05, 1542.84, 1539.91, 1544.02, 1537.63, 3.715, 3.74, 3.74, 3.6889999999999996, 5636.576, 5594.618, 5662.144, 5556.632, 1295.36, 1286.89, 1296.96, 1286.89, 2733.57, 2735.39, 2735.52, 2718.05, 118.115, 117.71, 118.395, 117.66, 0.9967, 0.9984, 1.0019, 0.9961, 60519.0, 60350.0, 61250.0, 59750.0, 23.1606, 23.1358, 23.1606, 23.1358, 81.44, 79.68, 81.75, 78.91, 31078.33, 31178.84, 31369.17, 30833.5, 9037.86, 13974.31, 13967.89, 14074.54, 13894.98, 135.2, 135.85, 137.4, 134.1, 1243.64, 1241.77, 1245.6, 1230.68, 78.97, 76.9, 79.28, 76.56, 1868.87, 1856.12, 1872.55, 1855.21, 1.3154, 1.3077, 1.3181, 1.3046, 829.15, 827.59, 830.25, 824.2, 14718.0, 14754.3, 14801.8, 14711.0, 2473.16, 2439.66, 2478.51, 2439.66, 0.7556, 0.7539, 0.7575, 0.7498, 2589.78, 2578.25, 2592.26, 2578.23, 916.45, 913.75, 918.75, 913.75, 1163.1333333333334, 1168.0233333333333, 1169.23, 1162.0866666666666, 14125.11, 14059.3, 14125.11, 14015.9, 7758.67, 7768.1866666666665, 7751.633333333332, 848.95, 847.96, 851.14, 843.49, 13.389000000000001, 13.21, 13.395, 13.205, 6.153, 6.153, 6.153, 6.153, 4446.95, 4365.47
