@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric

@data
2011-07-05, 2161.75, 3.088, 3.1430000000000002, 3.02, 1.4541, 1.4543, 1.4493, 343.5, 342.76, 343.83, 341.96, 12.423, 164.54, 164.78, 164.25, 4.337, 4.3424999999999985, 4.4, 4.276, 63396.72, 63891.31, 63314.23, 2.489, 2.489, 2.489, 2.489, 7427.14, 7450.38, 7416.73, 1948.48, 1934.46, 1706.12, 1698.1, 1708.39, 1695.74, 3.373, 3.373, 3.373, 5650.5, 5679.55, 5679.65, 5633.1, 1338.775, 1330.115, 1340.95, 4.3155, 4.2765, 2812.82, 2770.94, 2813.27, 1546.31, 1547.86, 1552.38, 1540.62, 2820.9, 2796.475, 2823.36, 2789.53, 136.675, 136.895, 3.502, 3.502, 3.2, 3.2, 3.2, 3.2, 1254.44, 1256.11, 1258.14, 1249.91, 0.9591, 0.9619, 3.022, 3.022, 64678.0, 64690.0, 64000.0, 23.9354, 96.435, 93.895, 36847.1, 36807.29, 36917.52, 9988.0, 9943.5, 6245.78, 6238.21, 6249.8, 6222.58, 12576.32, 12497.535, 12628.73, 12439.825, 263.08, 263.08, 263.08, 263.08, 1119.41, 1127.53, 1117.5, 1141.72, 1148.17, 1138.9, 0.9038, 0.9052, 0.9071, 0.8998, 111.39, 111.3, 111.02, 1710.88, 1709.88, 1706.7, 1.3209, 1.3117, 840.8299999999997, 841.75, 831.0, 684.68, 685.74, 681.38, 1508.6, 1485.15, 10468.0, 1.6065, 1.6143, 606.25, 621.38, 606.25, 20476.15, 20519.0, 20427.0, 3953.52, 3927.19, 3962.28, 3927.19, 5.412000000000001, 5.442, 5.351, 6954.32, 6813.32, 1.162, 1.163, 1.167, 1.149, 1106.49, 1105.07, 1063.45, 1062.05, 1249.32, 1252.15, 1253.97, 1248.47, 13315.42, 13.1664, 13.2056, 6625.87, 6660.17, 6660.17, 6617.37, 1090.28, 1077.72, 1094.26, 1069.88, 2.923, 2.935, 2.9112, 80.54, 34.097, 33.91, 611.13, 5.242000000000001, 2599.87, 2605.72
2011-07-06, 2171.19, 3.07, 3.12, 3.0669999999999997, 1.4423, 1.4541, 1.4396, 343.1, 342.64, 344.67, 342.64, 12.455, 164.95, 165.26, 164.3, 4.363, 4.313, 4.4110000000000005, 4.251, 63886.43, 63886.43, 63030.22, 2.502, 2.502, 2.502, 2.502, 7433.13, 7474.93, 7424.73, 1953.07, 1938.25, 1709.99, 1706.14, 1717.77, 1697.55, 3.332, 3.332, 3.332, 5632.1, 5659.85, 5659.85, 5612.3, 1337.88, 1339.59, 1340.89, 4.3389999999999995, 4.303, 2816.35, 2812.72, 2818.14, 1538.77, 1546.14, 1548.94, 1535.51, 2825.77, 2817.87, 2828.53, 2810.0, 137.13, 137.24, 3.5069999999999997, 3.5069999999999997, 3.1189999999999998, 3.1189999999999998, 3.1189999999999998, 3.1189999999999998, 1268.25, 1253.74, 1271.94, 1250.94, 0.9606, 0.9646, 3.011, 3.011, 63797.0, 64665.0, 63690.0, 24.0119, 97.48, 94.34, 36640.93, 36847.1, 36848.67, 9973.0, 9948.5, 6243.01, 6248.64, 6262.05, 6225.35, 12569.87, 12583.0, 12642.9, 12504.1, 268.95, 263.5, 268.15, 263.5, 1125.06, 1128.49, 1120.71, 1140.62, 1144.09, 1136.46, 0.898, 0.9035, 0.9051, 0.8969, 113.61, 111.55, 110.45, 1713.63, 1710.74, 1704.75, 1.3152, 1.3083, 841.62, 842.5, 836.6, 681.67, 687.87, 679.77, 1515.0, 1490.3, 10330.1, 1.609, 1.6129, 650.75, 684.25, 649.0, 20277.52, 20416.0, 20221.0, 3924.13, 3953.15, 3958.12, 3905.73, 5.485, 5.4879999999999995, 5.39, 6878.23, 6803.62, 1.169, 1.171, 1.177, 1.167, 1107.38, 1105.16, 1066.85, 1062.5, 1248.63, 1249.58, 1253.74, 1246.03, 13423.79, 13.1579, 13.1882, 6626.95, 6625.87, 6642.1, 6617.97, 1084.59, 1095.21, 1097.07, 1080.98, 2.9566, 2.9268, 2.895, 80.79, 35.402, 33.83, 625.38, 5.233, 2571.92, 2595.88
2011-07-07, 2180.59, 3.0469999999999997, 3.0789999999999997, 3.009, 1.4318, 1.4421, 1.4284, 341.62, 343.02, 343.2, 340.44, 12.442, 164.81, 165.26, 164.35, 4.217, 4.355, 4.3610000000000015, 4.213, 63038.81, 63038.81, 62390.69, 2.475, 2.475, 2.475, 2.475, 7443.93, 7450.71, 7396.74, 1939.01, 1936.61, 1705.41, 1710.01, 1716.86, 1699.97, 3.255, 3.255, 3.255, 5625.45, 5622.7, 5655.4, 5610.75, 1339.22, 1337.56, 1340.94, 4.327, 4.327, 2810.48, 2811.82, 2811.82, 1526.12, 1537.39, 1542.73, 1518.57, 2834.02, 2821.42, 2838.85, 2812.8, 136.96, 137.33, 3.477, 3.477, 3.11, 3.11, 3.11, 3.11, 1269.82, 1266.81, 1273.13, 1258.52, 0.9632, 0.9696, 2.93, 2.93, 63284.0, 63685.0, 63160.0, 23.9647, 97.79, 95.9, 36468.01, 36641.74, 36641.74, 9993.0, 9973.5, 6179.35, 6230.05, 6240.47, 6168.55, 12626.02, 12562.47, 12668.03, 12507.84, 266.85, 265.75, 265.75, 265.75, 1125.26, 1127.77, 1115.16, 1140.19, 1142.5, 1132.31, 0.895, 0.8976, 0.902, 0.8938, 113.62, 113.51, 111.91, 1705.52, 1712.45, 1695.38, 1.3123, 1.3092, 845.23, 846.3, 837.3, 679.06, 682.79, 675.48, 1532.8, 1510.3, 10204.5, 1.6064, 1.6092, 679.5, 680.0, 647.5, 19783.21, 20233.0, 19686.0, 3908.96, 3923.67, 3933.02, 3890.55, 5.62, 5.621, 5.478, 6896.25, 6862.82, 1.177, 1.163, 1.182, 1.163, 1104.15, 1096.2, 1065.95, 1063.6, 1238.56, 1251.07, 1251.07, 1234.62, 13450.9, 13.1713, 13.1931, 6612.46, 6626.95, 6630.09, 6600.11, 1072.68, 1084.68, 1087.91, 1070.83, 2.9633, 2.9531, 2.9284, 80.77, 35.911, 35.12, 635.38, 5.222, 2549.11, 2570.5
2011-07-08, 2180.35, 3.057, 3.09, 3.0460000000000003, 1.4361, 1.4318, 1.4221, 345.16, 342.95, 347.01, 342.04, 12.447, 164.56, 164.82, 164.33, 4.133, 4.225, 4.248, 4.064, 62573.09, 63206.29, 62207.33, 2.497, 2.497, 2.497, 2.497, 7467.82, 7516.15, 7442.98, 1976.9, 1938.52, 1740.53, 1705.43, 1741.59, 1705.43, 3.299, 3.299, 3.299, 5728.95, 5633.35, 5737.15, 5632.95, 1353.22, 1339.62, 1356.48, 4.4319999999999995, 4.34, 2794.27, 2813.19, 2825.12, 1528.07, 1525.01, 1530.12, 1512.76, 2872.66, 2856.25, 2878.94, 2853.9, 136.73, 136.98, 3.487, 3.487, 3.138, 3.138, 3.138, 3.138, 1260.14, 1268.61, 1270.69, 1251.35, 0.9651, 0.9667, 2.966, 2.966, 62859.0, 64100.0, 62840.0, 24.0289, 99.42, 96.99, 36583.29, 36466.82, 36716.64, 10048.0, 10028.5, 6211.11, 6204.85, 6250.0, 6168.78, 12719.49, 12628.37, 12753.89, 12628.37, 267.75, 269.5, 269.7, 267.35, 1123.03, 1137.01, 1120.21, 1146.72, 1147.26, 1137.31, 0.8991, 0.8945, 0.8999, 0.89, 118.59, 114.4, 113.75, 1699.47, 1704.51, 1695.86, 1.3137, 1.3103, 858.11, 860.9, 850.7, 683.81, 685.25, 677.01, 1533.1, 1522.7, 10196.2, 1.6004, 1.6019, 648.25, 668.0, 647.5, 19735.63, 19918.0, 19690.0, 3939.47, 3909.14, 3944.95, 3908.57, 5.624, 5.727, 5.608, 7029.11, 6884.06, 1.1740000000000002, 1.177, 1.183, 1.173, 1109.84, 1099.78, 1064.0, 1063.4, 1260.16, 1246.79, 1260.16, 1244.54, 13459.56, 13.0962, 13.1793, 6597.3533333333335, 6611.76, 6624.13, 6588.7733333333335, 1083.08, 1078.09, 1083.26, 1076.61, 3.102, 2.9744, 2.9744, 80.8, 36.528, 35.74, 623.63, 5.205, 2572.95, 2583.85
2011-07-11, 2157.16, 2.965, 3.0839999999999996, 2.95, 1.4269999999999998, 1.436, 1.4207, 342.48, 346.19, 346.85, 342.12, 12.383, 163.5, 164.54, 163.33, 4.205, 4.162, 4.225, 4.121, 62206.58, 62206.58, 61366.49, 2.5669999999999997, 2.5669999999999997, 2.5669999999999997, 2.5669999999999997, 7502.83, 7523.53, 7389.8, 1958.4, 1953.67, 1724.57, 1740.47, 1748.3, 1717.79, 3.194, 3.194, 3.194, 5660.65, 5734.65, 5740.4, 5651.05, 1343.8, 1352.39, 1352.39, 4.402, 4.421, 2797.77, 2797.03, 2807.38, 1508.26, 1526.87, 1528.72, 1500.94, 2859.81, 2841.29, 2860.02, 2831.16, 135.815, 136.685, 3.407, 3.407, 3.03, 3.03, 3.03, 3.03, 1263.84, 1258.28, 1264.45, 1239.53, 0.959, 0.9667, 2.835, 2.835, 62185.0, 63200.0, 62020.0, 23.8159, 99.18, 95.6, 36499.85, 36583.29, 36583.29, 10178.0, 10128.5, 6152.69, 6227.39, 6248.49, 6147.85, 12657.2, 12717.9, 12717.9, 12541.33, 263.15, 267.7, 267.7, 262.95, 1137.72, 1142.11, 1119.36, 1136.8, 1146.24, 1130.56, 0.8885, 0.8989, 0.9004, 0.8859999999999999, 118.33, 118.51, 116.88, 1697.4, 1698.2, 1683.32, 1.3171, 1.3067, 852.57, 853.9, 844.4, 675.43, 682.68, 673.74, 1542.6, 1526.6, 9938.2, 1.5971, 1.6079, 652.5, 672.0, 652.5, 19049.88, 19840.0, 18965.0, 4003.69, 3939.75, 4005.69, 3939.75, 5.678999999999999, 5.733, 5.6229999999999976, 7041.72, 6898.58, 1.177, 1.177, 1.183, 1.17, 1098.36, 1092.87, 1056.95, 1056.15, 1253.77, 1252.21, 1259.295, 1245.34, 13368.44, 13.1071, 13.1315, 6582.246666666668, 6596.57, 6618.17, 6577.4366666666665, 1088.46, 1087.72, 1089.74, 1085.55, 3.0964, 3.102, 3.0668, 80.51, 36.536, 36.08, 634.75, 5.222, 2532.31, 2581.37
2011-07-12, 2109.73, 2.898, 2.9619999999999997, 2.8939999999999997, 1.4036, 1.4215, 1.3984, 336.16, 340.28, 340.94, 334.72, 12.389, 163.59, 164.42, 163.45, 4.288, 4.231, 4.338, 4.1819999999999995, 61501.58, 61501.58, 60098.31, 2.4290000000000003, 2.4290000000000003, 2.4290000000000003, 2.4290000000000003, 7352.73, 7358.5, 7188.96, 1919.08, 1917.53, 1701.48, 1724.57, 1725.08, 1699.07, 3.088, 3.088, 3.088, 5616.1, 5648.05, 5652.9, 5601.7, 1319.49, 1343.31, 1343.31, 4.359, 4.396, 2802.69, 2789.45, 2807.32, 1484.8, 1502.1, 1509.38, 1478.95, 2802.62, 2828.1, 2841.12, 2795.54, 135.81, 136.56, 3.364, 3.364, 2.924, 2.924, 2.924, 2.924, 1266.08, 1263.09, 1270.45, 1260.25, 0.9623, 0.9697, 2.6689999999999996, 2.6689999999999996, 60818.0, 61550.0, 60660.0, 23.7833, 96.75, 94.14, 36359.49, 36499.85, 36506.92, 10063.0, 10058.5, 6053.0, 6135.63, 6138.84, 6024.11, 12505.76, 12655.77, 12655.77, 12443.4, 257.9, 257.9, 257.9, 257.9, 1114.6, 1116.84, 1101.22, 1127.24, 1137.14, 1123.91, 0.8823, 0.8865, 0.8894, 0.8792, 117.24, 118.27, 115.22, 1683.01, 1694.0, 1679.47, 1.3099, 1.3043, 833.54, 846.4, 832.0, 668.99, 680.05, 666.84, 1555.2, 1543.1, 9670.6, 1.6033, 1.6042, 672.5, 681.0, 663.5, 18295.19, 18867.0, 18110.0, 3995.59, 4002.76, 4002.76, 3971.32, 6.037000000000001, 6.037999999999999, 5.6770000000000005, 6916.69, 6762.03, 1.137, 1.173, 1.175, 1.137, 1092.07, 1090.31, 1058.0, 1057.5, 1247.38, 1257.63, 1258.43, 1246.14, 13339.52, 13.1871, 13.2085, 6567.14, 6581.38, 6612.21, 6566.1, 1077.24, 1081.18, 1084.74, 1074.2, 3.0875, 3.0959, 3.0376, 80.11, 35.689, 35.625, 647.38, 5.117, 2466.25, 2516.18
2011-07-13, 2129.64, 2.895, 2.927, 2.895, 1.3979, 1.4046, 1.3838, 332.12, 331.45, 333.04, 329.04, 12.401, 164.51, 165.27, 163.52, 4.333, 4.283, 4.35, 4.223, 60219.64, 60516.11, 59704.75, 2.33, 2.33, 2.33, 2.33, 7112.19, 7190.47, 6996.26, 1916.81, 1887.02, 1705.92, 1701.44, 1706.42, 1684.11, 3.093, 3.093, 3.093, 5526.15, 5556.9, 5580.25, 5496.95, 1313.64, 1319.61, 1327.17, 4.381, 4.351, 2754.58, 2783.72, 2783.72, 1488.76, 1485.05, 1498.01, 1475.36, 2781.91, 2798.75, 2807.57, 2780.16, 136.63, 137.21, 3.395, 3.395, 2.877, 2.877, 2.877, 2.877, 1284.84, 1264.95, 1284.84, 1263.29, 0.9688, 0.9781, 2.7039999999999997, 2.7039999999999997, 60277.0, 61170.0, 60180.0, 23.8229, 97.5, 93.55, 36178.59, 36326.88, 36385.33, 9938.0, 9903.5, 6014.84, 5964.5, 6036.4, 5898.68, 12446.88, 12505.46, 12603.77, 12423.27, 256.7, 256.7, 256.7, 256.7, 1091.0, 1099.42, 1075.48, 1129.01, 1136.66, 1121.96, 0.8783, 0.8827, 0.8842, 0.8746, 117.75, 117.22, 114.95, 1695.06, 1681.85, 1681.21, 1.3076, 1.295, 829.77, 838.7, 829.0, 675.01, 677.84, 669.18, 1565.0, 1542.0, 9603.4, 1.5906, 1.595, 682.0, 713.5, 667.0, 18510.53, 17912.0, 17385.0, 3938.01, 3995.22, 3995.22, 3926.83, 5.867999999999999, 6.315, 5.849, 6788.68, 6641.51, 1.111, 1.133, 1.135, 1.0959999999999999, 1101.74, 1090.05, 1065.0, 1063.75, 1251.23, 1236.51, 1253.86, 1230.71, 13101.89, 13.5255, 13.5599, 6490.23, 6567.14, 6567.14, 6464.7, 1062.39, 1064.35, 1071.21, 1059.78, 3.0876, 3.0838, 3.0409, 78.49, 35.629, 34.85, 638.25, 4.9830000000000005, 2436.48, 2439.6
2011-07-14, 2130.07, 2.9560000000000004, 2.9730000000000003, 2.9019999999999997, 1.4184, 1.3976, 1.3952, 332.98, 329.61, 333.36, 329.61, 12.329, 163.25, 164.89, 162.97, 4.4030000000000005, 4.32, 4.418, 4.313, 59717.78, 60846.71, 59717.78, 2.372, 2.372, 2.372, 2.372, 7171.47, 7280.16, 7163.09, 1936.42, 1907.02, 1714.19, 1705.92, 1714.51, 1691.11, 3.122, 3.122, 3.122, 5585.45, 5542.05, 5596.15, 5541.4, 1317.72, 1314.45, 1331.48, 4.394, 4.393, 2795.48, 2756.03, 2797.27, 1498.81, 1487.15, 1506.29, 1482.97, 2796.92, 2800.88, 2825.86, 2789.57, 135.68, 136.88, 3.449, 3.449, 2.884, 2.884, 2.884, 2.884, 1296.45, 1282.6, 1298.68, 1271.47, 0.9653, 0.9668, 2.7510000000000003, 2.7510000000000003, 61247.0, 61490.0, 60500.0, 23.735, 99.21, 96.53, 36254.7, 36178.8, 36424.94, 9893.0, 9883.0, 6025.23, 5996.89, 6048.37, 5992.79, 12491.61, 12447.33, 12635.52, 12447.33, 262.8, 257.8, 260.6, 257.8, 1096.25, 1109.11, 1094.92, 1137.96, 1144.29, 1125.07, 0.8796, 0.8764, 0.8852, 0.8756, 118.78, 116.95, 116.71, 1704.3, 1696.17, 1687.04, 1.2972, 1.2955, 836.98, 845.4, 833.0, 672.05, 676.8, 668.95, 1585.6, 1570.8, 9666.9, 1.5939, 1.6144, 702.0, 740.0, 702.0, 18796.66, 18442.0, 18407.0, 3980.84, 3938.25, 3980.86, 3938.25, 5.849, 5.974, 5.71, 6743.19, 6661.86, 1.1059999999999999, 1.105, 1.114, 1.0959999999999999, 1102.9, 1098.43, 1056.8, 1054.8, 1250.56, 1253.32, 1256.11, 1247.77, 13268.59, 13.3747, 13.4699, 6508.8, 6490.23, 6527.98, 6490.23, 1077.4, 1069.82, 1079.44, 1069.73, 3.0997, 3.0585, 3.0578, 78.66, 38.148, 36.13, 667.5, 4.95, 2463.69, 2466.05
2011-07-15, 2145.2, 2.957, 2.967, 2.924, 1.4145, 1.4189, 1.4116, 330.46, 330.25, 332.29, 329.77, 12.322, 163.86, 164.04, 162.89, 4.378, 4.375, 4.409, 4.252, 60672.96, 60684.53, 59451.77, 2.3609999999999998, 2.3609999999999998, 2.3609999999999998, 2.3609999999999998, 7204.94, 7267.28, 7197.49, 1939.68, 1924.46, 1715.49, 1714.19, 1723.67, 1698.31, 3.108, 3.108, 3.108, 5599.8, 5569.0, 5653.95, 5541.7, 1308.87, 1317.74, 1326.88, 4.372, 4.39, 2810.44, 2798.21, 2811.7, 1496.54, 1498.18, 1509.98, 1491.46, 2762.67, 2804.82, 2817.38, 2755.9, 135.85, 136.0, 3.4219999999999997, 3.4219999999999997, 2.9530000000000003, 2.9530000000000003, 2.9530000000000003, 2.9530000000000003, 1296.65, 1301.1, 1306.86, 1289.86, 0.9577, 0.9618, 2.7460000000000004, 2.7460000000000004, 60253.0, 61465.0, 59925.0, 23.7726, 98.88, 94.53, 36164.61, 36238.31, 36406.88, 9928.0, 9888.5, 5980.97, 5966.24, 6014.03, 5960.78, 12437.12, 12492.67, 12602.3, 12398.94, 257.35, 263.8, 263.8, 258.35, 1099.06, 1103.29, 1085.88, 1134.34, 1142.28, 1129.72, 0.8761, 0.879, 0.8835, 0.8751, 118.32, 118.53, 117.73, 1708.2, 1703.7, 1700.7, 1.308, 1.301, 823.32, 842.3, 821.1, 670.89, 674.88, 668.17, 1592.8, 1583.6, 9598.6, 1.6136, 1.6193, 724.0, 742.0, 711.5, 18640.35, 18625.0, 18530.0, 3997.64, 3980.75, 3997.95, 3975.87, 5.898, 5.992999999999999, 5.803999999999999, 6766.01, 6688.754999999999, 1.077, 1.103, 1.105, 1.075, 1101.39, 1098.28, 1058.0, 1054.2, 1251.4, 1248.09, 1254.12, 1241.86, 13397.69, 13.3653, 13.4718, 6480.296666666667, 6479.8966666666665, 6505.063333333333, 6459.7, 1079.91, 1077.83, 1080.5, 1071.81, 3.0849, 3.102, 3.0580000000000003, 78.47, 38.689, 38.1, 716.25, 4.9430000000000005, 2439.5, 2460.28
2011-07-18, 2130.48, 2.886, 2.9610000000000003, 2.8689999999999998, 1.4153, 1.4144, 1.4093, 329.49, 328.8, 330.83, 327.72, 12.366, 163.81, 163.98, 163.47, 4.546, 4.402, 4.56, 4.383, 59679.35, 60104.24, 59180.29, 2.374, 2.374, 2.374, 2.374, 7188.7, 7254.1, 7139.68, 1938.54, 1921.26, 1714.6, 1715.49, 1719.9, 1697.65, 3.08, 3.08, 3.08, 5581.1, 5602.95, 5631.7, 5562.75, 1316.14, 1308.87, 1317.7, 4.405, 4.374, 2820.17, 2803.58, 2821.34, 1498.16, 1495.13, 1502.11, 1490.72, 2789.8, 2787.33, 2790.16, 2768.28, 135.81, 135.9, 3.366, 3.366, 2.908, 2.908, 2.908, 2.908, 1298.52, 1295.71, 1303.78, 1290.87, 0.96, 0.9626, 2.7039999999999997, 2.7039999999999997, 59988.0, 60720.0, 59635.0, 23.7796, 97.74, 95.21, 36155.86, 36166.53, 36286.79, 9928.0, 9923.0, 5938.06, 5939.54, 5968.95, 5908.47, 12479.73, 12437.8, 12539.21, 12374.75, 252.55, 257.35, 259.5, 255.0, 1081.89, 1086.85, 1077.11, 1126.99, 1137.14, 1123.38, 0.8771, 0.8759999999999999, 0.8798, 0.8740000000000001, 117.26, 116.23, 115.16, 1708.13, 1706.48, 1700.74, 1.3044, 1.2933, 828.78, 830.3, 823.1, 672.05, 673.53, 669.15, 1592.2, 1582.3, 9484.2, 1.6143, 1.6176, 690.75, 711.0, 686.75, 18450.45, 18538.0, 18359.0, 4023.2, 3997.87, 4024.03, 3989.74, 6.051, 6.114, 5.8610000000000015, 6788.83, 6715.65, 1.085, 1.081, 1.0959999999999999, 1.078, 1109.99, 1098.88, 1058.55, 1056.35, 1245.85, 1245.92, 1249.725, 1238.02, 13308.24, 13.3782, 13.4087, 6451.793333333332, 6469.563333333333, 6482.1466666666665, 6429.17, 1081.9250000000004, 1081.735, 1083.615, 1075.835, 3.1180000000000003, 3.0946, 3.0578, 78.99, 39.063, 37.91, 707.63, 4.955, 2437.04, 2442.02
