@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute MOEX_Now numeric
@attribute Nifty_Now numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_Now numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Low numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2009-12-7, 7.89, 3.52, 3.82, -1.06, 9.4, 1.5, -39.1, 0.0145, -0.0145, 0.076, 0.16, -0.58, 0.21, -711.29, 24.87, -979.39, 47.3, 6.47, -30.71, 31.5, -22.8, 6.06, 1.85, -2.22, -0.006999999999999999, -0.009000000000000001, -23.94, -20.92, 21.21, 13.33, 10.64, -2.38, 0.125, 0.06, -0.545, 0.19, 0.099, 0.099, 0.099, 0.099, -17.53, -3.91, -16.26, 0.0026, 0.006, 0.0013, -0.0029, -934.0, -5.0, -790.0, 137.96, 81.0, -197.46, 57.08, 39.04, -20.09, 22.75, 15.49, -53.05, -3.05, 12.33, 7.76, -5.5, -7.74, -11.36, -8.95, -13.65, -0.0057, 14.01, -7.74, 5.18, 1.72, -8.48, 126.9, 57.0, -49.7, -0.0132, 310.09, 153.43, 11.51, 0.03, 0.03, 0.03, 0.03, -0.006, -0.0077, -1.46, 1.0, 0.5, -4.2, 1.5, 3.805, 6.09, 5.615, -125.75, -116.24, -214.14, -0.3069, -0.1211, -0.08900000000000001, -0.3393, 2.26, 0.4, 13.7, 6.98, -14.35
2009-12-8, -4.87, -0.88, -2.03, 3.14, -11.7, -45.1, -21.8, 0.0375, 0.0665, -0.024, 0.81, 0.87, -0.1, 908.67, -494.67, 282.55, -32.9, -46.65, 18.9, -20.49, -42.2, -2.73, -8.41, 4.31, -0.028, -0.041, 5.43, -5.23, -4.74, -12.4, -12.97, 13.47, 0.77, -0.13, 0.77, -0.13, -0.049, -0.049, -0.049, -0.049, 2.0, -12.91, -4.97, -0.0056, -0.0011, 0.0051, 0.0048, 1001.0, -545.0, 10.0, -20.22, -152.07, 301.82, -30.55, -24.51, 48.97, 1.21, -70.81, 35.67, 5.15, -0.83, -1.73, 10.7, -7.42, 9.7, -11.38, -10.18, -0.0036, 0.77, 12.11, -0.57, 10.43, 2.5, -20.4, 9.7, 98.9, -0.011, -137.51, -152.52, -27.79, -0.029, -0.029, -0.029, -0.029, -0.0014, -0.0052, 0.52, 6.0, 5.9, 6.0, 0.9, 3.805, 6.09, 5.615, -21.17, -128.62, 30.65, 0.195, -0.305, -0.1403, 0.0299, -1.22, 1.1, -4.98, -12.59, 6.04
2009-12-9, 6.39, -4.82, -0.32, -5.29, -87.6, -5.4, -44.6, -0.0195, -0.0105, -0.071, -0.14, 0.27, 0.14, -783.68, -355.42, -140.61, -96.17, -2.89, -83.77, -11.12, 81.25, -11.31, -7.68, -12.22, -0.046, 0.014, -15.94, -10.56, -16.62, -16.63, -14.23, -22.7, -0.165, 1.03, 0.265, 0.17, -0.045, -0.045, -0.045, -0.045, -9.75, -0.87, -5.12, 0.0117, -0.0038, 0.0023, 0.0005, -963.0, -835.0, 155.0, -374.78, -106.43, -358.48, -70.87, 10.17, -73.22, -104.14, -92.81, -104.67, -2.6, -12.66, 1.42, -11.29, 1.31, -20.49, 2.54, -8.8, -0.0074, -5.86, 1.16, -2.93, -6.59, -11.23, -202.9, -30.0, -172.1, -0.0057, -384.2, 22.0, 0.13, 0.0, 0.0, 0.0, 0.0, -0.0092, -0.0039, 3.54, -1.28, 5.6, 2.0, 3.9, -10.48, 1.57, -12.75, -120.7, -81.84, -103.04, 0.1508, 0.2016, 0.1457, 0.1581, -0.91, -0.91, -24.38, -0.54, -16.15
2009-12-10, 18.56, -2.55, -5.54, -2.08, -19.2, -77.5, -30.7, 0.045, 0.019, 0.092, 0.63, 0.44, 0.24, 283.47, -239.21, 13.34, -40.74, -97.61, -53.97, -8.6, -35.95, 4.01, -6.0, -2.72, -0.041, -0.052000000000000005, 9.54, -1.39, 10.74, -4.7, -1.49, -4.47, 0.545, -0.68, 0.395, 0.17, 0.049, 0.049, 0.049, 0.049, 4.93, -3.44, -0.65, -0.009000000000000001, 0.0111, -0.001, 0.0027, 415.0, 180.0, -75.0, -40.18, -257.44, -202.7, -48.03, -95.1, -40.98, 51.08, -8.31, -9.15, -2.1, -8.53, -17.22, -7.33, -3.97, 4.24, -9.61, -3.57, 0.0045, 0.33, -5.27, -4.51, -1.13, 2.33, -267.7, -201.3, -261.0, -0.009000000000000001, -168.09, -434.58, -2.59, 0.081, 0.081, 0.081, 0.081, 0.0162, 0.0014, -2.99, 4.28, -0.1, 3.2, 4.2, -2.7, -11.77, -0.11, 10.29, -93.57, -93.56, 0.1268, 0.104, 0.1958, 0.1454, -0.31, -0.81, -38.93, -36.05, -27.86
2009-12-11, 4.17, 4.81, 1.94, 1.55, 40.5, 8.6, 18.8, 0.0565, 0.0265, 0.069, 0.72, 0.25, 0.96, 716.31, 640.63, 537.82, 61.18, 29.61, 31.53, 2.24, 22.65, 6.4, 9.21, 12.8, -0.019, -0.041, 8.06, 17.41, 7.13, 24.88, 17.14, 31.12, 0.65, 1.13, 0.19, 0.86, 0.068, 0.068, 0.068, 0.068, 5.98, 1.55, 9.67, -0.004, -0.0084, -0.0079, -0.0036, 749.0, 600.0, 1015.0, 246.39, 92.81, 160.55, 58.93, 23.33, 19.09, 68.78, 101.95, 124.85, 1.1, 2.38, -3.52, 2.52, 12.07, 9.54, 2.19, 17.16, 0.0085, -2.65, 1.61, 3.2, 0.35, 5.0, 53.5, -223.3, -28.7, 0.0049, 149.44, -27.48, 5.14, 0.03, 0.03, 0.03, 0.03, 0.0062, 0.016, 8.95, 5.0, 0.6, 1.4, -0.7, 13.16, 5.56, 3.1, 85.35, 68.51, 121.03, 0.0111, 0.1694, -0.0136, 0.1198, 0.16, 0.36, 13.04, -21.68, -2.57
2009-12-14, 7.87, 2.45, 4.34, 5.61, 17.2, 57.5, 49.9, -0.0195, 0.0195, 0.008, -0.21, 0.23, 0.2, 539.18, 589.94, 728.18, 47.27, 51.27, 77.47, -3.28, -17.35, 4.06, 2.25, 2.65, 0.031, 0.006, -15.01, -10.51, -0.55, 6.06, -0.44, -7.57, -0.19, 0.65, 0.2, 0.2, 0.053, 0.053, 0.053, 0.053, -11.17, -0.92, -6.99, 0.0095, -0.0038, 0.0039, 0.0006, 515.0, 600.0, 535.0, -14.91, 234.01, 159.99, 0.94, 22.4, 60.66, 65.67, 37.41, 53.28, -0.05, 2.51, 4.32, 4.07, -0.47, -5.41, -1.25, -1.48, -0.0042, 4.99, -2.46, -1.41, 0.99, -1.85, 21.3, 66.3, 129.6, -0.002, 25.84, 184.4, 32.66, -0.017, -0.017, -0.017, -0.017, -0.0034, 0.0005, -1.68, -1.5, 4.0, 1.6, 2.5, 3.04, 3.255, 6.695, -40.64, 39.72, 17.45, -0.1467, 0.0058, -0.0664, -0.1862, 0.85, 0.55, 3.79, 30.02, 17.58
2009-12-15, 1.08, 2.37, 1.65, 2.87, 53.7, 19.0, 17.2, -0.05, 0.006, -0.086, -0.53, -0.03, -1.03, 81.93, 283.14, 443.77, 45.97, 34.18, 64.4, 16.0, -11.6, 7.7, 6.26, 6.5, 0.02, 0.011, -1.52, -8.34, 21.79, 1.35, 10.16, 13.69, -0.48, -0.78, -0.01, -0.95, -0.002, -0.002, -0.002, -0.002, -0.01, -7.4, -5.2, -0.0013, 0.0093, 0.0042, 0.0082, 36.0, 310.0, 195.0, 108.19, -176.7, -97.02, 21.51, 7.9, 0.18, 29.55, 50.41, 46.18, 3.25, 6.41, 3.73, 2.68, -6.69, 0.92, -3.98, -8.56, 0.0057, 9.42, 5.42, 9.24, 5.12, 3.53, 89.9, 72.2, 47.2, -0.0004, 240.83, 76.02, -12.71, -0.022, -0.022, -0.022, -0.022, 0.0024, -0.0011, -7.1, -3.5, -5.5, 0.0, -3.6, 3.04, 3.255, 6.695, 121.76, 45.42, 36.53, 0.0261, -0.1742, -0.0133, 0.0283, -0.42, 0.03, 19.48, -1.9, 12.67
2009-12-16, -1.61, 2.68, 1.34, 0.19, -29.5, -2.9, -10.8, -0.0115, -0.0545, 0.052000000000000005, -0.15, -0.39, 0.63, -38.6, -270.82, -371.75, 9.08, 0.99, -26.62, 14.96, -72.65, -6.18, -0.65, -2.49, -0.009000000000000001, -0.006, -15.42, -10.01, -11.05, 1.23, 5.07, 4.56, -0.17, -0.02, -0.34, 0.51, 0.042, 0.042, 0.042, 0.042, -10.69, 0.34, -7.1, 0.0025, -0.0017, -0.0011, -0.0015, -157.0, -340.0, -375.0, -107.28, 265.79, -24.08, 6.31, -5.14, 10.31, -49.05, -24.79, -50.64, 1.35, -7.18, -2.76, -7.87, 3.04, -5.34, 0.37, -0.98, -0.0101, -3.48, 7.18, 3.0, 7.14, -3.97, 29.6, 8.6, -53.1, 0.0011, -35.11, 17.04, -11.65, 0.02, 0.02, 0.02, 0.02, -0.0058, -0.002, -0.66, -1.11, 1.39, -2.6, 2.19, -16.25, 0.98, -10.83, -4.67, 31.78, 74.86, -0.16, 0.0574, -0.0745, -0.1201, 0.94, 0.29, 1.9, 1.92, -10.41
2009-12-17, -16.4, 3.42, 3.28, 4.04, 34.5, 7.2, 33.1, 0.0425, 0.0675, 0.0, 0.86, 0.98, 0.01, -688.4, 107.59, -356.06, 92.09, 75.19, 59.98, 56.3, 9.0, 1.25, 2.1, 2.61, 0.065, 0.069, 8.94, 3.24, 5.86, 6.81, 2.83, 5.57, 0.765, -0.34, 0.805, 0.01, 0.004, 0.004, 0.004, 0.004, 7.89, -4.13, 2.12, -0.0002, 0.003, -0.001, 0.0019, -79.0, 140.0, 430.0, 53.65, -52.59, 178.33, 92.92, 72.15, 13.54, -10.88, 10.66, 20.94, 1.0, 10.53, 2.36, 6.75, -6.24, 15.85, 11.48, 6.7, -0.0067, 4.9, -0.55, 0.92, 1.87, 2.43, 127.7, 117.7, 147.3, 0.003, 272.36, 146.26, 27.81, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -0.002, -0.0036, 1.87, 5.91, -0.39, 6.6, 2.11, 8.46, -7.81, -0.89, 96.02, 110.24, 42.23, 0.0399, -0.1854, -0.0439, 0.0344, 0.23, 0.78, 18.91, 13.0, 16.74
2009-12-18, -0.8, -1.93, 0.45, 0.1, -102.7, -15.0, -66.3, 0.0985, 0.0795, 0.02, 1.5, 1.6, 0.55, -1554.45, -1003.56, -1673.6, -58.99, -12.06, 21.71, -28.11, -0.3, -13.1, -9.85, -12.08, -0.075, -0.025, -6.86, -2.8, -26.86, -16.85, -21.95, -25.28, 1.295, 0.49, 1.425, 0.49, -0.116, -0.116, -0.116, -0.116, 1.04, 3.97, 5.37, 0.0095, -0.0007, 0.0103, 0.0038, -695.0, -391.6666667, -530.0, -7.84, -266.33, -76.98, -43.09, 7.19, 40.44, -132.86, -112.76, -122.51, -2.2, -13.02, -1.0, -2.89, -4.68, -3.37, 10.0, 6.38, -0.0132, -6.96, -0.84, -4.7, -7.22, -4.64, -166.3, -54.7, -91.1, -0.0152, -211.85, -36.26, -12.97, -0.014, -0.014, -0.014, -0.014, -0.01, -0.009000000000000001, 2.13, 10.58, 1.77, 10.97, 1.77, -15.26, -7.97, -7.4, -163.98, -54.69, -67.96, 0.1083, 0.025, 0.0796, 0.0165, -0.19, 0.17, -36.98, -11.11, -9.61
2009-12-21, -2.81, -2.05, -0.7, -1.74, -20.8, -32.7, -20.8, -0.018000000000000002, 0.081, 0.102, -0.2, 0.92, 1.6, -273.75, -1337.5, -470.02, -13.23, 9.25, -4.26, 7.95, -54.05, 6.39, -2.62, -2.0, 0.01, -0.04, -3.08, -7.58, 31.64, 4.07, 14.67, 12.64, -0.235, 1.56, 0.765, 1.31, 0.064, 0.064, 0.064, 0.064, 3.33, 6.02, 1.16, -0.0044, 0.0103, -0.0021, 0.0019, -695.0, -391.6666667, -530.0, -114.34, 53.93, -144.36, -24.91, -7.03, -12.09, 20.63, -27.44, -41.64, -1.65, -10.55, -8.99, -10.67, -3.51, -3.27, 0.14, -6.95, 0.0044, 6.32, -1.63, 1.56, 1.33, 0.71, -51.9, -6.4, -26.0, -0.0027, -205.31, -35.06, -39.095, 0.044, 0.044, 0.044, 0.044, 0.002, 0.0, 4.12, -1.7, 12.61, 6.4, 10.91, 6.02, 3.0, 5.26, -9.66, -75.0, -25.11, -0.0883, 0.1128, 0.1343, -0.0235, 0.76, -0.67, -37.63, -16.43, -37.63
2009-12-22, 11.31, 5.88, 2.27, 1.66, 97.2, 32.4, 0.0, 0.1015, -0.0615, 0.0, 1.66, -0.56, -0.01, -869.01, 389.82, -396.74, 99.32, 35.65, 12.05, 9.5, -35.1, 11.58, 13.94, 11.43, 0.019, 0.016, 9.41, 4.52, 25.97, 26.47, 29.04, 33.35, 1.525, -0.25, -0.465, 0.01, 0.134, 0.134, 0.134, 0.134, 6.93, 1.25, 7.24, -0.0038, -0.0046, -0.0024, -0.009000000000000001, -695.0, -391.6666667, -530.0, -34.84, 106.17, 54.74, 40.12, -6.38, 8.85, 85.25, 76.86, 92.35, 1.25, 12.35, -0.43, 0.1, -3.17, 5.67, -10.8, 7.33, -0.0105, 8.03, 4.93, 8.34, 9.37, 4.99, 185.8, 28.9, 34.2, -0.0023, 266.25, -27.6, -39.095, 0.083, 0.083, 0.083, 0.083, -0.0068, -0.0032, 12.44, 11.47, -4.46, -3.92, -2.76, 6.02, 3.0, 5.26, 91.32, 34.66, 15.45, 0.0061, -0.0751, -0.1961, 0.0338, 0.65, 1.36, 29.55, -13.38, -0.64
2009-12-23, 5.81, 1.97, 3.85, 6.05, 34.7, 41.9, 97.2, -0.054000000000000006, 0.032, 0.017, -0.75, 0.45, 0.73, 1492.74, -249.49, 14.99, 15.16, 45.71, 87.98, -11.75, 33.25, 3.97, 2.59, 9.2, -0.02, -0.031, -11.08, -1.2, 15.01, 18.57, 11.51, 17.29, -0.66, 1.87, 0.38, 0.71, 0.078, 0.078, 0.078, 0.078, -7.94, -0.79, -3.98, -0.0044, -0.0042, -0.0066, 0.0004, 1036.0, -285.0, -360.0, 441.09, 121.94, 81.47, 78.46, 65.91, 53.87, 50.79, 22.15, 69.23, -3.15, 13.5, 13.46, 12.65, -3.31, -16.76, -2.12, -13.33, -0.0061, 5.0, 7.6, 5.3, 7.2, -1.51, 60.0, 100.4, 153.2, -0.0109, 243.88, 293.06, 36.25, 0.004, 0.004, 0.004, 0.004, -0.0055, -0.0062, -3.46, -5.15, 14.73, 3.05, 6.53, 12.72, 10.89, 10.72, 73.26, 31.28, 59.04, -0.1475, 0.0435, -0.0575, -0.1052, 0.73, 0.75, 6.49, 12.13, 30.02
2009-12-24, 20.99, 0.35, 0.62, 0.2, 43.7, 24.7, 34.7, -0.0445, 0.0455, 0.012, -0.44, -0.37, 0.11, 170.93, 388.71, 1002.93, 11.75, 6.3, 5.47, 0.6, 158.75, 2.57, 1.31, 1.49, 0.064, 0.068, 4.85, 5.2, 16.97, 14.6, 17.6, 12.34, -0.365, -0.82, -0.325, 0.1, -0.004, -0.004, -0.004, -0.004, 7.3, 4.05, 2.33, -0.0095, -0.0051, -0.0057, -0.0072, 210.0, 360.0, 360.0, 209.91, 289.36, 420.7, -2.92, 16.59, 29.69, 1.51, 9.37, 9.67, 0.2, -0.34, 3.79, 11.72, -3.7, -6.5, -16.43, 3.06, 0.0054, 7.38, 6.07, 7.81, 5.84, 5.18, 76.7, 47.0, 106.4, 0.0002, 126.56, 130.53, 7.24, -0.006, -0.006, -0.006, -0.006, 0.0054, 0.0012, 9.14, -3.0, -6.65, -2.6, -0.45, -0.2, 6.7, 3.97, 30.72, 60.14, 102.7, -0.0109, -0.1646, -0.1038, 0.0196, -0.16, 0.32, 0.46, 1.88, -1.68
2009-12-28, 3.25, 0.77, -0.94, 1.43, 30.0, 15.8, 39.1, 0.0065, -0.0585, -0.037000000000000005, -0.35, -0.59, -0.58, 156.42, 233.61, 323.97, 22.74, 11.5, 21.425, -15.59, 33.8, 5.89, 4.9, 5.08, 0.087, 0.094, 1.86, 4.33, 16.05, 16.74, 14.56, 19.73, -0.355, -0.3, -0.515, -0.55, 0.051, 0.051, 0.051, 0.051, -0.82, -2.79, 5.53, 0.0015, -0.0091, -0.0068, -0.0019, 180.5, 252.5, 405.0, 98.3, 67.35, 232.15, 0.02, -28.6, 23.63, 53.66, 20.33, 41.95, -3.35, 1.755, 1.205, 0.545, -1.71, -3.93, -6.12, -8.61, 0.0034, 3.09, 7.03, 2.13, 7.53, -1.6, 27.85, 40.25, 39.65, 0.0006, 96.72, 71.465, 17.405, 0.0155, 0.0155, 0.0155, 0.0155, 0.0017, 0.005, -2.52, -2.43, -1.0, -4.1, -2.43, 16.38, 8.67, 8.73, 95.91, 66.49, 33.56, -0.0098, 0.0076, -0.0412, -0.0499, -0.07, -0.19, 0.91, -5.8, 4.68
2009-12-29, -13.11, 2.51, 2.41, 2.11, 17.6, 21.4, 17.3, -0.013, -0.092, -0.026, -0.87, -0.86, -1.19, 156.42, 233.61, 323.97, 22.74, 11.5, 21.425, 10.39, 4.775, 1.3, 3.9, 2.43, 0.046, 0.037000000000000005, -7.07, -6.03, 5.39, 16.09, 9.91, 7.16, -0.705, -0.6, -0.775, -0.99, 0.043, 0.043, 0.043, 0.043, -1.44, -4.48, -3.98, -0.0068, 0.0019, -0.0009, -0.0032, 180.5, 252.5, 405.0, 61.98, 127.74, -10.28, 11.01, 26.05, 2.6, 26.98, 43.76, 26.3, -2.35, 1.755, 1.205, 0.545, -0.01, -3.34, -11.35, -7.76, 0.0054, -0.32, 2.84, 1.84, -1.29, 5.2, 27.85, 40.25, 39.65, 0.0003, 96.72, 71.465, 17.405, 0.0155, 0.0155, 0.0155, 0.0155, 0.0014, 0.0022, -4.21, -5.57, -4.93, -5.9, -8.37, -3.55, -1.4, 1.91, -26.4, 0.0, 16.51, -0.0692, 0.0051, -0.0413, -0.0552, 0.13, 0.29, 25.61, 21.12, 14.76
2009-12-30, 10.29, 1.17, 1.65, 1.17, 17.6, 21.4, 17.3, -0.019, 0.001, -0.028, -0.34, -0.47, -0.14, 394.34, 31.39, 310.65, 8.63, 15.41, 23.23, 6.93, 4.775, -1.58, 0.0, 2.57, -0.021, -0.021, -6.68, -5.84, -2.68, 3.9, -1.05, 6.01, -0.31, -0.52, -0.43, -0.14, -0.045, -0.045, -0.045, -0.045, -5.03, 4.05, -2.39, 0.0001, -0.0078, -0.0056, -0.0052, 370.0, 105.0, 260.0, 15.78, 62.57, 168.84, 17.51, 9.5, 4.21, -1.67, 20.63, 41.34, -0.6, 0.75, -0.25, 2.52, 10.99, -16.31, 5.87, -10.61, 0.0092, -0.57, -1.16, -1.44, 1.46, -2.11, 11.9, -14.4, -10.5, -0.0064, 73.68, 105.75, 9.3, 0.004, 0.004, 0.004, 0.004, 0.0092, 0.0014, 6.13, -2.5, -5.07, -3.0, -1.55, -4.36, -2.87, -3.85, -26.4, 0.0, 16.51, -0.0811, -0.1075, -0.0733, -0.0631, 0.28, 0.11, 9.85, 13.92, 13.38
2010-1-4, 13.37, -2.14, -0.9, -2.47, -39.7, -2.4, -11.8, 0.002, 0.01, -0.002, 0.13, -0.04, -0.53, 292.37, 279.64, -152.72, -54.12, -17.94, -51.77, -6.5, -18.5, 0.22, -3.96, -4.14, 0.029, 0.039, -2.04, -10.24, 2.88, -9.38, -1.73, -6.41, 0.03, -0.25, -0.04, -0.48, -0.01, -0.01, -0.01, -0.01, -0.19, -8.99, -6.12, 0.0114, 0.0015, 0.0135, 0.006, 77.0, -70.0, -185.0, -177.55, -158.77, -281.21, -62.61, -5.82, -55.91, 3.1, -22.37, -47.84, 0.3, -14.08, -0.93, -12.35, -5.18, 20.65, -4.12, -7.8, 0.0006, 0.23, -3.06, -0.46, -4.84, 0.94, -95.1, -36.4, -62.2, -0.0035, -127.85, -6.07, 15.37, 0.014, 0.014, 0.014, 0.014, 0.0064, 0.0076, -7.19, 0.25, -1.25, -0.55, -3.6, 2.32, 1.34, -3.23, 15.65, -26.2, -18.73, -0.0598, -0.0743, -0.05, -0.1208, 0.47, 0.46, -15.27, -4.0, -2.92
2010-1-5, -5.52, 7.89, 5.73, 3.03, 102.4, 57.5, 20.2, -0.0655, -0.0305, -0.159, -2.59, -1.24, -1.78, 1456.67, 1492.56, 838.18, 90.87, 39.55, 24.98, 13.795, 62.75, 6.57, 7.45, -5.38, 0.063, 0.073, -15.82, -15.68, 17.14, 9.85, 18.13, 14.25, -2.245, -0.36, -1.075, -1.54, 0.03, 0.03, 0.03, 0.03, -8.61, -4.55, -9.12, -0.0131, 0.0081, -0.0061, -0.0073, 1665.0, 1640.0, 855.0, 309.79, 129.96, -209.76, 85.53, 21.71, 45.06, 35.45, 58.34, -40.06, 5.2, 11.84, -3.51, 0.18, 6.96, -24.45, 4.71, 6.32, 0.0184, 6.69, -2.87, 6.01, 0.55, -2.62, 205.1, 125.0, 63.1, 0.0226, 296.63, 88.15, 41.05, -0.013, -0.013, -0.013, -0.013, 0.011, 0.005, -7.91, -17.25, -3.18, -8.48, -12.2, 22.42, 22.85, 26.93, 149.44, 143.74, 73.12, -0.2007, -0.16899999999999998, -0.1873, -0.1646, 0.01, 0.2, 53.31, 37.97, 11.07
2010-1-6, 14.7, -1.01, 0.54, 4.03, 22.2, 36.1, 69.9, -0.07200000000000001, -0.039, -0.047, -1.55, -1.9, -1.86, 194.73, 513.58, 1340.64, -16.44, 9.72, 41.24, 13.795, 45.7, 3.53, 2.76, 13.1, 0.008, 0.002, -19.25, -12.21, 0.29, 12.86, 2.58, 1.21, -1.27, -1.72, -1.69, -1.7, -0.06, -0.06, -0.06, -0.06, -13.96, -5.78, -8.76, -0.0021, -0.0103, -0.0093, -0.0016, 141.0, 600.0, 1170.0, -25.77, 315.18, 507.5, -52.18, -9.08, -28.53, -11.94, 5.52, 38.17, -0.85, 3.71, 3.95, 9.74, -2.38, -27.4, -27.47, -31.36, -0.0008, -1.61, 11.58, 1.79, 7.84, -9.43, 59.3, 95.4, 153.7, -0.0092, 10.71, 109.12, 29.87, 0.003, 0.003, 0.003, 0.003, -0.0005, 0.0121, -7.4, -9.8, -13.07, -13.07, -13.05, 5.54, 4.02, 4.16, 21.18, 63.09, 91.12, 0.0083, -0.0737, -0.0775, -0.0444, -0.89, -0.94, 23.8, 30.92, 31.27
2010-1-7, -21.87, -0.54, -0.82, -1.67, 7.5, 0.1, 16.9, -0.02, -0.073, 0.09, -1.49, -0.92, -1.07, 489.53, 342.04, 88.67, 2.47, -10.45, -18.58, 13.795, 3.9, 0.62, 2.56, 4.29, 0.08199999999999999, 0.08800000000000001, -10.56, -12.67, -7.62, 0.44, 0.34, 0.06, -1.39, -1.41, -0.84, -0.89, 0.066, 0.066, 0.066, 0.066, -3.84, -11.49, -5.71, -0.0078, -0.003, -0.0015, -0.0025, 462.0, 330.0, 150.0, 97.4, -151.59, 11.2, -19.85, -14.57, 2.67, 1.66, 8.08, 19.42, 0.6, -0.725, 0.79, 0.405, -7.92, -14.78, -24.9, -13.91, 0.0084, -0.54, -1.4, -0.63, 0.45, -6.91, 18.1, -9.8, 7.8, -0.0029, 66.56, -20.57, -1.98, 0.035, 0.035, 0.035, 0.035, 0.0041, -0.0013, -5.21, -11.0, -10.8, -6.3, -7.1, 1.1, -0.46, -1.57, 56.46, 36.38, 50.85, -0.2039, -0.0039, 0.0222, -0.1422, 0.8, 0.28, 8.66, 6.28, 24.74
2010-1-8, 11.81, -0.93, -1.81, -1.38, -3.3, 15.2, 2.2, 0.1045, 0.0405, -0.053, 1.31, -1.0, -0.19, -278.22, -213.68, 28.58, -14.97, -10.0, -35.84, 13.795, -18.7, 4.55, 3.27, -2.63, -0.066, 0.024, 2.0, -4.06, -1.04, -9.62, -12.77, -10.46, 1.145, -1.37, -0.825, -0.17, -0.002, -0.002, -0.002, -0.002, 2.17, -1.47, -2.76, 0.0029, -0.0067, -0.0037, -0.002, -331.0, -500.0, -55.0, 234.41, 147.66, 31.54, -4.05, -33.63, -55.2, 33.18, 0.38, -16.55, 0.3, -0.725, 0.79, 0.405, 5.4, 4.52, -10.8, -6.68, -0.0018, 4.02, -0.18, 0.81, -3.66, -0.08, -56.2, -31.0, -68.5, -0.0044, 86.72, 122.87, -16.41, -0.017, -0.017, -0.017, -0.017, -0.0053, 0.0009, 1.85, 9.0, -11.0, -6.5, -1.4, -3.52, -1.74, -0.22, -57.03, -27.08, -68.58, -0.03, -0.2026, -0.165, -0.0879, 1.07, 0.58, -5.75, -0.75, 1.89
