@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_Low numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Low numeric
@attribute Copper_Open numeric
@attribute Copper_Low numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Open numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2009-01-16, 1135.2, 2.5980000000000003, 2.5980000000000003, 1.3154, 1.3184, 1.3242, 1.3026, 243.6, 248.96, 241.56, 4121.1, 4199.4, 12.5215, 12.134, 12.08, 203.75, 5.03, 39151.08, 39196.9, 36805.84, 1.495, 1.495, 1.495, 1.495, 4336.73, 4434.22, 4295.76, 587.61, 564.28, 605.69, 627.58, 600.7, 3.1460000000000004, 3.1460000000000004, 3.1460000000000004, 2701.75, 843.74, 817.04, 1.465, 1.433, 1937.73, 1902.54, 1832.35, 1783.25, 1489.46, 1521.58, 1456.72, 173.99, 3.3930000000000002, 3.3930000000000002, 2.211, 2.211, 1240.59, 1211.5, 1251.3, 1.2489, 1.2414, 2.89, 2.89, 2.89, 39511.0, 38475.0, 28.4897, 28.5852, 27.7472, 37.99, 20280.49, 20494.03, 8309.38, 7997.73, 5382.44, 5416.1, 5448.01, 5330.1, 8212.49, 8196.24, 8326.06, 7949.65, 113.9, 115.65, 113.25, 620.32, 926.2, 891.76, 0.9022, 0.9059, 0.8945, 43.8, 2041.79, 1972.88, 0.9787, 462.62, 453.24, 591.51, 571.61, 570.3, 806.7, 8685.9, 8735.8, 8500.4, 1.4657, 1.4604, 1.4686, 1.4476, 365.25, 366.5, 369.25, 359.75, 18900.0, 18306.0, 1358.7, 1358.7, 4.033, 4.033, 4.033, 0.5411, 0.5433, 0.5456, 1576.25, 1644.46, 1.205, 1122.51, 1082.31, 1393.0, 1351.4, 655.63, 666.42, 652.63, 8879.61, 8730.77, 8470.97, 15.7514, 15.1368, 4842.38, 4936.356666666667, 4942.63, 430.7, 424.16, 1.47, 1.5149, 1.4249, 4.405, 4.405, 89.17, 10.42, 10.53, 10.53, 10.38, 573.0, 577.0, 3.858, 3.858, 1856.11, 1885.58, 1892.83
2009-01-19, 1150.65, 2.622, 2.622, 1.3304, 1.3127, 1.3344, 1.311, 248.55, 254.02, 248.07, 4147.1, 4251.7, 12.162, 12.313, 12.097, 197.88, 4.979, 39341.54, 39904.1, 38578.43, 1.554, 1.554, 1.554, 1.554, 4366.28, 4395.79, 4357.82, 572.93, 565.46, 608.63, 624.22, 603.74, 3.283, 3.283, 3.283, 2724.2, 850.12, 830.66, 1.54, 1.508, 1984.73, 1928.92, 1800.1, 1826.34, 1532.47, 1538.82, 1490.35, 174.13, 3.508, 3.508, 2.342, 2.342, 1211.82, 1237.44, 1241.97, 1.2525, 1.2317, 2.935, 2.935, 2.935, 39794.0, 40400.0, 27.8137, 28.5055, 27.7085, 36.87, 20325.39, 20683.17, 8125.2, 8067.47, 5435.54, 5497.42, 5511.16, 5429.28, 8281.22, 8215.67, 8424.59, 8086.01, 115.8, 117.5, 115.0, 628.68, 910.63, 897.94, 0.8959999999999999, 0.9047, 0.8841, 45.94, 1995.13, 1980.49, 0.9893, 466.45, 462.81, 577.71, 590.62, 573.77, 839.3, 8778.3, 8884.0, 8620.1, 1.4746, 1.4645, 1.4983, 1.463, 391.0, 365.25, 393.0, 365.25, 18908.0, 18402.0, 1349.82, 1363.88, 4.1110000000000015, 4.1110000000000015, 4.1110000000000015, 0.5531, 0.5412, 0.5531, 1628.87, 1663.18, 1.21, 1113.24, 1074.41, 1353.0, 1374.4, 667.5450000000002, 673.5699999999998, 659.9449999999998, 8920.4, 9082.14, 8734.42, 15.5257, 14.8614, 4749.4299999999985, 4793.013333333333, 4805.56, 435.2, 426.93, 1.4841, 1.5283, 1.449, 4.401, 4.401, 89.99, 11.195, 11.0, 11.25, 11.0, 568.25, 585.0, 3.9730000000000003, 3.9730000000000003, 1851.65, 1883.9, 1898.59
2009-01-20, 1126.81, 2.622, 2.622, 1.3112, 1.3327, 1.3386, 1.31, 245.22, 255.3, 241.87, 4108.5, 4251.9, 12.2155, 12.107, 11.989, 199.03, 4.877000000000002, 38828.32, 39570.02, 38700.11, 1.527, 1.527, 1.527, 1.527, 4316.14, 4409.88, 4249.91, 566.26, 531.66, 586.97, 617.56, 580.52, 3.428, 3.428, 3.428, 2819.9, 827.6700000000003, 817.565, 1.53, 1.485, 2018.51, 1966.19, 1783.34, 1800.87, 1526.615, 1530.335, 1465.605, 172.27, 3.523, 3.523, 2.4530000000000003, 2.4530000000000003, 1201.06, 1211.13, 1230.11, 1.2435, 1.2374, 2.991, 2.991, 2.991, 39210.0, 40000.0, 28.0372, 28.3881, 27.4666, 38.21, 20393.41, 20473.88, 8318.26, 8221.84, 5381.37, 5496.68, 5517.35, 5318.73, 8115.155, 8247.65, 8366.805, 8003.335, 115.35, 116.925, 114.45, 621.8, 912.01, 906.2, 0.8983, 0.9098, 0.8959999999999999, 43.8, 1967.15, 1959.37, 0.9977, 450.05, 463.63, 577.83, 576.14, 570.55, 846.95, 8739.1, 8788.3, 8389.9, 1.446, 1.483, 1.4911, 1.4441, 387.25, 377.125, 400.0, 370.75, 19027.0, 18165.0, 1370.89, 1375.37, 4.155, 4.155, 4.155, 0.5376, 0.5521, 0.5549, 1649.95, 1764.87, 1.235, 1108.09, 1078.75, 1360.5, 1353.4, 679.46, 680.72, 667.26, 8841.48, 8864.35, 8807.73, 15.1287, 14.6547, 4656.48, 4649.67, 4668.49, 439.23, 430.73, 1.47505, 1.5074, 1.41, 4.422, 4.422, 91.23, 11.1765, 11.1725, 11.2975, 11.1025, 573.625, 586.875, 4.065, 4.065, 1839.94, 1883.96, 1899.33
2009-01-21, 1103.61, 2.681, 2.681, 1.2889, 1.3090000000000002, 1.3105, 1.2856, 240.11, 246.69, 238.97, 4091.4, 4184.3, 12.2875, 12.213, 12.067, 200.26, 4.775, 37272.07, 39174.26, 37272.07, 1.551, 1.551, 1.551, 1.551, 4239.85, 4297.42, 4222.76, 531.66, 509.27, 569.82, 586.97, 557.03, 3.463, 3.463, 3.463, 2758.0, 805.22, 804.47, 1.52, 1.462, 1994.81, 1956.1, 1765.66, 1775.77, 1520.76, 1521.85, 1440.86, 174.16, 3.542, 3.542, 2.3819999999999997, 2.3819999999999997, 1194.16, 1197.07, 1220.07, 1.2534, 1.2531, 3.0180000000000002, 3.0180000000000002, 3.0180000000000002, 37773.0, 38830.0, 27.9308, 28.7867, 27.5255, 39.55, 19213.02, 20391.47, 8187.14, 7962.46, 5321.0, 5413.28, 5430.39, 5313.99, 7949.09, 8279.63, 8309.02, 7920.66, 114.9, 116.35, 113.9, 597.76, 887.28, 880.29, 0.9055, 0.9329, 0.9043, 42.96, 1905.6, 1879.94, 0.9751, 433.65, 464.45, 576.6, 576.22, 569.24, 854.6, 8462.5, 8617.3, 8223.7, 1.3903, 1.4455, 1.446, 1.386, 383.5, 389.0, 407.0, 376.25, 18526.0, 17952.0, 1335.72, 1344.15, 4.223, 4.223, 4.223, 0.5195, 0.5376, 0.5379999999999999, 1740.41, 1816.22, 1.22, 1103.63, 1064.34, 1370.0, 1370.8, 664.76, 673.34, 662.72, 8504.93, 8867.88, 8486.32, 15.3591, 14.9139, 4544.29, 4656.48, 4656.48, 433.19, 429.29, 1.466, 1.4865, 1.371, 4.526, 4.526, 90.66, 11.158, 11.345, 11.345, 11.205, 579.0, 588.75, 4.01, 4.01, 1802.74, 1847.62, 1851.24
2009-01-22, 1116.23, 2.737, 2.737, 1.3041, 1.2907, 1.307, 1.2826, 237.71, 240.5, 232.91, 4059.9, 4112.8, 12.232, 12.231, 12.112, 200.3, 4.859, 38542.9, 38542.9, 37279.25, 1.556, 1.556, 1.556, 1.556, 4261.15, 4208.19, 4140.26, 530.09, 506.64, 583.39, 592.02, 548.87, 3.471, 3.471, 3.471, 2690.2, 840.24, 804.3, 1.455, 1.4240000000000002, 2007.91, 1960.53, 1787.1, 1759.97, 1466.4, 1507.52, 1444.9, 175.45, 3.5660000000000003, 3.5660000000000003, 2.546, 2.546, 1188.21, 1189.5, 1207.19, 1.2666, 1.2548, 2.9930000000000003, 2.9930000000000003, 2.9930000000000003, 38799.0, 38100.0, 27.9307, 28.4992, 27.6483, 44.43, 19497.1, 19580.83, 7949.96, 7829.3, 5304.17, 5291.66, 5376.52, 5248.87, 8228.1, 7949.17, 8286.4, 7890.63, 117.55, 118.0, 112.7, 615.11, 909.47, 880.33, 0.9271, 0.9432, 0.9259, 42.85, 1915.26, 1862.94, 0.9716, 456.76, 435.77, 586.22, 574.41, 572.74, 849.6, 8212.4, 8388.9, 8077.1, 1.3981, 1.3918, 1.4023, 1.362, 390.25, 382.25, 391.75, 378.0, 18026.0, 17473.0, 1326.68, 1334.91, 4.215, 4.215, 4.215, 0.5299, 0.5194, 0.5367, 1810.27, 1821.81, 1.2, 1094.33, 1071.26, 1370.0, 1371.9, 655.41, 659.09, 645.57, 8757.89, 8574.51, 8392.12, 15.7238, 15.1283, 4556.8, 4544.29, 4600.75, 433.76, 429.29, 1.381, 1.3944, 1.3486, 4.543, 4.543, 89.84, 11.315, 11.315, 11.355, 11.145, 553.0, 573.0, 4.08, 4.08, 1794.97, 1782.48, 1806.36
2009-01-23, 1093.4, 2.748, 2.748, 1.2986, 1.3051, 1.3085, 1.2908, 235.46, 243.21, 234.01, 4052.2, 4153.9, 12.271, 12.187, 12.114, 201.0, 4.83, 37894.33, 38844.76, 37255.49, 1.587, 1.587, 1.587, 1.587, 4219.42, 4313.36, 4197.02, 535.9, 515.26, 557.57, 596.46, 556.58, 3.509, 3.509, 3.509, 2681.4, 827.5, 811.29, 1.4269999999999998, 1.376, 2009.85, 1980.44, 1786.05, 1784.83, 1470.85, 1492.47, 1444.08, 175.24, 3.6860000000000004, 3.6860000000000004, 2.5989999999999998, 2.5989999999999998, 1189.92, 1188.02, 1195.88, 1.2565, 1.2518, 3.1069999999999998, 3.1069999999999998, 3.1069999999999998, 38371.0, 39400.0, 28.0412, 28.2523, 27.6945, 45.1, 19306.73, 19616.3, 7988.3, 7809.89, 5329.44, 5402.73, 5459.59, 5307.5, 8122.8, 8224.43, 8239.33, 7925.75, 119.45, 120.4, 117.55, 608.74, 901.06, 891.34, 0.9327, 0.9471, 0.9309, 43.4, 1904.99, 1880.59, 0.9734, 442.85, 456.16, 592.18, 585.12, 581.61, 858.2, 8381.0, 8451.2, 8117.1, 1.3861, 1.3982, 1.4023, 1.369, 387.5, 389.75, 394.75, 378.5, 18110.0, 17253.0, 1332.33, 1336.78, 4.27, 4.27, 4.27, 0.5229, 0.5302, 0.5343, 1720.13, 1753.23, 1.22, 1099.39, 1078.09, 1374.3, 1368.3, 661.19, 661.54, 634.09, 8486.56, 8619.17, 8472.52, 15.6082, 15.2592, 4634.363333333334, 4628.493333333333, 4668.46, 441.6, 434.57, 1.3879, 1.4089, 1.3083, 4.754, 4.754, 89.09, 11.357000000000001, 11.43, 11.435, 11.375, 572.0, 580.5, 4.18, 4.18, 1805.38, 1837.67, 1853.57
2009-01-28, 1157.98, 2.822, 2.822, 1.2992, 1.3004, 1.3036, 1.2766, 234.14, 235.51, 227.53, 4052.5, 4070.8, 12.4525, 12.249, 12.249, 203.36, 4.681, 38132.35, 38660.44, 36743.71, 1.485, 1.485, 1.485, 1.485, 4178.94, 4204.0, 4067.43, 515.5, 492.59, 553.62, 564.82, 534.79, 3.6719999999999997, 3.6719999999999997, 3.6719999999999997, 2661.65, 831.95, 806.07, 1.386, 1.386, 2008.79, 1986.35, 1807.13, 1786.75, 1440.78, 1495.27, 1434.08, 177.04, 3.7760000000000002, 3.7760000000000002, 2.615, 2.615, 1203.41, 1191.36, 1210.82, 1.2529, 1.2268, 3.2230000000000003, 3.2230000000000003, 3.2230000000000003, 38507.0, 37710.0, 28.3423, 28.731, 28.0477, 47.0, 19348.81, 19572.65, 7965.41, 7745.25, 5306.91, 5326.56, 5351.9, 5194.61, 8077.56, 8108.79, 8187.88, 7856.86, 119.65, 120.6, 118.0, 604.12, 911.81, 892.34, 0.9372, 0.9477, 0.9333, 43.9, 1921.81, 1877.3, 0.9669, 444.36, 437.82, 596.9, 589.83, 587.4, 895.3, 8152.6, 8208.3, 7981.7, 1.3813, 1.3872, 1.3902, 1.35, 390.5, 385.0, 401.0, 380.5, 17378.0, 16716.0, 1321.43, 1321.43, 4.364, 4.364, 4.364, 0.5327, 0.5277, 0.5327, 1750.1, 1771.63, 1.225, 1133.57, 1095.0, 1390.9, 1375.0, 658.965, 665.865, 645.415, 8627.97, 8428.53, 8387.56, 15.8101, 15.4088, 4711.926666666666, 4712.696666666667, 4736.17, 437.69, 433.25, 1.3465, 1.461, 1.3205, 4.918, 4.918, 89.15, 11.932, 11.505, 11.915, 11.345, 566.5, 598.75, 4.1, 4.1, 1834.19, 1813.95, 1840.32
2009-01-29, 1166.56, 2.965, 2.965, 1.3138, 1.3164, 1.3327, 1.3103, 257.16, 258.37, 252.69, 4295.2, 4317.6, 12.1395, 12.361, 12.002, 200.74, 4.665, 40227.45, 40438.46, 38704.49, 1.5865, 1.5865, 1.5865, 1.5865, 4518.72, 4347.78, 4347.78, 548.65, 539.85, 622.54, 627.64, 602.9, 3.6510000000000002, 3.6510000000000002, 3.6510000000000002, 2765.6, 874.09, 845.73, 1.53, 1.475, 2009.7775, 1986.545, 1803.85, 1829.66, 1530.48, 1568.33, 1530.03, 175.79, 3.737, 3.737, 2.6719999999999997, 2.6719999999999997, 1191.17, 1216.84, 1229.72, 1.2298, 1.2026, 3.236, 3.236, 3.236, 40502.0, 40000.0, 28.2104, 28.7885, 27.9165, 43.6, 20145.22, 20148.64, 8052.25, 7936.59, 5417.93, 5352.27, 5454.25, 5338.59, 8375.45, 8175.93, 8446.33, 8175.93, 122.5, 122.75, 120.9, 639.29, 913.73, 902.44, 0.9312, 0.9351, 0.9201, 43.76, 1951.58, 1939.33, 0.9901, 473.02, 455.97, 606.21, 594.09, 585.12, 888.1, 8413.5, 8733.3, 8396.3, 1.4213, 1.4133, 1.4375, 1.4123, 384.5, 378.0, 386.0, 372.5, 18453.0, 17739.0, 1339.94, 1339.94, 4.379, 4.379, 4.379, 0.5227, 0.5286, 0.5376, 1800.99, 1817.41, 1.225, 1144.38, 1111.65, 1373.0, 1402.0, 656.74, 670.19, 656.74, 8906.23, 8900.46, 8759.63, 15.6956, 15.0788, 4789.49, 4796.9, 4803.88, 449.22, 442.1, 1.384, 1.46, 1.3809, 4.753, 4.753, 89.35, 11.963, 11.963, 11.963, 11.963, 584.25, 600.75, 4.055, 4.055, 1925.48, 1894.35, 1925.48
2009-01-30, 1162.11, 3.088, 3.088, 1.2959, 1.3154, 1.318, 1.2933, 252.35, 256.01, 249.76, 4190.1, 4295.2, 12.148, 12.081, 11.974, 200.96, 4.648, 39638.42, 40228.99, 39368.57, 1.6880000000000002, 1.6880000000000002, 1.6880000000000002, 1.6880000000000002, 4428.11, 4495.74, 4393.98, 546.49, 529.33, 619.25, 626.2, 608.12, 3.699, 3.699, 3.699, 2795.35, 845.14, 844.15, 1.43, 1.4240000000000002, 2010.765, 1986.74, 1781.28, 1800.24, 1537.47, 1537.84, 1505.7, 174.65, 3.74, 3.74, 2.864, 2.864, 1192.37, 1188.16, 1209.82, 1.2121, 1.2093, 3.248, 3.248, 3.248, 40034.0, 40000.0, 28.1834, 28.4439, 27.8328, 42.32, 19537.05, 20120.32, 8201.16, 8138.99, 5272.9, 5364.62, 5369.44, 5241.82, 8149.01, 8373.06, 8373.06, 8092.14, 121.5, 122.5, 120.65, 616.1, 897.75, 891.77, 0.9233, 0.9299, 0.9044, 44.0, 1965.88, 1927.07, 0.9807, 453.24, 469.44, 599.2, 601.6, 595.48, 905.1, 8650.3, 8665.0, 8403.1, 1.4304, 1.4242, 1.4413, 1.4072, 381.75, 384.0, 384.25, 378.0, 18354.0, 17863.0, 1333.62, 1336.63, 4.319, 4.319, 4.319, 0.5132, 0.5227, 0.5232, 1812.0, 1840.49, 1.255, 1140.38, 1115.88, 1374.5, 1372.5, 672.64, 672.86, 660.63, 8762.76, 8815.51, 8740.78, 15.4459, 14.9696, 4769.83, 4786.573333333333, 4794.846666666666, 452.31, 435.0, 1.4235, 1.456, 1.3885, 4.669, 4.669, 90.51, 12.14, 11.89, 12.145, 11.89, 595.0, 596.5, 4.073, 4.073, 1893.94, 1928.9, 1928.9
2009-02-02, 1146.95, 3.0639999999999996, 3.0639999999999996, 1.2782, 1.2954, 1.2961, 1.2778, 248.6, 253.2, 247.04, 4149.6, 4228.0, 12.14, 12.147, 12.059, 201.99, 4.6610000000000005, 39300.79, 40273.15, 39185.48, 1.8419999999999999, 1.8419999999999999, 1.8419999999999999, 1.8419999999999999, 4338.35, 4420.33, 4312.17, 535.85, 525.82, 624.9, 648.7, 612.7, 3.702, 3.702, 3.702, 2774.1, 825.88, 821.67, 1.425, 1.409, 2011.7525, 1986.935, 1766.45, 1773.13, 1519.46, 1523.45, 1472.51, 176.45, 3.819, 3.819, 2.8510000000000004, 2.8510000000000004, 1189.51, 1186.41, 1203.21, 1.2248, 1.2217, 3.2960000000000003, 3.2960000000000003, 3.2960000000000003, 39549.0, 39600.0, 28.2805, 28.6558, 27.9286, 43.44, 19565.14, 19752.61, 8142.88, 7922.39, 5290.05, 5283.65, 5326.3, 5205.91, 8000.86, 8149.01, 8243.95, 7924.88, 118.9, 121.85, 117.9, 617.38, 877.6, 875.33, 0.9055, 0.9087, 0.8804, 45.1, 2003.8, 1948.96, 0.9577, 443.53, 455.46, 595.47, 596.25, 591.89, 927.3, 8456.7, 8511.9, 8326.4, 1.4506, 1.4302, 1.453, 1.4189, 379.0, 382.0, 385.75, 377.5, 18264.0, 17800.0, 1324.52, 1332.67, 4.382, 4.382, 4.382, 0.5051, 0.5135, 0.5141, 1834.94, 1844.61, 1.265, 1133.67, 1110.54, 1381.5, 1376.5, 663.62, 666.1700000000002, 655.3050000000002, 8694.9, 8901.45, 8579.89, 15.5176, 15.1791, 4750.17, 4776.246666666667, 4785.8133333333335, 439.38, 432.53, 1.435, 1.4863, 1.4283, 4.707, 4.707, 89.94, 12.56, 12.475, 12.59, 12.475, 579.0, 586.75, 4.103, 4.103, 1900.09, 1887.48, 1909.95
2009-02-03, 1163.2, 2.9930000000000003, 2.9930000000000003, 1.2851, 1.2769, 1.29, 1.2706, 245.96, 247.28, 241.71, 4077.8, 4149.6, 11.826, 12.159, 11.487, 203.36, 4.669, 38666.44, 39363.85, 38452.88, 1.901, 1.901, 1.901, 1.901, 4271.04, 4309.17, 4198.15, 535.04, 505.64, 626.41, 629.38, 605.69, 3.6889999999999996, 3.6889999999999996, 3.6889999999999996, 2760.7, 825.44, 812.87, 1.4, 1.4, 2012.74, 1987.13, 1789.64, 1761.85, 1460.85, 1502.72, 1460.51, 177.91, 3.8, 3.8, 2.717, 2.717, 1198.78, 1186.59, 1203.25, 1.2281, 1.2262, 3.283, 3.283, 3.283, 38944.0, 38650.0, 28.6052, 28.8402, 28.2321, 42.31, 19597.8, 19765.24, 7908.51, 7795.27, 5166.96, 5251.01, 5259.15, 5140.38, 7936.83, 8000.62, 8053.43, 7796.17, 119.75, 120.5, 117.0, 602.08, 879.43, 867.99, 0.8824, 0.9082, 0.8815, 43.77, 1988.91, 1952.95, 0.9453, 449.61, 441.21, 598.92, 594.37, 585.71, 906.7, 8275.4, 8316.1, 8118.3, 1.4279, 1.4478, 1.4488, 1.4052, 370.5, 378.0, 378.0, 363.0, 17934.0, 17325.0, 1330.02, 1330.02, 4.371, 4.371, 4.371, 0.5076, 0.5028, 0.5076, 1821.24, 1842.77, 1.27, 1138.09, 1114.68, 1392.5, 1387.4, 654.6, 659.48, 649.98, 8624.83, 8602.98, 8533.63, 15.6799, 15.3231, 4730.51, 4765.92, 4776.78, 437.88, 427.85, 1.4340000000000002, 1.44, 1.3412, 4.6110000000000015, 4.6110000000000015, 89.56, 12.41, 12.5, 12.5, 12.5, 568.0, 571.0, 4.093, 4.093, 1858.77, 1895.63, 1895.63
2009-02-04, 1195.37, 3.0810000000000004, 3.0810000000000004, 1.3037, 1.2849, 1.3058, 1.2801, 250.83, 251.49, 242.81, 4164.5, 4173.2, 11.9575, 11.838, 11.761, 204.08, 4.728, 39746.76, 39765.46, 38654.75, 1.7719999999999998, 1.7719999999999998, 1.7719999999999998, 1.7719999999999998, 4374.96, 4302.52, 4224.53, 517.25, 508.15, 626.02, 635.38, 623.57, 3.773, 3.773, 3.773, 2752.9, 838.51, 821.98, 1.444, 1.444, 2060.93, 2005.02, 1821.22, 1786.29, 1499.59, 1521.21, 1479.42, 177.81, 3.8369999999999997, 3.8369999999999997, 2.8930000000000002, 2.8930000000000002, 1222.2, 1196.73, 1224.88, 1.2431, 1.2294, 3.3489999999999998, 3.3489999999999998, 3.3489999999999998, 39894.0, 38900.0, 28.7775, 28.9505, 28.2322, 41.17, 19630.46, 19777.87, 7862.95, 7800.8, 5217.61, 5201.26, 5246.38, 5142.26, 8078.36, 7936.99, 8157.13, 7855.19, 119.25, 120.2, 117.8, 622.74, 911.1, 874.87, 0.8995, 0.9084, 0.8987, 43.84, 2019.52, 1964.39, 0.9519, 452.9, 450.31, 604.85, 600.56, 592.86, 892.0, 8294.8, 8365.9, 8180.3, 1.4466, 1.4284, 1.4485, 1.4154, 361.75, 370.0, 372.25, 356.0, 17670.0, 17275.0, 1311.2, 1313.49, 4.379, 4.379, 4.379, 0.5106, 0.503, 0.5156, 1803.89, 1808.89, 1.28, 1135.56, 1109.21, 1396.0, 1398.4, 657.79, 663.53, 654.79, 8628.63, 8643.93, 8540.47, 15.7614, 15.3359, 4790.01, 4730.51, 4793.84, 431.8, 427.81, 1.3135, 1.36, 1.3135, 4.615, 4.615, 89.39, 12.295, 12.27, 12.275, 12.27, 561.75, 569.5, 4.22, 4.22, 1883.81, 1869.09, 1883.87
