@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Open numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute IBEX_Open numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute Corn_Now numeric
@attribute Corn_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Open numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_High numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2013-06-13, 1882.73, 2.211, 2.19, 1.3314, 349.43, 11.521, 11.5315, 11.428, 183.71, 3.7769999999999997, 49777.4, 48746.14, 1.6735, 1.6395, 8143.27, 8204.91, 8246.08, 1262.645, 1291.02, 1249.84, 1321.86, 1284.865, 2.193, 2.145, 5760.2, 5771.75, 5792.9, 5738.6, 1612.52, 1637.71, 1610.92, 3.22, 3.18, 2163.995, 2203.14, 2205.2325, 1507.66, 1511.91, 3400.43, 3458.14, 3395.91, 145.86, 2.204, 2.259, 2.228, 2.228, 2.228, 1225.5, 1224.52, 1.0219, 1.594, 1.607, 1.621, 1.584, 49154.0, 50110.0, 48965.0, 19.5964, 19.3179, 95.88, 94.89, 94.46, 39480.35, 39888.78, 38886.77, 13289.32, 13087.66, 13332.72, 3.29, 3.18, 14995.23, 15130.39, 122.75, 127.7, 1182.39, 1192.91, 1069.76, 1064.85, 0.8507, 0.8516, 103.49, 102.56, 104.1, 1.1815, 1.1806, 972.31, 971.41, 523.4, 532.34, 522.38, 1391.8, 1375.0, 1393.5, 8068.0, 8054.5, 1.5679, 650.75, 646.25, 4697.88, 4578.4, 4510.98, 4.617, 4.68, 4.68, 4.525, 0.7871, 0.7793, 6304.23, 6313.65, 6279.84, 0.882, 0.894, 0.851, 1111.77, 1115.45, 1135.35, 1127.25, 1226.56, 1224.99, 12109.89, 12092.53, 11.7491, 11.7901, 11.8596, 7623.89, 7622.86, 7570.69, 1433.47, 1422.0, 2.904, 2.8485, 96.01, 97.02, 95.13, 21.76, 21.815, 21.65, 681.88, 696.63, 679.13, 3.489, 3.509, 2597.03, 2569.84
2013-06-14, 1889.24, 2.1390000000000002, 2.171, 1.3336, 343.39, 11.432, 11.5185, 11.364, 183.87, 3.8139999999999996, 49758.4, 48968.03, 1.671, 1.671, 8095.39, 8023.37, 8110.38, 1261.63, 1272.04, 1241.21, 1302.94, 1271.48, 2.137, 2.113, 5699.1, 5709.35, 5729.85, 5683.1, 1636.36, 1639.25, 1608.07, 3.227, 3.17, 2148.36, 2190.1, 2190.1, 1503.93, 1520.1, 3445.36, 3398.54, 3387.61, 145.25, 2.168, 2.197, 2.149, 2.149, 2.149, 1226.07, 1224.55, 1.0227, 1.5659999999999998, 1.5719999999999998, 1.5859999999999999, 1.551, 50601.0, 49000.0, 48750.0, 19.6653, 19.3833, 96.69, 95.77, 95.02, 39481.47, 39483.42, 39402.97, 12445.38, 13038.02, 13050.11, 3.27, 3.34, 15176.08, 14992.54, 123.7, 122.7, 1163.3, 1174.03, 1089.45, 1066.34, 0.8508, 0.8544, 104.25, 103.33, 104.26, 1.1901, 1.1857, 989.69, 969.79, 532.97, 534.08, 522.86, 1377.6, 1386.8, 1390.9, 8039.5, 7958.6, 1.5719999999999998, 643.5, 640.5, 4607.66, 4637.91, 4568.12, 4.614, 4.687, 4.707, 4.546, 0.799, 0.7892, 6285.29, 6296.53, 6204.67, 0.866, 0.883, 0.8, 1104.5, 1118.61, 1137.35, 1128.76, 1214.99, 1212.7, 12277.13, 12032.42, 11.8506, 11.7431, 12.1016, 7570.383333333332, 7569.756666666666, 7490.62, 1403.27, 1351.95, 2.9493, 2.869, 96.01, 96.08, 93.78, 21.805, 21.805, 21.52, 685.63, 686.63, 675.13, 3.4530000000000003, 3.498, 2583.92, 2529.48
2013-06-17, 1883.1, 2.124, 2.134, 1.3375, 349.51, 11.424, 11.45, 11.379, 183.35, 3.733, 50415.23, 49329.71, 1.66, 1.6540000000000001, 8127.96, 8157.88, 8188.0, 1293.88, 1298.24, 1261.63, 1306.6, 1279.55, 2.102, 2.055, 5808.4, 5748.95, 5819.4, 5739.4, 1626.73, 1640.8, 1623.96, 3.2110000000000003, 3.1919999999999997, 2162.04, 2150.06, 2163.85, 1510.33, 1511.22, 3423.56, 3442.31, 3419.32, 145.44, 2.093, 2.137, 2.13, 2.13, 2.13, 1223.97, 1224.31, 1.0189, 1.5130000000000001, 1.5419999999999998, 1.5430000000000001, 1.5090000000000001, 49496.0, 50800.0, 49505.0, 19.626, 19.3864, 97.85, 96.64, 96.42, 39269.3, 39487.08, 39266.77, 12686.52, 12668.9, 12900.65, 3.2, 3.22, 15070.18, 15178.08, 122.25, 124.15, 1181.92, 1185.21, 1079.04, 1077.94, 0.8498, 0.8537, 105.93, 104.95, 106.64, 1.203, 1.1961, 981.38, 979.82, 523.82, 533.88, 523.06, 1387.3, 1383.9, 1389.6, 8101.8, 8053.0, 1.5705, 655.0, 643.75, 4760.74, 4647.74, 4647.74, 4.5760000000000005, 4.501, 4.578, 4.492, 0.8097, 0.8036, 6205.52, 6263.26, 6198.28, 0.823, 0.87, 0.813, 1111.63, 1113.49, 1131.5, 1125.3, 1222.615, 1220.1750000000004, 12187.36, 12178.21, 11.9859, 11.8388, 11.9962, 7516.876666666668, 7516.653333333334, 7410.549999999997, 1465.27, 1439.73, 2.9853, 2.9286, 95.35, 95.81, 93.99, 22.06, 22.07, 21.965, 681.13, 685.5, 676.63, 3.406, 3.418, 2613.9, 2587.98
2013-06-18, 1900.62, 2.156, 2.122, 1.3342, 349.64, 11.415, 11.4485, 11.384, 183.6, 3.875, 49336.66, 49074.42, 1.66, 1.66, 8215.73, 8170.75, 8265.49, 1314.01, 1324.02, 1291.97, 1328.64, 1298.56, 2.097, 2.064, 5850.05, 5820.4, 5854.9, 5770.25, 1639.04, 1646.5, 1630.34, 3.234, 3.19, 2156.21, 2165.99, 2169.36, 1503.68, 1509.51, 3452.13, 3449.97, 3436.34, 145.24, 2.0909999999999997, 2.129, 2.178, 2.178, 2.178, 1222.4, 1219.65, 1.0208, 1.5230000000000001, 1.541, 1.547, 1.506, 49144.0, 49700.0, 49100.0, 19.653, 19.393, 97.77, 97.85, 97.38, 39549.46, 39264.43, 39252.19, 13033.12, 12584.37, 13033.12, 3.25, 3.19, 15179.85, 15078.71, 122.35, 122.25, 1180.36, 1196.45, 1076.93, 1071.55, 0.8503, 0.8511, 105.47, 105.77, 106.67, 1.1937, 1.1931, 987.84, 981.38, 519.68, 525.84, 517.26, 1382.8, 1390.3, 1390.5, 8132.7, 8072.4, 1.5721, 668.5, 651.5, 4774.5, 4755.57, 4751.62, 4.577, 4.558, 4.596, 4.541, 0.8041, 0.7962, 6217.12, 6243.83, 6214.53, 0.845, 0.815, 0.8059999999999999, 1107.92, 1112.95, 1130.25, 1126.49, 1230.24, 1227.65, 12288.9, 12189.82, 11.9349, 11.966, 11.9856, 7463.37, 7463.55, 7330.48, 1471.04, 1448.13, 2.9747, 2.9464, 94.1, 95.21, 94.08, 21.87, 21.915, 21.87, 683.38, 688.63, 674.75, 3.41, 3.4160000000000004, 2633.45, 2602.83
2013-06-19, 1888.31, 2.161, 2.154, 1.3368, 349.86, 11.399, 11.4595, 11.328, 183.99, 3.905, 49088.98, 48414.03, 1.666, 1.666, 8229.51, 8196.44, 8241.6, 1314.06, 1322.67, 1302.82, 1342.22, 1319.81, 2.103, 2.101, 5813.6, 5841.9, 5863.4, 5804.3, 1651.81, 1654.19, 1639.77, 3.1630000000000003, 3.1519999999999997, 2159.29, 2158.55, 2161.68, 1506.89, 1522.3, 3482.18, 3456.29, 3456.09, 145.27, 2.137, 2.142, 2.185, 2.185, 2.185, 1232.82, 1221.63, 1.0219, 1.571, 1.541, 1.581, 1.5319999999999998, 49542.0, 48945.0, 48415.0, 19.5059, 19.2254, 98.44, 97.93, 97.41, 39459.98, 39559.66, 39454.28, 13007.28, 13015.15, 13139.48, 3.21, 3.29, 15318.23, 15186.3, 122.0, 122.4, 1188.25, 1198.12, 1076.43, 1067.08, 0.8562, 0.8588, 106.02, 105.66, 106.24, 1.1974, 1.189, 999.99, 987.82, 520.19, 525.52, 517.05, 1366.6, 1383.1, 1383.5, 8134.4, 8099.3, 1.5644, 673.25, 662.5, 4840.45, 4794.9, 4794.82, 4.555, 4.583, 4.6080000000000005, 4.543, 0.7993, 0.7946, 6219.87, 6233.45, 6190.93, 0.828, 0.845, 0.8190000000000001, 1106.63, 1113.74, 1135.03, 1127.45, 1228.72, 1226.59, 12367.46, 12288.35, 11.9028, 11.9268, 11.9524, 7526.29, 7527.23, 7462.97, 1427.42, 1427.4, 2.9737, 2.9403, 94.49, 95.76, 94.43, 21.676, 21.676, 21.676, 686.88, 689.38, 680.88, 3.415, 3.431, 2626.8, 2608.52
2013-06-20, 1850.49, 2.253, 2.156, 1.3392, 352.34, 11.445, 11.4685, 11.401, 184.31, 3.963, 49456.96, 47838.39, 1.6769999999999998, 1.666, 8197.08, 8254.57, 8285.9, 1291.72, 1318.58, 1288.69, 1340.24, 1316.91, 2.124, 2.0980000000000003, 5822.25, 5805.75, 5828.4, 5777.9, 1628.93, 1652.45, 1628.91, 3.165, 3.1289999999999996, 2143.45, 2150.82, 2150.82, 1518.97, 1522.55, 3443.2, 3483.59, 3443.2, 146.19, 2.114, 2.136, 2.354, 2.354, 2.354, 1218.24, 1231.8, 1.0288, 1.5619999999999998, 1.564, 1.571, 1.5330000000000001, 47791.0, 49400.0, 47660.0, 19.3371, 19.1793, 98.24, 98.59, 97.57, 39044.95, 39460.01, 38801.19, 13245.22, 13233.08, 13296.62, 3.22, 3.21, 15112.19, 15315.47, 122.75, 122.9, 1191.19, 1192.21, 1051.16, 1048.94, 0.8585, 0.8593, 106.12, 106.1, 106.59, 1.1957, 1.1757, 986.5, 986.47, 508.3, 522.05, 505.21, 1373.6, 1368.1, 1372.7, 8178.7, 8079.1, 1.5486, 682.25, 665.25, 4806.66, 4847.94, 4801.2, 4.521, 4.5489999999999995, 4.588, 4.51, 0.7983, 0.7849, 6199.81, 6235.92, 6193.0, 0.816, 0.8420000000000001, 0.809, 1110.69, 1111.92, 1136.25, 1130.6, 1229.31, 1222.32, 12268.29, 12237.72, 11.7227, 11.8943, 11.9216, 7526.26, 7536.63, 7491.22, 1437.7, 1415.0, 2.9887, 2.957, 95.31, 97.01, 94.81, 21.625, 21.625, 21.61, 705.13, 710.63, 682.63, 3.4339999999999997, 3.4410000000000003, 2632.4, 2608.83
2013-06-21, 1822.83, 2.327, 2.27, 1.3296, 346.5, 11.405, 11.5505, 11.405, 184.45, 3.877, 47884.37, 45929.82, 1.683, 1.6769999999999998, 7928.48, 8085.67, 8085.67, 1243.32, 1297.66, 1243.32, 1325.64, 1293.21, 2.2840000000000003, 2.244, 5655.9, 5754.15, 5755.0, 5645.65, 1588.19, 1624.62, 1584.32, 3.12, 3.045, 2084.02, 2132.81, 2132.81, 1502.49, 1521.05, 3364.64, 3405.14, 3355.93, 145.69, 2.263, 2.278, 2.421, 2.421, 2.421, 1236.15, 1217.49, 1.0393, 1.6640000000000001, 1.6680000000000001, 1.679, 1.6269999999999998, 48341.0, 47000.0, 45765.0, 19.5095, 19.1015, 95.4, 98.02, 94.89, 37517.23, 39035.28, 37380.79, 13014.58, 13101.85, 13190.82, 3.39, 3.36, 14758.32, 15105.51, 117.65, 122.1, 1162.56, 1163.66, 1054.12, 1046.45, 0.8524, 0.8593, 102.15, 105.62, 105.62, 1.1784, 1.1685, 960.52, 957.51, 507.44, 515.63, 502.92, 1285.9, 1348.1, 1348.1, 7973.5, 7786.9, 1.5509, 673.25, 667.5, 4629.99, 4743.09, 4619.85, 4.872, 4.7010000000000005, 4.8839999999999995, 4.672, 0.7896, 0.7709999999999999, 6209.39, 6231.0, 6194.08, 0.845, 0.8540000000000001, 0.8140000000000001, 1099.95, 1114.72, 1146.65, 1130.4, 1215.66, 1210.47, 11968.57, 11940.46, 11.7809, 11.7131, 11.8837, 7517.736666666668, 7545.016666666666, 7489.6, 1402.19, 1390.33, 2.9651, 2.8638, 96.45, 98.28, 96.19, 21.17, 21.18, 19.59, 699.88, 707.63, 695.13, 3.65, 3.655, 2585.33, 2534.46
2013-06-24, 1799.01, 2.4459999999999997, 2.345, 1.3219, 342.57, 11.623, 11.6895, 11.577, 187.62, 3.7710000000000004, 48209.44, 46917.82, 1.99, 1.9780000000000002, 7789.24, 7946.32, 7987.04, 1245.72, 1263.81, 1233.25, 1315.97, 1290.62, 2.331, 2.307, 5667.65, 5639.9, 5686.15, 5616.85, 1592.43, 1599.19, 1577.7, 3.103, 3.045, 2073.1, 2058.98, 2085.86, 1514.65, 1533.89, 3357.25, 3367.81, 3326.86, 147.72, 2.322, 2.333, 2.542, 2.542, 2.542, 1237.68, 1235.61, 1.0490000000000002, 1.74, 1.673, 1.742, 1.6680000000000001, 47038.0, 48350.0, 46800.0, 19.5329, 19.3007, 93.69, 94.96, 93.12, 38036.46, 37518.26, 37256.22, 13230.13, 12787.87, 13330.35, 3.52, 3.46, 14799.4, 14760.62, 118.7, 119.2, 1142.51, 1146.5, 1066.28, 1052.51, 0.8511, 0.8554, 100.91, 102.1, 103.09, 1.1707, 1.1695, 963.68, 951.45, 515.87, 517.49, 507.04, 1291.6, 1280.4, 1300.0, 7859.7, 7700.1, 1.5419, 661.75, 660.25, 4515.37, 4550.24, 4474.96, 4.882, 4.895, 4.902, 4.7669999999999995, 0.7755, 0.7698, 6211.4, 6214.89, 6151.31, 0.884, 0.86, 0.8540000000000001, 1102.99, 1118.99, 1160.12, 1151.72, 1211.255, 1204.085, 11995.66, 11935.72, 11.8142, 11.7758, 11.9518, 7509.213333333332, 7553.403333333334, 7487.98, 1400.5, 1354.62, 2.8972, 2.8244, 97.26, 98.13, 96.84, 19.78, 20.0, 19.72, 697.88, 704.38, 696.13, 3.734, 3.763, 2566.36, 2511.54
2013-06-25, 1780.63, 2.489, 2.512, 1.3117, 337.22, 11.638, 11.717, 11.616, 187.92, 3.739, 47038.97, 45405.94, 2.18, 2.18, 7692.45, 7776.88, 7823.84, 1233.04, 1251.32, 1227.01, 1304.66, 1284.96, 2.488, 2.444, 5590.25, 5638.05, 5640.0, 5566.25, 1573.09, 1588.77, 1560.33, 3.049, 3.0060000000000002, 1963.24, 2068.86, 2068.86, 1515.69, 1527.53, 3320.76, 3326.38, 3294.95, 148.97, 2.46, 2.526, 2.544, 2.544, 2.544, 1245.33, 1234.97, 1.0558, 1.8230000000000002, 1.775, 1.855, 1.761, 45946.0, 46210.0, 45265.0, 19.5699, 19.3834, 95.18, 93.85, 92.67, 37517.36, 38037.84, 37034.3, 13062.78, 13417.54, 13426.13, 3.69, 3.54, 14659.56, 14795.79, 119.45, 118.85, 1122.46, 1129.34, 1074.75, 1061.62, 0.85, 0.8544, 101.16, 100.61, 101.64, 1.1758, 1.1712, 951.05, 942.79, 522.03, 524.69, 512.48, 1276.8, 1297.3, 1297.3, 7682.1, 7508.4, 1.5433, 653.25, 650.5, 4429.46, 4524.24, 4429.46, 5.052, 4.998, 5.084, 4.888999999999999, 0.7759999999999999, 0.7682, 6156.03, 6170.05, 6145.38, 0.888, 0.885, 0.87, 1105.29, 1110.21, 1163.51, 1154.43, 1206.85, 1197.7, 11836.86, 11759.04, 11.8901, 11.806, 11.9599, 7500.69, 7561.79, 7486.36, 1364.09, 1363.8, 2.8706, 2.8222, 97.84, 98.7, 97.21, 20.055, 20.055, 19.6, 687.75, 701.75, 685.13, 4.004, 4.011, 2504.24, 2440.09
2013-06-26, 1783.45, 2.536, 2.469, 1.3118, 335.51, 11.687, 11.7085, 11.608, 187.45, 3.647, 45966.75, 45966.75, 2.133, 2.127, 7811.3, 7741.13, 7842.48, 1243.2, 1259.92, 1232.93, 1309.48, 1287.93, 2.531, 2.456, 5609.1, 5606.95, 5666.25, 5570.25, 1588.03, 1593.79, 1577.09, 3.085, 3.025, 1959.51, 1948.32, 1963.57, 1523.0, 1526.51, 3347.89, 3350.59, 3327.69, 149.66, 2.459, 2.4819999999999998, 2.612, 2.612, 2.612, 1229.69, 1243.8, 1.0548, 1.801, 1.791, 1.8319999999999999, 1.76, 46944.0, 46400.0, 46115.0, 19.5155, 19.307, 95.32, 95.02, 94.59, 37901.77, 37517.36, 37485.64, 12969.34, 13081.62, 13234.89, 3.57, 3.58, 14760.31, 14669.69, 120.25, 120.2, 1120.55, 1133.21, 1068.38, 1062.4, 0.8483, 0.8514, 101.26, 101.0, 102.08, 1.1794, 1.1697, 961.26, 950.99, 521.07, 525.89, 517.64, 1274.8, 1281.3, 1286.0, 7646.0, 7581.3, 1.5423, 656.75, 652.0, 4418.87, 4463.32, 4373.38, 5.1, 5.013999999999999, 5.136, 4.95, 0.7749, 0.7695, 6152.55, 6163.41, 6086.22, 0.872, 0.8859999999999999, 0.865, 1105.8, 1109.61, 1163.85, 1153.0, 1202.35, 1195.75, 12005.42, 11838.46, 11.7952, 11.8782, 11.9628, 7517.36, 7527.57, 7489.36, 1384.63, 1338.81, 2.8818, 2.8475, 97.7, 98.05, 96.96, 19.66, 19.66, 19.595, 685.13, 694.63, 684.88, 3.839, 3.977, 2487.3, 2462.4
2013-06-27, 1834.7, 2.496, 2.504, 1.3081, 336.25, 11.614, 11.662, 11.579, 186.99, 3.707, 46903.29, 46903.29, 2.199, 2.157, 7940.99, 7810.37, 7960.45, 1261.13, 1268.41, 1242.89, 1325.61, 1297.49, 2.5269999999999997, 2.432, 5588.7, 5627.95, 5635.25, 5579.35, 1603.26, 1606.83, 1592.27, 3.065, 3.0380000000000003, 1951.5, 1954.47, 1959.16, 1508.17, 1513.44, 3376.22, 3375.7, 3365.48, 148.57, 2.366, 2.4659999999999997, 2.541, 2.541, 2.541, 1225.75, 1227.95, 1.053, 1.766, 1.8030000000000002, 1.81, 1.735, 47144.0, 47000.0, 46960.0, 19.4075, 19.0129, 95.5, 95.17, 93.68, 38805.27, 37919.5, 37913.4, 12834.01, 13152.75, 13189.84, 3.51, 3.63, 14910.14, 14769.99, 118.15, 120.1, 1131.73, 1147.82, 1072.42, 1064.27, 0.8496, 0.8501, 101.66, 101.1, 101.89, 1.1744, 1.1721, 963.83, 960.81, 528.58, 529.23, 519.15, 1229.6, 1273.9, 1273.9, 7636.6, 7588.7, 1.5315, 664.5, 658.5, 4587.73, 4478.63, 4470.03, 4.848, 5.093999999999999, 5.093999999999999, 4.846, 0.7734, 0.7714, 6091.78, 6102.31, 6071.78, 0.8690000000000001, 0.8859999999999999, 0.867, 1096.43, 1106.41, 1157.2, 1150.2, 1196.18, 1193.1, 11951.9, 11934.7, 11.8267, 11.7837, 11.8971, 7504.38, 7535.76, 7494.35, 1424.38, 1390.37, 2.8671, 2.8229, 97.78, 98.23, 97.24, 18.645, 18.645, 18.645, 676.63, 690.13, 676.13, 3.915, 3.9210000000000003, 2537.1, 2480.71
2013-06-28, 1863.32, 2.415, 2.492, 1.3013, 341.58, 11.630999999999998, 11.6415, 11.553, 186.59, 3.582, 47134.88, 47134.88, 2.1390000000000002, 2.121, 7990.75, 7945.92, 8025.81, 1262.77, 1270.7, 1253.96, 1325.69, 1305.05, 2.445, 2.3930000000000002, 5682.35, 5647.95, 5699.35, 5630.95, 1613.2, 1620.07, 1606.44, 3.0789999999999997, 3.035, 1950.01, 1955.13, 1980.54, 1502.66, 1504.22, 3401.86, 3395.79, 3395.41, 148.85, 2.329, 2.387, 2.474, 2.474, 2.474, 1214.64, 1224.04, 1.0505, 1.7280000000000002, 1.7690000000000001, 1.78, 1.696, 47607.0, 47490.0, 47240.0, 19.1105, 18.9265, 97.05, 95.52, 95.35, 39650.75, 38808.61, 38808.61, 13213.55, 12968.72, 13213.55, 3.42, 3.42, 15024.49, 14921.28, 121.6, 118.8, 1147.59, 1163.34, 1064.9, 1062.65, 0.8544, 0.8564, 102.82, 101.66, 103.34, 1.1817, 1.1725, 979.92, 963.65, 522.13, 528.43, 521.8, 1360.2, 1360.2, 1360.2, 7826.7, 7709.9, 1.5259, 667.25, 660.5, 4675.75, 4644.04, 4644.04, 4.803999999999999, 4.757, 4.805, 4.728, 0.7788, 0.7766, 6074.54, 6124.68, 6072.68, 0.845, 0.877, 0.836, 1103.05, 1104.22, 1155.45, 1148.14, 1192.61, 1187.81, 12005.78, 11951.9, 11.6734, 11.8134, 11.8367, 7525.3966666666665, 7546.813333333333, 7493.88, 1446.45, 1419.64, 2.9073, 2.8561, 97.72, 98.57, 97.54, 18.5, 18.93, 18.335, 672.88, 683.13, 672.88, 3.795, 3.826, 2556.29, 2515.57
2013-07-01, 1855.73, 2.4419999999999997, 2.406, 1.3037, 345.55, 11.558, 11.5775, 11.49, 185.55, 3.565, 47609.02, 47058.94, 2.057, 2.057, 7959.22, 8015.53, 8037.68, 1275.44, 1279.22, 1256.99, 1330.46, 1311.13, 2.4019999999999997, 2.374, 5842.2, 5749.5, 5852.95, 5749.5, 1606.28, 1615.94, 1601.06, 3.082, 3.008, 1979.21, 1935.52, 1987.98, 1496.01, 1499.41, 3403.25, 3389.3, 3382.75, 147.93, 2.3480000000000003, 2.399, 2.487, 2.487, 2.487, 1209.21, 1214.23, 1.0554, 1.73, 1.715, 1.77, 1.696, 47112.0, 47640.0, 46900.0, 19.2921, 18.9842, 96.56, 96.81, 96.33, 40623.3, 39651.27, 39614.19, 13677.32, 13383.92, 13724.44, 3.41, 3.38, 14909.6, 15016.58, 120.0, 122.3, 1163.22, 1166.36, 1044.27, 1039.86, 0.8552, 0.8592, 102.16, 102.76, 103.44, 1.1742, 1.1552, 977.48, 974.72, 511.81, 522.55, 510.6, 1374.9, 1374.9, 1374.9, 7872.5, 7724.4, 1.5212, 679.25, 652.25, 4818.9, 4722.48, 4721.58, 4.765, 4.678, 4.855, 4.67, 0.7791, 0.7705, 6124.96, 6137.72, 6117.89, 0.8440000000000001, 0.8440000000000001, 0.8320000000000001, 1095.33, 1097.32, 1148.64, 1141.95, 1192.75, 1188.215, 12129.11, 11992.92, 11.5237, 11.6671, 11.6807, 7546.413333333334, 7557.866666666668, 7493.41, 1451.9, 1446.91, 2.908, 2.8569, 98.33, 99.45, 98.33, 18.455, 19.63, 18.185, 656.88, 678.13, 656.13, 3.77, 3.793, 2553.8, 2517.35
