@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute IBEX_Now numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2007-1-25, -0.7, 0.03, 0.03, -0.0064, 0.0073, 0.0018, 87.2, 80.2, -0.023, -0.033, -0.47, -0.11, -0.38, 627.83, 608.6, 0.002, 0.002, 55.59, 16.74, 16.74, -1.9, 9.54, 15.09, 23.8, -36.05, 12.14, 5.01, 8.81, 0.021, 0.031, -0.004, 25.99, -9.27, 23.6, -11.49, 34.87, 19.25, -0.595, 0.02, 0.012, 0.012, 0.012, 0.004, 0.004, 0.004, 4.3, 1005.0, -0.0037, -0.0049, 1.25, 528.3, 527.25, 155.0, 177.07, 0.03, 0.03, 0.03, 30.9, 45.46, 66.41, -1.6, 0.05, -1.62, -12.99, -10.64, 0.0012, 0.003, 2.09, 0.43, -20.58, 4.7, -0.0153, -0.0004, -0.0144, 9.0, 5.37, -1.18, -1.16, 2.4, 172.1, -0.0137, 0.0053, -0.0108, 4.25, -7.5, 7.61, 8.99, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, -0.001, -14.23, 1.15, -0.001, 0.004, -2.74, 1.08, -1.32, -4.15, -0.55, -3.85, 5.81, 9.17, 110.26, 119.26, 170.01, 0.0002, -205.4, -126.54, -205.4, 5.21, 0.0395, 0.026, 0.026, 0.0, 0.05, 0.016, -0.105, -14.25, 15.5, 0.023, 0.023, 0.023, -19.19, 22.37
2007-1-26, -11.03, 0.008, 0.008, -0.0028, -0.0055, -0.0032, -45.5, 14.2, 0.017, -0.01, 0.06, -0.46, -0.22, 254.67, -85.33, 0.036000000000000004, 0.036000000000000004, 11.47, 4.85, 4.85, 19.18, -1.88, 3.8, 57.8, 25.45, -16.23, 12.16, 0.55, 0.051, 0.054000000000000006, 0.059, -117.77, -8.92, -47.13, -2.78, -32.04, 4.23, -0.05, -0.58, 0.004, 0.004, 0.004, 0.065, 0.065, 0.065, -6.86, -225.0, -0.094, -0.0928, 0.44, -438.96, 115.55, 99.29, -70.82, -0.01, -0.01, -0.01, 48.32, -1.47, 87.4, 1.2, -0.3, 10.52, -8.64, -6.13, -0.0003, 0.0013, 0.65, 0.27, -4.22, -19.72, -0.0122, -0.0162, -0.0084, 7.33, 0.58, -1.63, -1.9, 0.2, -3.4, -0.0043, -0.0126, -0.0018, -6.75, 1.5, -13.93, -34.23, 0.035, 0.035, 0.035, -0.0046, 2.38, 2.38, -0.009000000000000001, 0.015, -2.33, -1.99, 1.65, -0.05, -3.85, -0.65, 0.03, -0.49, 162.46, 16.47, 46.02, -0.0036, -10.25666667, -53.17333333, -10.25666667, 4.07, 0.005, 0.009000000000000001, 0.009000000000000001, -0.48, -0.49, 0.221, 0.342, 2.75, -13.25, -0.098, -0.098, -0.098, 34.88, -5.51
2007-1-29, -8.23, 0.037000000000000005, 0.037000000000000005, -0.0018, -0.0031, -0.0039, -41.3, -63.7, -0.0265, 0.011, 0.44, 0.57, 0.44, 254.67, -85.33, 0.077, 0.077, -40.06, 17.69, 0.34, -11.64, 18.97, 2.65, -11.625, 28.175, -1.72, -16.22, -13.42, -0.017, -0.035, -0.032, 25.2, -140.54, -41.17, 4.64, 1.25, -27.07, 0.565, -0.08, 0.043, 0.043, 0.043, -0.002, -0.002, -0.002, -0.34, -225.0, -0.0059, -0.0141, 0.1, 146.37, -404.2, -236.55, -126.7, -0.01, -0.01, -0.01, -74.45, -73.82, -118.49, -0.8, -0.4, -6.21, 4.16, -0.18, 0.0007, -0.0007, -1.23, -0.51, 4.76, -4.14, 0.0007, -0.0083, -0.0011, -9.69, -5.57, 2.05, 2.14, -3.3, -121.9, -0.0039, -0.0041, -0.0068, 5.5, 3.25, -46.17, -27.74, 0.002, 0.002, 0.002, 0.0002, 36.34, 28.04, 0.0, -0.032, 5.58, -2.99, 0.5, 4.6, 3.6, 2.9, 3.715, 3.585, -62.04, -39.77, 5.48, 0.0131, -10.25666667, -53.17333333, -10.25666667, -2.45, 0.0055, 0.048, 0.048, 0.03, 0.35, -0.112, 0.008, -5.25, 0.5, -0.015, -0.015, -0.015, -62.39, -47.08
2007-1-30, 7.62, -0.016, -0.016, 0.004, -0.0017, 0.0023, 11.9, -17.7, -0.0005, -0.001, 0.13, 0.13, 0.01, -272.94, -315.17, 0.026, 0.026, 8.14, -16.28, -26.25, -27.84, -11.45, -24.49, -11.625, 28.175, -1.56, -1.87, -0.33, -0.093, -0.083, -0.091, 62.7, 91.29, 48.36, 3.05, 5.6, 8.39, -0.08, 0.57, 0.012, 0.012, 0.012, 0.017, 0.017, 0.017, 0.64, 250.0, 0.1162, 0.1231, -0.45, -211.66, -12.86, 25.14, 18.53, 0.01, 0.01, 0.01, -63.89, -18.21, -16.18, 0.3, 1.1, -4.16, -1.98, 1.94, 0.0019, 0.0014, 1.14, 0.46, -0.36, 4.81, -0.0018, -0.0001, -0.0007, 3.14, 6.06, 0.19, 0.37, -1.4, 91.6, -0.0005, -0.0048, -0.001, -1.75, -6.0, 11.91, 19.73, 0.015, 0.015, 0.015, -0.0005, -8.3, -24.8, 0.061, 0.063, -1.78, 5.92, -0.84, -0.25, 2.25, 0.75, 3.715, 3.585, 12.48, 18.21, -1.26, -0.0148, -10.25666667, -53.17333333, -10.25666667, 0.71, -0.0055, 0.022, 0.022, 0.27, 0.54, -0.12, -0.24, -7.0, -3.75, -0.015, -0.015, -0.015, -7.75, 7.71
2007-1-31, -10.49, 0.026, 0.026, 0.001, 0.0038, 0.0044, 2.1, -3.6, 0.0285, 0.004, 0.16, -0.08, 0.25, -840.11, -46.79, 0.02, 0.02, 61.77, -27.21, -36.0, 3.04, -27.85, -34.0, -20.875, -12.275, 8.2, -1.42, 1.88, 0.021, -0.006, 0.038, -14.7, 62.15, 26.17, 4.26, 7.55, -0.83, 0.34, -0.06, 0.03, 0.03, 0.03, -0.019, -0.019, -0.019, -0.1, -715.0, 0.0402, 0.0415, 0.07, 301.32, 117.32, 116.81, 133.26, -0.02, -0.02, -0.02, 60.79, 68.98, -2.4, 0.0, -0.6, 9.3, 2.43, 0.59, -0.0003, -0.0004, -1.67, 0.65, 7.44, 0.27, -0.0003, -0.0025, -0.0018, 6.23, 3.11, 1.95, 1.85, 1.1, 46.4, 0.0034, 0.0007, 0.0051, -6.0, 0.0, 2.86, -2.6, 0.006, 0.006, 0.006, -0.0067, -24.8, 0.0, -0.005, 0.027000000000000003, 3.34, -2.25, 1.86, 2.3, -0.7, 0.5, 2.19, 2.73, -36.76, 9.13, -1.66, 0.0275, 51.02, -25.63, 0.0, -5.52, 0.0045, 0.03, 0.03, 0.28, -0.19, 0.129, 0.129, 3.0, -7.5, 0.07, 0.07, 0.07, 8.37, 8.65
2007-2-1, 22.67, 0.012, 0.012, 0.0069, 0.0012, -0.0019, -38.9, 7.2, 0.001, 0.029, -0.14, 0.3, 0.04, 472.55, 316.0, -0.034, -0.034, 3.82, -3.7, 32.41, 11.92, 3.06, 38.58, -20.875, -12.275, 9.42, 8.04, 12.79, 0.033, 0.029, 0.02, -144.22, -33.33, -50.86, 4.71, 15.29, 20.2, -0.125, 0.31, -0.019, -0.019, -0.019, -0.061, -0.061, -0.061, 2.58, 110.0, 0.0377, 0.0331, 1.93, 426.12, 467.8, -16.17, -176.79, -0.02, -0.02, -0.02, 25.85, 0.67, 35.33, 1.15, 1.2, 2.48, 2.99, -1.17, 0.0029, 0.0017, 2.46, 1.07, -1.13, 5.81, 0.0055, 0.0028, -0.0018, 3.43, 5.22, 0.84, 0.69, 7.8, -0.2, 0.001, 0.0019, -0.0117, 5.25, 6.5, -6.24, -10.89, 0.001, 0.001, 0.001, 0.0005, 16.09, 11.47, -0.009000000000000001, -0.027000000000000003, 1.19, 3.59, 1.66, -1.2, 2.4, 1.9, -4.89, -7.89, 15.1, 39.95, 46.16, 0.0511, 99.11, 99.11, 51.02, 1.55, 0.0619, -0.009000000000000001, -0.009000000000000001, -0.1, -0.25, 0.195, 0.21600000000000005, 8.0, 3.0, 0.017, 0.017, 0.017, 12.97, 22.44
2007-2-2, 30.24, -0.062, -0.062, -0.0012, 0.0063, 0.0076, 79.1, 43.0, -0.0275, -0.021, -0.31, -0.58, -0.26, 596.29, 817.88, -0.015, -0.015, 69.68, 10.89, 10.89, 45.91, 11.92, 11.92, 54.5, -40.45, 7.7, 9.25, 5.03, -0.065, 0.008, -0.005, -0.91, -181.26, -127.96, -6.65, 4.45, 10.18, -0.545, -0.15, -0.005, -0.005, -0.005, 0.029, 0.029, 0.029, 3.63, 1150.0, 0.0019, 0.0019, 1.35, 281.27, 323.32, -116.8, 85.17, -0.02, -0.02, -0.02, 73.63, 108.11, 97.17, 1.15, 1.0, 7.85, -5.94, 0.33, -0.0015, 0.0007, 0.91, 0.82, -5.51, 0.0, -0.0056, 0.0001, 0.0035, 4.99, 4.31, 4.77, 4.77, 5.4, 18.3, 0.0035, 0.0025, 0.0139, -1.0, -6.0, 4.47, 11.56, -0.012, -0.012, -0.012, -0.0066, -2.31, 0.0, 0.009000000000000001, -0.01, -5.1, 1.7, -0.23, -4.45, -4.75, -4.55, 11.63, 10.01, 123.72, 104.79, 63.6, -0.0411, 24.35666667, 39.26, 57.39333333, 0.98, 0.0396, -0.01, -0.01, -0.95, -0.84, 0.158, 0.08, -7.25, 7.0, 0.033, 0.033, 0.033, 44.16, 36.85
2007-2-5, 4.81, 0.03, 0.03, -0.0053, -0.0008, -0.0049, 28.7, 28.7, 0.006999999999999999, 0.022, 0.06, 0.26, -0.09, 172.9, -45.01, 0.095, 0.095, 30.11, 50.63, 41.87, -1.59, 45.9, 25.25, 46.3, 56.8, 2.45, 8.04, 2.69, -0.108, -0.133, -0.115, -112.22, 46.68, -5.25, -4.99, 7.5, -2.97, -0.015, -0.5, -0.003, -0.003, -0.003, -0.016, -0.016, -0.016, -2.85, 20.0, -0.08900000000000001, -0.08800000000000001, -0.05, 90.31, 60.65, 192.13, 171.63, 0.11, 0.11, 0.11, 25.06, 25.55, 56.64, 0.95, 0.1, -9.58, 1.23, -1.39, -0.0029, -0.002, -0.5, 0.3, 0.16, -6.86, 0.0022, -0.0025, -0.0016, 5.93, 2.58, -2.7, -2.32, -11.2, 59.7, -0.0005, 0.0017, 0.0017, -6.25, -2.0, 14.19, 17.34, -0.011, -0.011, -0.011, -0.0009, -2.31, 0.0, 0.014, 0.034, -3.96, -5.28, -4.22, 0.2, -0.1, 0.0, 4.075, 5.13, 86.92, -1.13, 68.33, -0.0236, 24.35666667, 39.26, 57.39333333, 3.81, -0.014, -0.017, -0.017, 0.08, 0.46, -0.345, -0.315, 1.0, -8.0, -0.03, -0.03, -0.03, 10.01, 17.31
2007-2-6, 10.63, -0.015, -0.015, -0.0046, -0.006, -0.0037, 7.0, -0.1, -0.0025, -0.027000000000000003, -0.23, 0.05, 0.04, 183.47, 253.37, 0.05, 0.05, -13.75, 2.1, 10.08, 12.37, -1.59, 16.49, 31.85, 52.95, -1.4, 2.39, 0.05, -0.005, -0.026, -0.043, -60.67, -133.42, -124.09, -5.34, -5.28, 3.16, -0.2, 0.02, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -0.017, -0.017, -0.017, -2.82, -150.0, 0.0095, 0.0117, 1.41, 67.165, 66.885, -37.75, -237.66, 0.04, 0.04, 0.04, 18.98, -0.88, -32.76, -1.15, -1.05, 4.63, -0.47, -0.49, 0.0005, -0.0002, 1.89, 0.72, -9.69, 1.07, 0.0007, 0.0011, 0.0012, 1.25, 0.14, 4.06, 3.92, 4.7, -14.5, -0.006999999999999999, 0.0003, -0.0102, 6.0, 3.25, -10.33, -8.92, -0.043, -0.043, -0.043, 0.0024, 11.625, 11.625, -0.014, 0.003, 0.39, -2.95, -4.31, -1.45, 0.15, -1.45, 4.075, 5.13, -32.73, -0.79, 9.12, 0.039, 24.35666667, 39.26, 57.39333333, 14.11, 0.0326, -0.032, -0.032, 0.32, -0.18, 0.188, 0.215, -2.75, 3.25, 0.04, 0.04, 0.04, 13.88, 3.47
2007-2-7, -2.29, -0.021, -0.021, 0.0059, -0.0033, -0.0001, 28.4, 40.8, -0.018000000000000002, -0.009000000000000001, -0.34, -0.5, -0.58, 288.03, 187.35, -0.024, -0.024, 15.55, 9.39, 9.22, 17.1, 12.37, 9.32, -19.45, 23.4, 1.01, -1.35, 0.81, 0.08, 0.075, 0.052000000000000005, 63.16, -45.23, 4.69, 0.99, 0.89, -3.33, -0.365, -0.23, -0.021, -0.021, -0.021, -0.041, -0.041, -0.041, -1.34, 735.0, -0.05, -0.0486, 0.04, 67.165, 66.885, -146.91, 50.12, -0.08, -0.08, -0.08, 9.66, 33.97, 20.58, -1.1, -1.1, 9.66, -0.35, -0.73, -0.0011, -0.0012, -0.2, 0.03, 4.69, -9.69, 0.0014, 0.0004, 0.0007, -2.0, -0.08, -1.26, -1.15, 2.7, 86.5, 0.0109, -0.006999999999999999, 0.0051, -2.0, -1.5, -5.69, -5.16, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.0035, 11.625, 11.625, 0.028, -0.005, -2.47, -0.55, -0.24, -2.8, -3.3, -2.9, -3.36, -0.61, 59.1, 45.36, 46.79, -0.0077, 130.59, 85.88, 0.0, 3.48, 0.0044, -0.026, -0.026, -0.67, -0.62, 0.115, 0.115, -7.5, -4.25, -0.065, -0.065, -0.065, 11.42, 20.09
2007-2-8, -2.71, -0.035, -0.035, 0.0037, 0.005, 0.0053, 23.2, 10.1, 0.0245, -0.015, 0.23, -0.33, 0.06, 65.52, -549.83, -0.004, -0.004, 17.78, 18.22, 8.19, -6.39, 17.1, 6.59, 28.35, -18.35, 2.02, 0.43, 2.8, -0.044, -0.029, -0.009000000000000001, 40.48, 76.12, 68.35, 3.7, 19.01, 17.03, 0.025, -0.37, -0.016, -0.016, -0.016, -0.02, -0.02, -0.02, 2.88, -250.0, -0.066, -0.0684, -1.25, 56.36, 153.72, -16.59, -145.44, -0.01, -0.01, -0.01, 12.57, -24.16, -4.8, -0.7, 0.75, 0.81, 1.11, 0.79, 0.0018, 0.0011, 0.35, 0.04, 0.71, 4.58, 0.0006, 0.0014, 0.0015, 3.96, 5.79, -1.64, -1.77, -1.3, 151.4, -0.0007, 0.0107, 0.0087, -5.5, -4.75, 2.67, -4.19, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, 0.0047, 2.1, 2.1, 0.0, 0.02, -0.85, -2.17, -1.92, 0.65, -2.95, -2.15, 6.23, 0.1, 6.54, 15.39, -50.13, -0.032, 67.53, 67.53, 130.59, -1.29, -0.02, -0.018000000000000002, -0.018000000000000002, -0.34, 0.25, 0.037000000000000005, 0.02, 1.0, -6.0, -0.085, -0.085, -0.085, 33.47, 34.71
2007-2-9, 4.1, -0.015, -0.015, 0.002, 0.0033, 0.0009, -23.1, -4.8, -0.003, 0.04, 0.16, 0.4, 0.31, -767.71, -418.66, 0.043, 0.043, -6.42, -7.1, -34.39, -44.55, -6.4, -35.89, -0.85, 33.8, -1.71, 2.58, -2.54, -0.003, -0.023, -0.022, 21.55, 36.18, 5.77, 4.58, -1.83, -2.86, 0.145, 0.03, -0.002, -0.002, -0.002, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.25, -870.0, 0.0292, 0.028, 0.05, 73.5, -1.95, 0.44, 13.12, -0.08, -0.08, -0.08, 20.08, -33.44, -17.7, 0.5, -1.0, -0.79, 4.45, 3.19, 0.0055, 0.0011, -1.44, -0.25, -8.64, 0.62, 0.006, 0.0048, 0.0016, 3.89, 0.7, 0.13, 0.18, 5.7, -28.6, -0.0121, -0.0005, -0.0131, -3.5, 1.25, -13.81, -12.79, 0.023, 0.023, 0.023, -0.0013, 1.63, 1.63, -0.014, -0.025, 3.25, -1.22, 0.82, 1.4, 2.0, 3.4, -3.05, 2.13, -71.63, -52.62, -12.68, -0.0121, 50.90333333, 50.90333333, 53.01, 0.63, -0.0006, -0.002, -0.002, 0.59, 0.62, 0.065, 0.08199999999999999, 5.0, 0.25, 0.005, 0.005, 0.005, 7.95, -41.74
2007-2-12, -13.39, -0.006, -0.006, -0.0034, 0.0027, 0.0008, 36.4, 20.4, -0.0025, 0.002, -0.07, 0.08, -0.09, 309.66, 110.02, -0.014, -0.014, 10.94, -32.57, 2.92, 15.45, -44.57, 1.06, -36.0, -8.5, -10.25, -1.74, 2.0, 0.068, 0.05, 0.07200000000000001, -7.34, 16.34, -3.22, -3.81, -28.85, 4.11, -0.025, 0.15, 0.025, 0.025, 0.025, 0.046, 0.046, 0.046, -1.75, 470.0, 0.0584, 0.0631, 2.0, -290.37, 54.52, -28.79, 62.11, 0.0, 0.0, 0.0, -23.43, 58.7, -1.13, -1.3, -1.2, -4.68, -4.97, -1.73, 0.001, 0.0058, 1.74, 0.42, -8.08, -8.07, -0.0069, 0.0009, -0.001, 0.93, 0.11, -4.1, -4.23, 9.5, 49.5, -0.0077, -0.0118, -0.0086, 7.25, 4.5, -14.89, -8.13, 0.004, 0.004, 0.004, -0.0012, 9.97, 9.97, -0.028, 0.005, 6.0, 2.33, 6.54, -0.45, 0.75, -0.25, -2.21, -1.3, 38.55, 24.17, -25.71, -0.0424, 50.90333333, 50.90333333, 53.01, 18.26, 0.0546, 0.018000000000000002, 0.018000000000000002, 0.38, 0.32, 0.147, 0.078, 3.25, 6.25, 0.01, 0.01, 0.01, -21.15, 23.15
2007-2-13, 4.15, 0.058, 0.058, -0.004, -0.0049, -0.004, -29.3, -12.3, 0.045, 0.017, 0.31, 0.04, 0.16, -607.89, -330.07, 0.048, 0.048, -36.95, 0.91, -43.16, -55.63, 15.45, -40.29, -129.1, -36.3, -4.69, -10.25, -13.34, -0.039, 0.005, -0.005, 76.78, -11.64, 59.57, 0.13, -9.44, -35.89, 0.39, -0.05, 0.05, 0.05, 0.05, 0.024, 0.024, 0.024, -1.96, -840.0, -0.0465, -0.05, -1.92, 65.34, -370.28, 71.105, 82.77, 0.0, 0.0, 0.0, -20.58, -33.08, -42.13, -0.95, -1.0, -0.19, -2.42, -1.43, -0.0015, -0.0003, -0.49, -0.95, 4.03, -10.7, -0.0021, -0.0059, -0.004, -7.96, -8.7, 0.31, 0.21, -4.9, -106.5, -0.0021, -0.0103, -0.0017, 6.0, 5.75, 1.2, -9.51, 0.062, 0.062, 0.062, 0.0009, 12.37, 12.37, 0.021, -0.011, 0.55, 6.11, 3.46, 3.1, 0.6, 1.7, -2.21, -1.3, -76.91, -80.45, -51.2, 0.0081, 50.90333333, 50.90333333, 53.01, 0.37, -0.075, 0.049, 0.049, 0.78, 0.34, -0.2, -0.131, -4.5, 3.5, -0.045, -0.045, -0.045, -20.41, -25.18
2007-2-14, 17.66, 0.033, 0.033, 0.0072, -0.0027, 0.001, 28.3, -1.3, -0.015, -0.002, 0.18, 0.02, 0.23, -354.71, 82.1, 0.042, 0.042, 3.49, -47.07, -11.57, 39.27, -55.6, -20.55, -13.75, -118.1, 10.89, -4.78, 5.3, 0.11, 0.063, 0.081, 24.7, 89.3, 27.58, 9.19, 9.5, 3.93, 0.24, 0.41, 0.014, 0.014, 0.014, 0.006, 0.006, 0.006, -0.39, -60.0, 0.0632, 0.0656, -0.14, 290.42, 303.24, 71.105, 82.77, 0.0, 0.0, 0.0, 25.76, 3.77, -46.71, -1.15, -0.4, -7.24, 8.47, -1.07, 0.004, -0.0002, -1.87, -1.52, 2.67, 5.57, 0.0122, 0.0086, 0.0016, -1.04, 4.22, 2.1, 2.41, 1.3, 55.6, -0.0011, -0.0006, -0.0038, -2.0, 0.25, -3.26, -0.98, 0.013, 0.013, 0.013, 0.0061, 20.2, 20.2, 0.021, -0.011, 7.98, 1.41, 4.53, 1.9, 0.8, 1.0, 15.35, 3.12, -32.45, 42.92, 21.9, 0.0662, 145.68, 145.68, 61.21, 3.26, -0.0024, 0.012, 0.012, 0.08, -0.15, 0.202, 0.202, 3.25, -6.5, 0.05, 0.05, 0.05, 3.83, 14.07
2007-2-15, 7.53, 0.02, 0.02, 0.0092, 0.0074, 0.0072, 39.4, 39.4, -0.013, -0.004, -0.13, 0.4, -0.03, 1266.55, 1266.55, 0.022, 0.022, 69.87, 29.44, 40.79, 12.09, 39.27, 57.88, 2.55, -24.2, 11.04, 10.69, 13.24, -0.006999999999999999, 0.039, -0.012, 73.22, 17.68, 79.97, 7.23, 28.5, 29.95, -0.145, 0.24, 0.012, 0.012, 0.012, -0.07400000000000001, -0.07400000000000001, -0.07400000000000001, 5.48, 1300.0, 0.0845, 0.08199999999999999, 0.26, 277.04, 399.34, 180.52, 208.38, 0.01, 0.01, 0.01, 2.05, 0.76, 102.1, 0.9, 0.55, 18.33, 3.36, 8.06, -0.0004, 0.0038, 2.01, 1.67, 12.64, 3.61, 0.0033, 0.0033, 0.0121, 5.62, 5.54, 4.52, 4.28, 3.5, 81.1, 0.0154, -0.0002, 0.0051, 7.75, 2.0, 18.87, 22.91, -0.011, -0.011, -0.011, 0.005, 22.65, 16.9, -0.009000000000000001, 0.032, -0.34, 7.3, 0.92, -1.15, 3.65, 0.85, 10.84, 13.7, 141.41, 86.99, 131.22, 0.0142, 225.18, 225.18, 145.68, -2.51, -0.0086, 0.015, 0.015, -0.75, -0.57, 0.052000000000000005, 0.052000000000000005, -8.0, 5.0, 0.03, 0.03, 0.03, 33.99, 22.56
2007-2-16, 5.18, -0.073, -0.073, 0.0017, 0.0092, 0.0093, 12.1, 14.1, 0.003, -0.046, -0.42, -0.59, -0.33, 797.45, 536.17, -0.084, -0.084, 7.05, 22.2, 22.2, -0.13, 12.09, 8.6, 99.1, 1.9, 1.51, 11.24, 0.32, 0.08800000000000001, 0.073, 0.094, 87.92, 86.85, 79.56, -3.3, 8.72, 3.86, -0.39, -0.15, -0.031, -0.031, -0.031, -0.032, -0.032, -0.032, 3.4, 1300.0, -0.0141, -0.0128, -0.88, -40.94, -59.08, 228.95, 166.36, -0.07, -0.07, -0.07, 56.3, 30.44, 90.41, 0.2, 0.55, 10.06, -2.25, 0.43, 0.0042, -0.0007, -1.1, -0.65, -16.62, 11.45, -0.0011, 0.0026, 0.0028, 1.72, -0.43, -2.92, -2.79, -0.1, -28.8, -0.0096, 0.0147, 0.0062, -3.25, -0.5, 29.24, 29.86, -0.068, -0.068, -0.068, -0.001, -5.75, 0.0, 0.014, 0.01, -1.7, -0.06, -1.16, -3.65, -4.95, -3.95, -2.16, 5.31, 8.73, 35.5, 32.7, 0.0727, 100.76, 115.2766667, 175.82, 2.04, -0.0174, 0.001, 0.001, -0.38, -0.57, 0.006999999999999999, 0.006999999999999999, 2.25, -9.0, -0.058, -0.058, -0.058, 5.85, -2.81
