@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_High numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute OMXS_Low numeric
@attribute Russell_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2014-07-29, 2061.97, 404.68, 405.82, 406.22, 401.88, 6788.07, 6791.55, 6809.61, 6761.77, 57695.72, 57823.15, 58040.46, 57414.51, 9598.17, 9660.71, 9665.05, 9527.59, 1379.34, 1380.11, 57953.0, 58300.0, 58415.0, 57615.0, 44544.97, 44394.55, 44559.29, 44336.94, 1395.23, 1132.16, 15445.22, 15452.25, 15465.29, 15406.1, 3174.4, 3146.38
2014-07-30, 2082.61, 407.31, 405.89, 408.63, 403.87, 6807.75, 6788.07, 6833.67, 6784.04, 57118.81, 57697.44, 58013.45, 57082.9, 9653.63, 9607.1, 9692.33, 9573.48, 1374.59, 1379.25, 57363.0, 58045.0, 58265.0, 57280.0, 44481.29, 44550.44, 44684.56, 44452.88, 1397.18, 1140.32, 15446.55, 15445.22, 15506.09, 15445.22, 3187.76, 3138.7
2014-07-31, 2076.12, 407.96, 407.24, 410.4, 405.77, 6773.44, 6807.75, 6815.29, 6758.24, 56877.97, 57118.67, 57439.06, 56705.96, 9593.68, 9646.43, 9704.01, 9572.9, 1372.86, 1378.04, 57096.0, 57495.0, 57635.0, 56880.0, 44311.06, 44479.1, 44714.41, 44271.25, 1395.86, 1142.54, 15524.82, 15449.03, 15527.3, 15449.03, 3155.29, 3119.21
2014-08-01, 2073.1, 404.29, 408.7, 409.39, 403.42, 6730.11, 6773.44, 6797.09, 6716.29, 55829.41, 56877.89, 56877.89, 55502.21, 9407.48, 9576.16, 9582.74, 9395.35, 1376.39, 1377.63, 56012.0, 56620.0, 56800.0, 55650.0, 43817.69, 44311.88, 44349.8, 43546.02, 1377.29, 1120.06, 15330.74, 15524.82, 15524.82, 15275.05, 3136.34, 3089.86
2014-08-04, 2080.42, 398.56, 403.35, 404.62, 397.25, 6679.18, 6730.11, 6730.11, 6624.72, 55902.87, 55827.37, 56058.64, 55266.87, 9210.08, 9379.74, 9394.48, 9185.41, 1393.75, 1395.44, 56043.0, 55660.0, 56215.0, 55360.0, 43986.11, 43819.43, 44094.83, 43706.82, 1360.53, 1107.31, 15215.26, 15330.77, 15371.76, 15130.85, 3104.76, 3052.52
2014-08-05, 2066.26, 395.95, 400.48, 400.48, 394.74, 6677.52, 6679.18, 6715.56, 6669.93, 56616.33, 55906.45, 56620.27, 55585.52, 9154.14, 9222.05, 9243.23, 9130.34, 1386.96, 1393.31, 56710.0, 56300.0, 56900.0, 55675.0, 44594.66, 43983.78, 44676.11, 43982.95, 1360.14, 1108.27, 15201.485, 15273.32, 15313.22, 15130.835, 3076.9, 3056.07
2014-08-06, 2060.73, 398.38, 397.04, 399.13, 396.54, 6682.48, 6677.52, 6713.52, 6671.46, 56202.1, 56621.07, 56937.41, 56063.55, 9189.74, 9186.03, 9237.14, 9152.38, 1375.32, 1387.03, 56296.0, 56690.0, 57090.0, 56130.0, 44481.68, 44605.61, 44674.95, 44310.12, 1360.47, 1114.87, 15187.71, 15215.87, 15254.68, 15130.82, 3090.43, 3064.57
2014-08-07, 2054.51, 397.21, 396.23, 398.1, 393.35, 6636.16, 6682.48, 6682.48, 6588.43, 56487.18, 56201.64, 56797.17, 55695.59, 9130.04, 9084.52, 9166.21, 9030.72, 1383.75, 1384.37, 56592.0, 56070.0, 56940.0, 55775.0, 44425.77, 44481.53, 44550.29, 44251.32, 1342.19, 1114.29, 15202.09, 15184.58, 15226.31, 15121.99, 3066.1, 3028.58
2014-08-08, 2031.1, 394.2, 396.98, 398.66, 394.04, 6597.37, 6636.16, 6649.05, 6589.78, 56188.05, 56487.18, 56922.92, 55985.49, 9038.97, 9081.29, 9166.04, 9025.82, 1385.8, 1389.72, 56334.0, 56505.0, 57030.0, 56025.0, 44116.15, 44435.34, 44541.13, 44064.19, 1334.06, 1116.43, 15118.43, 15201.42, 15254.75, 15056.11, 3077.92, 3051.46
2014-08-11, 2039.37, 390.25, 390.58, 391.78, 388.14, 6567.36, 6597.37, 6597.37, 6528.73, 55572.93, 56186.89, 56186.89, 55319.36, 9009.32, 8928.19, 9061.0, 8903.49, 1390.12, 1392.39, 55610.0, 56450.0, 56450.0, 55355.0, 44105.95, 44124.09, 44271.07, 43885.43, 1320.99, 1118.49, 15196.31, 15118.43, 15204.56, 15092.11, 3046.15, 3017.9
2014-08-12, 2041.47, 396.65, 393.39, 397.31, 392.84, 6632.82, 6567.36, 6645.83, 6567.36, 56613.32, 55578.04, 56657.15, 55578.04, 9180.74, 9106.67, 9199.0, 9089.31, 1379.24, 1391.09, 56659.0, 55380.0, 56900.0, 55300.0, 44679.16, 44121.0, 44720.41, 44121.0, 1339.83, 1135.24, 15261.64, 15196.31, 15301.18, 15196.31, 3080.93, 3052.31
2014-08-13, 2062.36, 394.22, 396.34, 396.9, 393.66, 6632.42, 6632.82, 6643.7, 6612.52, 56442.34, 56613.17, 56811.11, 56312.08, 9069.47, 9166.92, 9171.94, 9050.0, 1373.24, 1378.88, 56506.0, 56740.0, 56865.0, 56310.0, 44734.04, 44673.11, 44869.24, 44609.54, 1346.93, 1129.11, 15274.23, 15261.64, 15319.87, 15229.69, 3081.6, 3062.98
2014-08-14, 2063.22, 395.27, 395.19, 396.39, 393.93, 6656.68, 6632.42, 6664.34, 6625.98, 55581.19, 56454.17, 56736.04, 55238.61, 9198.88, 9133.84, 9213.61, 9118.15, 1376.88, 1380.86, 55927.0, 56750.0, 56810.0, 55100.0, 44723.96, 44739.24, 44974.96, 44713.47, 1354.81, 1135.61, 15262.73, 15274.78, 15309.87, 15242.86, 3108.94, 3079.27
2014-08-18, 2053.13, 395.84, 394.04, 396.8, 393.79, 6685.26, 6656.68, 6694.64, 6641.81, 55780.41, 55557.5, 55946.54, 55436.88, 9225.1, 9161.81, 9265.92, 9149.41, 1364.78, 1378.55, 56696.0, 56420.0, 56930.0, 56155.0, 44793.02, 44740.65, 44878.7, 44665.96, 1350.04, 1140.82, 15291.18, 15262.73, 15312.86, 15257.46, 3113.8, 3090.07
2014-08-19, 2071.14, 399.91, 398.53, 400.2, 398.53, 6741.25, 6689.08, 6745.72, 6689.08, 57560.72, 56968.35, 57664.9, 56968.35, 9245.33, 9220.99, 9261.65, 9195.11, 1359.82, 1368.3, 58485.0, 58300.0, 58625.0, 57890.0, 44854.81, 44637.27, 44871.24, 44637.27, 1362.32, 1149.4, 15338.47, 15304.24, 15368.98, 15304.24, 3147.11, 3128.9
2014-08-20, 2072.78, 403.31, 401.13, 403.68, 400.83, 6779.31, 6741.25, 6782.9, 6740.65, 58449.29, 57561.23, 58474.93, 57370.97, 9334.28, 9276.19, 9350.27, 9276.18, 1355.9, 1361.71, 59411.0, 58560.0, 59610.0, 58155.0, 44962.88, 44852.79, 45000.62, 44717.88, 1369.6, 1159.83, 15477.17, 15339.53, 15496.32, 15339.53, 3168.01, 3150.99
2014-08-21, 2044.21, 403.32, 403.81, 404.81, 402.17, 6755.48, 6779.31, 6781.23, 6739.76, 58878.24, 58449.92, 59010.08, 58320.02, 9314.57, 9329.89, 9333.68, 9247.84, 1356.35, 1361.47, 59782.0, 59600.0, 59935.0, 59175.0, 45248.05, 44970.27, 45250.06, 44808.11, 1367.87, 1152.77, 15561.95, 15477.68, 15570.45, 15425.82, 3159.68, 3132.44
2014-08-22, 2056.7, 405.77, 403.37, 405.77, 402.68, 6777.66, 6755.48, 6780.73, 6752.7, 58992.11, 58878.24, 59207.06, 58558.19, 9401.53, 9328.71, 9405.93, 9278.86, 1359.62, 1360.33, 59891.0, 59590.0, 60140.0, 59430.0, 45410.36, 45242.3, 45429.54, 45160.4, 1373.38, 1147.45, 15556.09, 15561.72, 15566.53, 15526.01, 3171.32, 3141.45
2014-08-25, 2060.89, 404.48, 406.39, 406.41, 402.54, 6775.25, 6777.66, 6784.63, 6746.37, 58407.32, 58991.72, 58991.72, 58164.22, 9339.17, 9390.29, 9414.39, 9291.93, 1348.19, 1359.83, 59278.0, 59945.0, 59945.0, 58965.0, 45374.99, 45420.49, 45517.14, 45172.44, 1378.17, 1154.96, 15535.55, 15556.09, 15574.23, 15495.06, 3178.35, 3145.5
2014-08-26, 2068.05, 409.32, 407.25, 409.47, 406.35, 6799.005, 6776.455, 6805.975, 6760.81, 59735.17, 58407.85, 59742.65, 58407.85, 9510.14, 9456.67, 9510.14, 9424.11, 1345.7, 1350.88, 60600.0, 59540.0, 60690.0, 59495.0, 45504.34, 45380.51, 45575.27, 45351.46, 1385.56, 1161.8, 15598.74, 15535.94, 15623.99, 15535.94, 3187.99, 3163.96
2014-08-27, 2074.93, 412.93, 409.12, 413.02, 408.42, 6822.76, 6775.25, 6827.32, 6775.25, 59821.45, 59735.17, 60092.95, 59522.4, 9588.15, 9481.56, 9591.72, 9446.37, 1338.83, 1346.06, 60679.0, 60600.0, 60965.0, 60335.0, 45464.75, 45510.08, 45657.57, 45416.13, 1388.73, 1166.19, 15619.21, 15599.5, 15653.38, 15599.5, 3204.2, 3174.13
2014-08-28, 2075.76, 413.19, 412.37, 413.6, 412.03, 6830.66, 6822.76, 6830.66, 6813.24, 60950.57, 59821.81, 61246.67, 59821.81, 9569.71, 9583.98, 9600.85, 9546.55, 1338.23, 1340.06, 61776.0, 61150.0, 62065.0, 60865.0, 45601.0, 45469.68, 45619.38, 45417.49, 1392.81, 1171.14, 15602.65, 15619.21, 15624.51, 15559.82, 3212.44, 3196.69
2014-08-29, 2068.54, 412.14, 412.28, 412.72, 410.62, 6805.8, 6830.66, 6831.19, 6796.86, 60290.87, 60945.24, 60980.1, 60188.78, 9462.56, 9545.21, 9546.81, 9417.16, 1338.21, 1341.86, 61169.0, 61495.0, 61805.0, 60955.0, 45501.28, 45596.62, 45598.32, 45348.41, 1380.59, 1164.11, 15558.17, 15600.78, 15600.78, 15541.95, 3203.37, 3184.76
2014-09-01, 2067.86, 413.13, 412.78, 413.34, 410.08, 6819.75, 6805.8, 6828.92, 6782.63, 61288.15, 60291.37, 61442.93, 60272.51, 9470.17, 9483.42, 9517.95, 9369.4, 1331.77, 1340.56, 62148.0, 61550.0, 62350.0, 61025.0, 45628.09, 45485.73, 45762.37, 45397.19, 1382.1, 1164.78, 15625.73, 15558.17, 15632.58, 15516.47, 3202.65, 3169.98
2014-09-02, 2051.58, 414.23, 413.4, 414.23, 413.13, 6825.31, 6819.75, 6825.31, 6798.33, 61141.27, 61294.48, 62279.27, 61141.27, 9479.03, 9484.53, 9500.2, 9424.78, 1329.93, 1333.94, 61910.0, 62730.0, 63085.0, 61610.0, 45438.04, 45630.72, 45664.0, 45317.77, 1382.47, 1168.92, 15622.405, 15592.51, 15630.175, 15545.305, 3198.46, 3168.66
2014-09-03, 2051.2, 415.0, 415.0, 416.19, 413.88, 6829.17, 6825.31, 6849.28, 6812.31, 61895.98, 61141.5, 62231.23, 60930.48, 9507.02, 9525.15, 9578.5, 9485.24, 1337.73, 1338.14, 62622.0, 61920.0, 63000.0, 61630.0, 45825.06, 45438.11, 45830.54, 45409.59, 1384.69, 1173.06, 15619.08, 15626.85, 15627.77, 15574.14, 3186.75, 3163.4
2014-09-04, 2056.26, 417.21, 416.28, 418.88, 415.89, 6873.58, 6829.17, 6898.62, 6826.73, 61837.04, 61899.83, 62304.88, 61198.91, 9626.49, 9541.02, 9683.1, 9528.72, 1341.34, 1342.58, 62559.0, 63080.0, 63090.0, 61855.0, 46049.33, 45819.69, 46065.42, 45819.69, 1391.88, 1170.84, 15657.63, 15619.08, 15685.13, 15619.08, 3206.53, 3183.81
2014-09-05, 2049.41, 421.59, 416.64, 422.77, 416.35, 6877.97, 6873.58, 6904.86, 6866.25, 60800.02, 61836.36, 61836.36, 60739.25, 9724.26, 9591.43, 9732.78, 9539.92, 1319.22, 1341.73, 61493.0, 61800.0, 62460.0, 61410.0, 46313.4, 46049.33, 46331.9, 46042.55, 1392.2, 1165.27, 15576.79, 15657.51, 15674.23, 15541.88, 3232.44, 3181.6
2014-09-11, 2034.16, 421.11, 421.11, 421.77, 419.61, 6855.1, 6877.97, 6884.96, 6829.1, 60681.98, 60800.26, 61029.65, 60243.71, 9747.02, 9714.24, 9774.65, 9691.44, 1326.97, 1330.66, 61342.0, 61350.0, 61685.0, 60870.0, 46231.44, 46322.0, 46406.5, 46224.69, 1384.86, 1160.02, 15569.92, 15576.79, 15589.9, 15525.16, 3224.9, 3208.09
2014-09-12, 2041.86, 418.01, 420.24, 420.46, 416.17, 6799.62, 6830.11, 6857.54, 6764.86, 58337.29, 58202.26, 58808.63, 58112.43, 9691.28, 9729.89, 9732.83, 9630.67, 1339.09, 1342.0, 58869.0, 59005.0, 59395.0, 58620.0, 45672.6, 45889.51, 45908.16, 45625.76, 1378.44, 1158.6, 15534.32, 15471.56, 15546.54, 15432.28, 3192.02, 3165.56
2014-09-15, 2035.82, 417.8, 418.65, 419.14, 417.07, 6806.96, 6799.62, 6832.16, 6799.39, 56927.81, 58336.31, 58336.31, 56666.42, 9651.13, 9706.59, 9706.59, 9617.7, 1342.27, 1344.92, 57359.0, 58480.0, 58500.0, 57050.0, 45799.7, 45654.49, 45861.62, 45434.15, 1383.12, 1157.44, 15531.58, 15534.07, 15580.46, 15498.12, 3183.39, 3165.48
2014-09-16, 2042.92, 417.65, 416.71, 418.43, 415.71, 6804.21, 6806.96, 6813.87, 6771.69, 57948.76, 56929.91, 57948.76, 56851.71, 9659.63, 9603.97, 9682.46, 9600.15, 1343.97, 1349.03, 58431.0, 57030.0, 58480.0, 57030.0, 45861.84, 45797.82, 46133.38, 45661.22, 1380.22, 1144.41, 15482.56, 15530.85, 15530.85, 15442.05, 3185.81, 3164.47
2014-09-17, 2062.61, 417.4, 417.81, 417.99, 415.87, 6792.24, 6804.21, 6804.34, 6748.09, 59114.66, 57948.76, 60242.79, 57946.15, 9632.93, 9644.28, 9644.88, 9588.65, 1342.91, 1346.53, 59702.0, 58290.0, 60770.0, 58200.0, 45952.73, 45829.695, 46140.39, 45760.12, 1384.55, 1141.45, 15510.54, 15482.15, 15556.18, 15442.71, 3180.59, 3157.67
2014-09-18, 2047.74, 417.84, 418.94, 419.97, 417.79, 6780.9, 6792.24, 6816.89, 6780.9, 59108.19, 59115.3, 60024.6, 59095.71, 9661.5, 9672.98, 9695.44, 9649.99, 1331.45, 1343.52, 59422.0, 59850.0, 60760.0, 59265.0, 46043.62, 45861.57, 46147.4, 45859.02, 1399.29, 1149.93, 15458.88, 15509.68, 15520.4, 15428.34, 3190.78, 3177.47
2014-09-19, 2053.82, 422.05, 418.54, 422.18, 418.18, 6819.29, 6780.9, 6822.6, 6769.58, 58374.48, 59107.69, 59266.72, 58118.28, 9798.13, 9703.1, 9798.13, 9686.43, 1349.1, 1349.93, 58696.0, 59655.0, 59725.0, 58465.0, 46168.64, 46048.99, 46170.38, 46025.8, 1406.84, 1156.07, 15465.54, 15458.88, 15477.02, 15422.47, 3208.22, 3183.1
2014-09-22, 2039.27, 425.74, 424.77, 425.74, 422.79, 6837.92, 6819.29, 6876.0, 6819.29, 57788.7, 58355.9, 58516.35, 57513.84, 9799.26, 9849.43, 9891.2, 9799.24, 1339.61, 1354.13, 58117.0, 58420.0, 58940.0, 57805.0, 45761.9, 46169.92, 46230.1, 45646.02, 1418.23, 1143.47, 15265.35, 15461.26, 15461.26, 15238.0, 3235.46, 3220.3
2014-09-23, 2028.91, 422.05, 422.93, 423.52, 421.65, 6773.63, 6837.92, 6838.35, 6766.89, 56818.11, 57787.94, 57787.94, 55974.22, 9749.54, 9748.53, 9812.77, 9735.69, 1337.68, 1341.72, 57100.0, 57600.0, 57615.0, 56265.0, 45302.0, 45760.97, 45767.67, 45060.3, 1412.79, 1127.42, 15129.0, 15259.41, 15266.11, 15117.5, 3229.37, 3209.82
2014-09-24, 2035.64, 418.83, 421.88, 422.33, 417.05, 6676.08, 6773.63, 6777.27, 6647.21, 56540.5, 56818.11, 57332.2, 56086.44, 9595.03, 9713.4, 9719.66, 9589.03, 1336.28, 1344.22, 56768.0, 56930.0, 57745.0, 56335.0, 45015.17, 45302.81, 45406.98, 44834.22, 1405.32, 1118.72, 15125.67, 15124.98, 15171.0, 15089.41, 3218.53, 3179.59
2014-09-25, 2034.11, 421.42, 418.89, 421.48, 417.23, 6706.27, 6676.08, 6707.26, 6651.98, 56824.42, 56538.98, 57130.7, 55933.81, 9661.97, 9598.77, 9669.45, 9534.77, 1329.14, 1339.07, 57059.0, 56510.0, 57460.0, 56025.0, 45116.94, 45016.66, 45266.47, 44991.12, 1399.4, 1116.13, 15120.54, 15125.67, 15164.68, 15005.62, 3207.75, 3184.32
2014-09-26, 2031.64, 417.25, 421.83, 422.84, 416.57, 6639.71, 6706.27, 6726.4, 6621.48, 55962.08, 56821.56, 56821.56, 55875.78, 9510.01, 9644.36, 9718.11, 9482.54, 1330.7, 1334.06, 56182.0, 56900.0, 56990.0, 56040.0, 44781.12, 45119.48, 45150.7, 44624.06, 1391.01, 1107.51, 14893.57, 15120.54, 15120.54, 14879.3, 3230.87, 3192.46
2014-09-29, 2026.6, 418.49, 417.65, 419.41, 415.22, 6649.39, 6639.71, 6664.0, 6615.12, 57212.38, 55965.21, 57488.78, 55946.01, 9490.55, 9500.55, 9545.34, 9454.88, 1324.7, 1332.22, 57489.0, 56620.0, 57820.0, 56150.0, 44884.33, 44788.38, 44986.92, 44695.13, 1387.31, 1111.04, 15026.77, 14893.83, 15055.82, 14821.71, 3216.14, 3176.83
2014-09-30, 2020.09, 418.18, 418.63, 419.45, 415.7, 6646.6, 6649.39, 6653.94, 6608.66, 54625.35, 57210.61, 57210.61, 54124.13, 9422.91, 9495.58, 9504.98, 9369.62, 1336.24, 1339.5, 54706.0, 55000.0, 55595.0, 54290.0, 44898.19, 44884.33, 44918.4, 44426.6, 1384.09, 1107.81, 14976.92, 14976.24, 15011.88, 14853.64, 3213.06, 3181.77
2014-10-01, 1991.54, 421.14, 419.26, 421.95, 418.6, 6622.72, 6646.6, 6658.91, 6601.62, 54115.98, 54625.83, 54625.83, 53536.38, 9474.3, 9446.81, 9495.0, 9404.89, 1332.61, 1341.63, 54260.0, 54510.0, 54690.0, 53700.0, 44985.66, 44902.82, 45051.91, 44769.3, 1390.89, 1101.67, 14960.51, 14968.38, 15047.13, 14899.28, 3229.01, 3194.38
2014-10-02, 1976.16, 416.8, 419.68, 421.48, 415.93, 6557.52, 6622.72, 6622.81, 6539.73, 52858.43, 54115.21, 54115.21, 52646.55, 9382.03, 9454.04, 9520.97, 9357.55, 1341.87, 1343.88, 52954.0, 53065.0, 53870.0, 52560.0, 44364.96, 44985.39, 45058.05, 44364.96, 1381.59, 1083.0, 14805.44, 14958.5, 14958.5, 14764.02, 3228.37, 3194.68
2014-10-06, 1968.39, 406.22, 415.31, 415.67, 406.22, 6446.39, 6557.52, 6557.67, 6446.39, 53518.57, 52858.61, 54022.44, 52480.48, 9195.68, 9363.28, 9412.62, 9195.68, 1344.57, 1347.75, 53635.0, 52800.0, 54165.0, 52570.0, 44254.43, 44370.04, 44374.58, 43941.65, 1353.93, 1077.96, 14760.64, 14781.48, 14781.48, 14545.59, 3195.12, 3131.84
2014-10-07, 1972.91, 412.24, 413.26, 414.4, 410.98, 6563.65, 6527.91, 6588.31, 6527.91, 57115.9, 54542.32, 58897.45, 54542.32, 9209.51, 9341.05, 9343.65, 9185.86, 1352.64, 1354.99, 57413.0, 59975.0, 60045.0, 57080.0, 44820.85, 44678.33, 45223.0, 44645.62, 1365.67, 1093.77, 14743.12, 14829.59, 14878.67, 14743.12, 3189.37, 3165.7
2014-10-08, 1965.25, 406.51, 411.08, 411.08, 406.51, 6495.58, 6563.65, 6563.84, 6495.58, 57436.33, 57124.37, 58317.95, 57124.37, 9086.21, 9164.77, 9170.24, 9080.35, 1355.2, 1356.59, 57530.0, 58150.0, 58485.0, 57420.0, 44536.62, 44826.22, 44845.93, 44466.76, 1337.63, 1076.31, 14576.45, 14716.14, 14757.89, 14572.18, 3168.69, 3120.48
2014-10-10, 1940.92, 403.46, 404.01, 405.4, 402.32, 6482.24, 6495.58, 6502.36, 6453.81, 57058.48, 57440.31, 58190.86, 56198.62, 8995.33, 9027.9, 9064.88, 8960.43, 1369.41, 1371.04, 57345.0, 57850.0, 58595.0, 56250.0, 44487.97, 44562.79, 44717.05, 44123.97, 1325.99, 1065.75, 14666.47, 14584.5, 14678.32, 14439.62, 3115.9, 3092.27
2014-10-13, 1927.21, 395.68, 399.1, 400.31, 394.28, 6339.97, 6431.85, 6431.85, 6328.39, 55311.59, 57266.06, 57266.06, 55311.59, 8788.81, 8924.58, 8958.66, 8788.21, 1356.37, 1366.17, 55330.0, 56790.0, 57000.0, 55060.0, 43435.73, 44082.12, 44082.12, 43435.34, 1297.46, 1053.32, 14227.36, 14438.45, 14438.45, 14188.75, 3083.67, 3039.79
2014-10-14, 1929.25, 394.33, 391.96, 396.51, 390.6, 6366.24, 6339.97, 6387.36, 6294.64, 57956.53, 55312.91, 58747.38, 55312.91, 8812.43, 8703.85, 8872.4, 8699.6, 1360.87, 1361.15, 57963.0, 57090.0, 58850.0, 56800.0, 43088.67, 43430.36, 43560.79, 43088.67, 1289.33, 1046.14, 14132.02, 14311.83, 14311.83, 14083.24, 3036.17, 3000.66
2014-10-15, 1925.91, 393.3, 391.29, 393.97, 386.4, 6392.68, 6366.24, 6403.43, 6304.27, 58015.46, 57945.6, 58856.25, 57258.12, 8825.21, 8765.36, 8854.39, 8701.44, 1348.92, 1362.3, 58003.0, 57355.0, 58915.0, 57200.0, 43179.85, 43090.82, 43338.71, 43068.06, 1287.73, 1056.29, 14036.68, 14185.21, 14185.21, 13977.73, 3020.65, 2968.37
2014-10-16, 1918.83, 379.69, 393.24, 394.28, 379.53, 6211.64, 6392.68, 6404.96, 6211.64, 56135.27, 58012.31, 58012.31, 54919.04, 8571.95, 8838.68, 8847.85, 8555.73, 1362.06, 1364.04, 55631.0, 57400.0, 57400.0, 54935.0, 42984.95, 43174.74, 43174.74, 42431.14, 1269.91, 1040.47, 13869.88, 13957.26, 13957.26, 13677.34, 3019.85, 2915.58
2014-10-17, 1900.66, 376.27, 381.95, 383.89, 366.84, 6195.91, 6211.64, 6282.95, 6072.68, 54298.33, 56123.85, 56123.85, 54132.08, 8582.9, 8623.28, 8662.86, 8354.97, 1359.18, 1364.76, 55103.0, 55700.0, 56315.0, 54600.0, 42907.62, 42964.01, 43144.92, 42524.39, 1246.56, 1058.82, 14052.97, 13775.76, 14166.33, 13646.79, 2939.05, 2809.31
2014-10-20, 1930.06, 387.06, 378.47, 387.66, 376.18, 6310.29, 6195.91, 6312.97, 6188.04, 55723.79, 54298.33, 55948.64, 54298.33, 8850.27, 8629.16, 8850.27, 8588.42, 1357.12, 1366.67, 56689.0, 55750.0, 56895.0, 55625.0, 43273.5, 42916.76, 43580.79, 42916.76, 1267.78, 1079.23, 14227.68, 14142.04, 14297.17, 14142.04, 2987.93, 2872.33
2014-10-21, 1915.28, 384.4, 386.31, 387.16, 380.86, 6267.07, 6310.29, 6320.31, 6238.6, 54302.57, 55720.22, 55720.22, 54299.88, 8717.76, 8819.26, 8834.73, 8682.59, 1351.87, 1357.8, 55168.0, 55900.0, 56375.0, 55020.0, 43213.9, 43262.48, 43373.5, 42995.98, 1293.24, 1078.5, 14337.77, 14240.11, 14354.77, 14180.1, 2996.24, 2951.74
2014-10-22, 1936.97, 394.49, 383.61, 394.49, 381.56, 6372.33, 6267.07, 6372.33, 6229.4, 52432.43, 54300.11, 54300.11, 51922.45, 8886.96, 8693.06, 8889.78, 8644.71, 1341.87, 1354.81, 53218.0, 53300.0, 53985.0, 52610.0, 43630.58, 43212.28, 43725.24, 43117.27, 1301.51, 1099.88, 14547.71, 14413.18, 14564.06, 14364.57, 3031.45, 2955.54
2014-10-23, 1931.65, 396.01, 395.51, 396.17, 392.45, 6399.73, 6372.33, 6401.51, 6341.39, 52411.03, 52427.12, 53229.42, 52064.4, 8940.14, 8934.54, 8957.16, 8861.44, 1332.85, 1343.71, 53222.0, 53005.0, 54035.0, 52675.0, 43450.75, 43631.92, 43806.16, 43434.89, 1334.13, 1096.24, 14312.07, 14574.25, 14584.33, 14295.07, 3061.75, 3020.69
2014-10-24, 1925.69, 396.89, 392.37, 397.39, 389.42, 6419.15, 6399.73, 6430.32, 6313.32, 50713.26, 52409.43, 52409.43, 50653.54, 9047.31, 8873.54, 9068.12, 8820.89, 1340.0, 1342.83, 50992.0, 52410.0, 52640.0, 50500.0, 43691.06, 43456.55, 43869.18, 43456.55, 1336.11, 1105.45, 14486.83, 14407.83, 14529.13, 14384.53, 3080.97, 3031.26
2014-10-27, 1931.97, 396.12, 395.84, 396.49, 393.45, 6388.73, 6419.15, 6419.15, 6372.43, 51940.73, 50687.41, 53145.51, 50595.7, 8987.8, 9008.6, 9044.85, 8955.59, 1339.91, 1345.13, 52516.0, 51350.0, 53900.0, 51135.0, 43665.54, 43684.28, 43822.12, 43543.69, 1353.82, 1113.05, 14543.82, 14489.04, 14569.42, 14436.64, 3081.73, 3061.61
2014-10-28, 1925.68, 395.05, 400.21, 400.68, 392.69, 6363.46, 6388.73, 6443.76, 6336.06, 50503.66, 51937.39, 51937.39, 48722.29, 8902.61, 9080.8, 9085.64, 8837.66, 1334.87, 1342.96, 50926.0, 48200.0, 51500.0, 48150.0, 43810.51, 43663.25, 43813.47, 43393.05, 1348.79, 1104.05, 14469.0, 14525.95, 14525.95, 14385.32, 3100.46, 3046.81
2014-10-29, 1961.17, 401.26, 397.33, 401.98, 397.33, 6402.17, 6363.46, 6412.0, 6363.46, 52330.03, 50503.66, 52374.3, 50502.95, 9068.19, 8983.06, 9077.89, 8968.59, 1334.61, 1339.48, 52882.0, 51410.0, 53050.0, 51410.0, 44039.64, 43808.8, 44202.19, 43774.76, 1364.86, 1121.34, 14624.25, 14503.11, 14628.62, 14473.87, 3113.41, 3080.17
2014-10-30, 1958.93, 401.1, 403.28, 403.5, 400.4, 6453.87, 6402.17, 6475.35, 6402.17, 51049.32, 52330.03, 52330.03, 51049.32, 9082.81, 9139.0, 9157.63, 9072.64, 1331.7, 1337.66, 51468.0, 52000.0, 52900.0, 51150.0, 44238.94, 44033.73, 44308.06, 43938.27, 1383.48, 1138.32, 14527.57, 14634.25, 14641.33, 14471.6, 3133.39, 3110.1
2014-10-31, 1964.43, 403.71, 404.34, 405.01, 396.3, 6463.55, 6453.87, 6483.24, 6378.15, 52336.83, 51049.32, 52574.39, 51049.32, 9114.84, 9091.13, 9146.95, 8899.9, 1330.24, 1334.21, 52893.0, 52300.0, 53215.0, 52045.0, 44599.27, 44244.86, 44599.27, 44067.96, 1379.91, 1140.51, 14458.69, 14500.89, 14546.49, 14412.96, 3135.05, 3068.56
