@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Open numeric
@attribute GAS_Low numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Open numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_Open numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute FTSE_Now_y numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric

@data
2011-1-17, -8.32, 0.022, -0.016, -0.019, -0.024, 0.0226, -35.76, -24.7, -56.5, 0.0255, 0.006999999999999999, -0.006, 0.84, 0.85, 0.33, -0.08, 0.005, -322.24, -0.049, -0.049, -2.75, -5.63, -5.01, -11.86, 0.009000000000000001, 0.009000000000000001, 0.009000000000000001, -97.35, -98.65, -2.88, 6.54, 0.77, -0.004, -30.43, 5.3, 29.51, 27.33, 20.01, 12.87, 2.48, 0.23, -0.001, -0.001, 0.032, 6.09, 0.0033, 217.0, -690.0, -565.0, -0.0687, 0.0591, -0.0014, -75.47, 106.88, 88.08, -54.95, -90.72, -35.0, -78.0, 0.04, 55.48, -21.5, 23.92, -2.35, -1.14, -5.37, -6.81, 3.55, -0.0006, 0.0076, 0.62, 0.44, 13.97, -0.0012, -0.0027, -0.0028, 6.92, -1.5, 1.4, 1.99, -1.95, -26.5, -11.1, -16.5, -14.7, 152.7, 0.0071, 0.0097, 6.25, 11.5, 151.96, -30.45, -0.064, -0.083, -0.048, 0.0025, 0.016, -0.001, -0.014, -1.12, -2.24, 2.55, 3.0, 1.9, -0.7, -0.75, 62.58, -83.37, -41.38, 0.0039, 0.0728, 29.04666667, 20.62333333, -2.82, 5.05, 0.0038, 0.0204, -0.047, -0.047, -0.943, -0.48, -6.5, -0.056, -11.37, -7.18
2011-1-18, -3.37, -0.018000000000000002, 0.016, 0.0, 0.018000000000000002, -0.0068, -2.42, -13.5, 26.8, -0.006, 0.025, 0.009000000000000001, -0.04, -0.1, 0.56, 0.0465, 0.01, 147.24, 0.015, 0.015, 21.99, 9.81, 26.92, 13.29, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, 0.2, -103.3, 5.16, 1.41, 4.46, 0.015, -81.66, -9.33, 5.64, -1.51, 5.275, 5.435, 7.32, 0.13, 0.012, 0.012, -0.016, 4.44, -0.0013, -344.0, -420.0, 95.0, -0.0442, -0.1819, -0.0776, 102.19, -74.03, 54.78, 142.98, 3.82, -13.0, -10.0, 0.0, 25.275, 25.81, 41.06, -3.2, -3.75, 1.71, 5.13, -3.93, -0.0068, -0.0042, -1.25, -0.34, 4.25, -0.0053, -0.003, 0.0015, -0.005, 2.3, 0.85, -3.65, -1.27, 3.85, -4.95, -2.5, 1.25, -4.0, 0.0034, 0.0019, 0.88, 4.63, -115.95, -11.69, -0.057, 0.017, 0.05, 0.0037, 0.013, 0.028, 0.033, 3.34, 5.48, 0.45, 2.55, 1.0, -0.7, -0.75, -23.95, 18.22, 8.93, 0.0477, -0.0456, 29.04666667, 20.62333333, -9.07, -0.02, 0.0218, -0.001, 0.085, 0.085, 0.009000000000000001, -0.047, 10.25, 0.031, 0.11, -5.59
2011-1-19, 19.21, 0.018000000000000002, 0.003, 0.05, -0.01, 0.0007, 70.73, 48.5, 28.2, -0.0195, -0.006, 0.006, -0.35, 0.16, 0.16, 0.0465, 0.01, 68.13, -0.006999999999999999, -0.006999999999999999, 15.32, 20.07, -6.36, 9.71, 0.032, 0.032, 0.032, 69.3, 33.75, 5.16, 1.41, 4.46, 0.015, -15.41, 7.93, -9.66, -1.62, 5.275, 5.435, 7.32, 0.07, 0.068, 0.068, 0.055, -2.41, -0.001, 290.0, 235.0, 180.0, -0.0442, 0.0552, -0.023, 54.39, 99.52, 34.02, -30.69, 16.12, -80.0, -30.0, -0.01, 25.275, 25.81, 41.06, 0.55, 9.77, 4.41, 3.25, 3.35, 0.0025, -0.0015, 0.37, -0.8, 7.46, 0.0037, 0.002, 0.0033, -0.005, 2.3, 0.85, 2.43, 2.77, 3.85, -4.95, -2.5, 1.25, 59.1, 0.0015, 0.0042, 9.87, -2.38, 246.72, 1.1, 0.141, 0.08, 0.139, 0.0022, 0.013, 0.002, 0.008, 4.2, -5.33, -2.5, 1.95, 2.55, 5.1, 7.84, 119.09, 59.08, 92.63, -0.0114, 0.0607, -20.18, -26.17, 1.35, -7.82, 0.0004, 0.0163, 0.03, 0.03, 0.583, 0.002, 0.25, -0.02, 36.43, 31.64
2011-1-20, -9.03, -0.037000000000000005, 0.022, -0.025, -0.009000000000000001, 0.0117, -79.73, 10.5, -30.2, 0.001, -0.036000000000000004, -0.033, 0.19, -0.54, -0.37, -0.084, 0.019, -646.02, 0.053, 0.053, -4.0, 8.43, -0.86, 5.37, -0.015, -0.015, -0.015, -33.0, 54.8, 1.3, -1.46, -11.24, 0.04, 17.44, 8.75, 5.46, 4.96, -40.49, -1.82, -26.47, -0.41, -0.03, -0.03, -0.033, -2.71, 0.0042, -984.0, 95.0, -830.0, 0.0532, -0.0883, -0.0338, -341.14, 64.71, 110.59, -187.68, 38.12, 95.0, 80.0, 0.03, -12.64, 50.39, 13.69, 0.65, -23.66, 1.97, 1.65, 2.69, 0.0031, 0.0046, 0.36, 0.95, -0.76, 0.0023, 0.0053, 0.0029, -20.67, 2.6, -14.7, -0.01, 0.43, 2.1, 6.8, 5.2, 7.8, 188.7, 0.0078, 0.006999999999999999, -18.25, 12.25, 121.28, 3.67, 0.041, 0.024, -0.106, -0.005, 0.032, 0.033, 0.019, -11.33, -2.37, -0.4, -5.5, -4.75, 0.79, -2.75, -120.16, 83.87, 6.7, 0.0928, -0.0085, -52.6, -53.48, 10.26, 3.81, -0.002, 0.0142, 0.002, 0.002, -0.109, 0.835, 19.25, 0.105, -17.07, 11.36
2011-1-21, -36.74, 0.068, -0.052000000000000005, 0.037000000000000005, 0.004, 0.0026, -108.79, -111.3, -108.5, 0.1175, 0.018000000000000002, 0.054000000000000006, 1.72, 1.68, 0.66, 0.165, 0.119, -789.6, -0.043, -0.043, -12.67, -32.15, -30.55, -27.34, 0.053, 0.053, 0.053, 20.55, -81.35, -13.67, -11.25, -7.66, -0.098, -24.68, 16.26, 11.26, 13.12, -21.07, -50.25, -31.2, 0.54, 0.058, 0.058, 0.114, 11.77, 0.0045, -480.0, -1205.0, -700.0, 0.0698, 0.1284, 0.067, -225.48, -345.25, -542.52, -404.86, -119.79, -75.0, -110.0, 0.02, -2.49, -10.51, -32.77, -3.95, -19.22, -25.24, -2.76, 2.55, 0.0049, 0.0034, -1.58, -2.12, 8.46, 0.0021, -0.0058, -0.0102, -8.81, -24.5, -10.2, 1.89, 3.86, -23.7, -4.2, -8.5, -22.0, 22.2, 0.0036, -0.0107, 12.75, -18.25, 80.14, -70.01, -0.124, -0.113, -0.066, -0.0112, -0.049, -0.003, -0.027000000000000003, 3.83, 0.67, 11.9, 1.1, 4.4, -2.75, -5.86, -107.72, -207.65, -142.82, -0.0192, 0.1153, -7.776666667000001, 4.7533333330000005, -12.64, -0.46, 0.014, -0.0191, 0.038, 0.038, -1.3330000000000002, -1.485, -10.13, -0.056, -14.54, -24.58
2011-1-24, 12.24, 0.052000000000000005, 0.073, 0.031, 0.062, 0.0053, 28.34, -26.5, 7.7, -0.069, 0.071, 0.019, -0.86, -0.26, 0.59, 0.114, 0.119, -81.46, 0.076, 0.076, -15.41, -8.95, 13.5, -9.04, 0.01, 0.01, 0.01, -15.1, 36.05, 2.78, 7.86, 10.81, -0.073, -8.84, 8.29, 15.59, 12.81, -14.75, 8.64, 1.94, 0.48, -0.028, -0.028, -0.043, -2.74, 0.0012, -507.0, -25.0, -210.0, -0.1018, -0.0398, 0.0251, -263.57, -230.46, -84.09, -40.21, -162.79, -25.0, -165.0, -0.01, 49.04, 1.06, 70.16, 0.85, 14.42, -0.63, -3.2, -4.06, 0.004, 0.0049, 1.02, 0.83, 2.75, -0.0137, -0.0101, -0.0027, -4.9, 0.9, -2.2, 6.8, 0.31, -5.5, -26.0, -22.1, -6.4, 145.0, -0.0093, 0.0027, 3.25, 14.75, 301.57, -132.01, 0.0, 0.0, -0.102, -0.0004, 0.001, -0.026, 0.004, 2.52, 5.38, -6.0, 7.7, 4.8, -4.405, 1.595, -72.75, -7.12, -21.49, -0.0021, -0.0578, -7.776666667000001, 4.7533333330000005, -15.59, -14.29, -0.0335, 0.0037, -0.126, -0.126, -0.043, -0.315, 16.0, 0.081, 27.74, 31.22
2011-1-25, 4.51, -0.042, 0.028, -0.019, 0.019, 0.0089, 47.6, 21.0, 15.0, -0.001, -0.023, 0.028, 0.06, -0.14, 0.24, 0.113, -0.087, -308.87, 0.032, 0.032, -0.1, -8.62, -26.69, -18.67, -0.028, -0.028, -0.028, 46.75, 25.05, -0.34, 0.72, 0.4, 0.047, 23.36, 2.3, 10.59, 10.14, 28.01, -3.01, -0.56, -0.08, -0.026, -0.026, -0.002, 4.16, -0.0035, 379.0, -505.0, -300.0, 0.0862, -0.0797, 0.0139, 346.79, -262.36, -63.06, -106.43, 70.59, -145.0, 20.0, 0.03, 108.68, 48.74, 60.93, 6.7, -2.1, 1.9, 8.62, -3.68, 0.0019, 0.0032, -0.99, -0.03, 5.86, -0.0015, 0.0093, -0.0002, 6.1, -10.2, -0.1, -5.38, 0.77, 3.5, 10.6, 6.7, 3.2, 29.8, 0.0093, 0.0056, -2.0, 3.5, 63.0, 12.06, -0.195, -0.174, -0.073, 0.004, 0.036000000000000004, 0.01, 0.004, -1.17, 1.07, 0.0, -1.8, 0.9, -4.405, 1.595, 89.01, -41.55, -38.68, 0.013, 0.0507, -7.776666667000001, 4.7533333330000005, -42.89, -15.48, 0.0345, 0.0183, -0.019, -0.019, -0.098, -0.135, 24.88, -0.02, 8.39, -10.97
2011-1-26, 23.79, -0.035, -0.015, -0.033, -0.049, 0.0034, -26.14, 3.9, 16.8, 0.0635, -0.001, -0.019, 0.49, -0.23, -0.21, -0.221, -0.156, -135.68, -0.006, -0.006, -12.8, 2.82, -4.46, 4.5, -0.044, -0.044, -0.044, -55.85, 46.2, 4.88, -0.67, -1.4, -0.02, -29.2, 9.3, -0.34, 1.24, 1.7, -0.39, 9.54, -0.19, 0.008, 0.008, -0.076, 11.67, 0.0, -423.0, 90.0, -130.0, -0.0744, 0.0023, -0.0547, -197.14, 351.46, 148.15, 144.04, 119.31, 50.0, 75.0, 0.01, -3.33, 105.58, 50.93, -2.3, 3.95, -2.1, 2.15, 9.84, 0.0118, 0.0033, -1.36, -1.48, -20.55, 0.0091, -0.0046, 0.0016, 0.68, 2.0, -2.0, 1.95, 1.52, -12.2, -21.9, -20.8, -18.2, -63.6, -0.0011, -0.0172, -11.25, -4.75, -216.72, 25.34, -0.021, -0.052000000000000005, 0.018000000000000002, 0.0054, 0.001, 0.009000000000000001, 0.024, -0.41, -3.91, 2.5, 1.5, -0.25, -4.11, -6.69, -87.95, 8.66, -22.29, 0.0833, 0.0099, 30.48, 17.63, -4.51, -31.27, -0.0389, -0.055, 0.069, 0.069, -0.507, -0.39, -2.75, -0.07, -1.49, 8.94
2011-1-27, 4.55, 0.031, -0.026, 0.008, 0.017, 0.0071, 59.92, 38.1, 41.5, -0.0445, 0.045, 0.025, -0.81, -0.12, -0.16, -0.114, -0.02, -135.68, -0.029, -0.029, 18.37, 5.32, 30.31, 6.56, 0.075, 0.075, 0.075, -41.55, -19.0, 3.8, 8.48, 10.9, -0.081, 15.32, -5.61, 6.85, 2.12, 20.25, 26.69, 20.12, 0.01, 0.043, 0.043, 0.091, 9.3, 0.0031, -423.0, 90.0, -130.0, 0.0278, -0.027000000000000003, 0.0179, 114.64, -188.21, -168.21, -28.62, -62.52, 40.0, 44.5, -0.02, 8.25, -0.23, -2.34, -5.5, 21.16, 19.8, -3.25, 0.44, -0.0035, 0.0071, 2.66, 0.54, -2.77, -0.0022, 0.0014, 0.0037, 13.76, 6.1, 8.0, 0.68, -1.22, 0.7, 9.4, 10.2, 16.2, 42.0, -0.0173, 0.0019, 13.75, -10.75, 66.87, 67.67, 0.149, 0.211, 0.206, 0.0022, -0.011, -0.009000000000000001, -0.004, -4.99, -0.75, -4.5, 0.5, -1.55, 4.67, -1.33, 206.12, -22.13, 130.89, -0.0664, -0.0249, 1.04, -23.15, 18.9, -2.24, -0.0086, 0.0587, 0.054000000000000006, 0.054000000000000006, 0.321, 0.12, 18.62, -0.0175, 8.66, 18.91
2011-1-28, -7.14, -0.035, 0.031, 0.025, -0.001, -0.0006, -12.55, -4.7, 3.0, -0.015, -0.037000000000000005, -0.038, -0.32, -0.42, -0.68, 0.004, -0.091, -740.35, 0.017, 0.017, 16.28, 29.75, 4.99, 22.02, -0.004, -0.004, -0.004, -41.55, -19.0, 5.54, 1.55, 2.44, 0.116, 0.44, 0.31, -2.58, -1.92, 15.78, 17.61, 22.67, -0.61, 0.048, 0.048, -0.032, -4.49, -0.0027, -731.0, -725.0, -770.0, -0.064, -0.0577, -0.1103, -137.7, 99.83, 61.99, 107.84, 76.76, 45.0, 20.5, -0.02, 4.39, 6.51, -3.11, 6.4, -8.14, -3.01, -9.34, -1.54, 0.0008, -0.0016, -0.52, 1.86, 7.47, 0.0022, -0.0012, -0.0063, 1.71, 11.0, 10.0, -0.51, -3.79, -14.6, 2.2, 0.3, -21.4, -88.8, 0.0116, 0.011, -7.0, 14.5, 304.52, 81.26, 0.129, 0.08199999999999999, 0.086, 0.0028, -0.002, 0.009000000000000001, -0.006, -1.2, -4.72, -2.05, -5.35, -5.65, 3.18, 8.79, -55.55, 172.74, 19.27, -0.127, -0.1273, -100.62, -85.71666667, 8.64, 16.41, 0.0696, 0.0119, 0.008, 0.008, -0.087, 0.725, 6.13, -0.0175, 8.69, -3.98
2011-1-31, -38.14, -0.031, -0.037000000000000005, 0.019, -0.038, -0.0056, -83.71, -46.9, -72.3, 0.0155, -0.021, -0.008, 0.23, -0.36, -0.1, -0.149, -0.038, -1876.92, -0.013, -0.013, 0.51, -2.95, -16.53, -7.57, -0.044, -0.044, -0.044, -92.15, -111.3, 2.12, 1.38, -19.31, -0.034, 56.08, -10.32, 1.5, -4.52, -68.39, -8.36, -60.73, -0.09, -0.021, -0.021, -0.06, -4.12, -0.0006, -1367.0, -890.0, -2010.0, -0.1859, 0.0074, -0.077, -607.98, -139.69, -236.14, -803.74, -118.32, 10.0, -100.0, -0.02, -166.13, 5.0, -19.07, -1.85, -13.91, -5.15, 3.21, -8.27, -0.0036, -0.0009, 2.03, -0.01, -6.67, -0.009000000000000001, -0.0009, 0.0004, -19.99, 1.8, -14.4, -5.38, -1.98, 22.3, -28.0, 4.6, -10.7, 133.5, 0.0006, -0.0055, -6.75, -6.5, -286.41, -33.58, 0.05, 0.028, 0.034, 0.0034, -0.017, -0.013, -0.011, -1.6, 0.07, 1.5, -2.4, -0.6, -19.87, -23.39, 27.38, -66.59, 0.35, 0.1435, 0.0202, -100.62, -85.71666667, -4.88, -0.1, -0.0192, 0.0089, -0.021, -0.021, 0.889, -0.905, -21.0, -0.025, -31.14, -9.82
2011-2-1, 2.3, 0.047, -0.023, -0.056, 0.01, -0.0012, -18.43, -69.4, -61.2, 0.016, 0.034, 0.061, 0.01, 1.39, 0.65, 0.001, 0.038, 373.01, -0.044, -0.044, -28.24, -30.19, -11.59, -25.23, 0.008, 0.008, 0.008, -6.25, -161.45, -23.13, -15.5, 1.4, 0.034, 15.25, 13.85, -13.06, -1.33, 13.19, -48.98, -2.7, 0.73, -0.016, -0.016, 0.045, 6.76, 0.0083, -209.0, -1070.0, 395.0, 0.136, 0.0336, 0.014, 142.52, -602.62, -491.54, -11.63, -122.42, -255.0, -140.0, 0.02, 68.23, -165.9, -96.57, 9.15, -4.59, -17.84, 7.87, -1.06, -0.0036, -0.0041, 1.59, 1.36, 2.88, 0.0035, 0.0017, 0.0035, 5.81, -14.6, -0.6, -1.1, 1.45, -6.9, 25.0, -0.7, 15.6, -110.0, -0.0078, -0.0003, 15.5, -9.75, 25.34, -79.21, -0.061, 0.115, -0.08199999999999999, -0.002, -0.003, -0.025, -0.014, 2.91, -1.11, 3.93, 3.47, 5.97, -19.87, -23.39, 114.41, 43.32, 90.92, 0.0528, 0.1849, -100.62, -85.71666667, -17.73, -15.66, 0.0383, 0.0542, -0.053, -0.053, 0.24, 1.27, -1.5, 0.005, -8.39, -28.99
2011-2-7, 9.71, 0.051, 0.018000000000000002, 0.043, 0.031, 0.0117, 94.88, 83.0, 57.7, -0.051, 0.011, -0.031, -0.67, -1.24, -0.49, 0.094, 0.031, 304.22, 0.025, 0.025, 27.59, 16.24, 32.53, 17.99, 0.047, 0.047, 0.047, -88.7, 84.75, 12.64, 21.69, 12.64, 0.151, 36.76, 7.48, 14.82, 14.77, 51.11, 49.67, 39.77, -0.31, 0.052000000000000005, 0.052000000000000005, 0.061, -0.27, -0.0007, 1358.0, 735.0, 555.0, 0.0712, -0.0914, -0.0062, 635.86, 140.48, 635.86, 361.0, 36.58, 60.0, 65.0, 0.01, 148.23, 68.04, 131.16, 0.05, -0.42, 5.91, 10.92, 11.34, 0.0022, -0.0021, 0.73, 1.69, 23.63, 0.0032, 0.0107, 0.0051, 17.64, 7.5, 11.6, 9.07, 5.12, 5.8, -5.9, -3.0, 2.0, 173.7, 0.0158, 0.0188, 6.5, 16.5, 475.14, 27.92, -0.028, -0.187, -0.156, 0.0027, 0.02, 0.026, 0.023, 0.02, 1.9, -5.93, 3.13, -2.27, -3.04, 0.62, 160.63, 167.96, 126.02, 0.0538, 0.018000000000000002, -63.94, -63.92, -4.41, 4.67, 0.0365, 0.005, -0.09, -0.09, 0.35, 0.22, 8.5, 0.024, 45.03, 38.46
2011-2-8, -12.04, 0.09, 0.18, 0.145, 0.156, -0.0177, 86.34, 90.3, 124.3, -0.0035, 0.019, -0.054000000000000006, -0.72, 0.33, -0.92, -0.157, -0.22, -1659.05, 0.221, 0.221, 28.71, 43.97, 11.36, 21.84, 0.129, 0.129, 0.129, -21.2, -107.15, 22.71, 13.99, 22.71, 0.128, -6.81, -41.59, -21.66, -37.27, 32.8, 40.53, 56.17, -1.34, 0.034, 0.034, 0.205, -22.71, -0.0124, -2614.0, -2285.0, -2080.0, -0.1629, 0.0065, -0.0459, -26.225, 236.925, -26.025, 158.79, 317.54, 380.0, 325.0, 0.04, 121.47, 199.88, 137.21, 4.5, -6.29, -7.54, -8.7, 11.4, -0.0135, -0.0122, -2.49, -1.42, -15.5, 0.015, 0.006, 0.0139, 9.43, 13.6, 14.7, -6.19, -11.75, 8.0, 12.7, 10.9, 18.5, 5.2, 0.0082, 0.008, 8.75, 18.25, 267.42, 65.27, -0.272, -0.206, -0.059, -0.0035, 0.057, 0.061, 0.062, 4.92, -2.6, -10.45, -4.25, -10.45, 33.97, 31.78, 99.31, 236.36, 157.64, -0.2949, -0.2305, 226.82, 219.89, 25.94, 6.92, -0.0148, -0.0236, 0.083, 0.083, 0.8240000000000001, 1.14, 20.0, 0.193, 40.74, 40.23
2011-2-9, -24.12, 0.053, -0.019, -0.002, 0.003, 0.0063, 47.17, 36.53, 35.5, 0.0135, -0.081, 0.034, -0.16, -1.45, -0.04, -0.149, -0.073, 194.63, -0.013, -0.013, 6.69, -5.06, -37.78, -16.18, 0.006, 0.006, 0.006, -83.45, 2.2, 6.91, 2.02, 4.18, -0.103, -6.81, 1.45, -13.52, 4.48, 13.06, 0.55, 3.54, -0.37, 0.041, 0.041, 0.097, -9.46, 0.0025, 444.0, 445.0, 30.0, -0.0068, -0.0142, 0.0225, -26.225, 236.925, -26.025, 158.79, 43.94, -15.0, 55.0, 0.04, 71.52, 60.32, 39.47, -0.3, -7.67, -3.96, -1.43, -10.52, 0.0047, 0.0032, 0.67, -1.26, -8.79, 0.0003, 0.0014, -0.0008, 5.37, 6.5, 4.5, -8.73, -0.66, 15.8, 5.4, 13.2, 6.2, 87.1, 0.0009, -0.0063, -1.0, -3.0, -58.84, -26.3, 0.111, 0.056, 0.071, 0.0018, 0.019, 0.017, -0.001, -11.12, -9.03, -2.5, -11.1, -2.5, -1.83, 1.15, 80.59, -12.76, 37.71, -0.0329, -0.0299, 31.56, 9.47, -2.1, 4.26, -0.0129, 0.0053, 0.034, 0.034, 0.923, 0.735, -7.38, 0.015, 2.48, -0.63
2011-2-10, -37.08, -0.035, 0.054000000000000006, -0.004, 0.017, 0.0036, -39.04, -11.83, 16.0, 0.1015, 0.008, 0.008, 0.47, 0.1, -0.29, -0.037000000000000005, -0.036000000000000004, -1094.1, 0.076, 0.076, -27.41, -20.31, -6.21, -15.68, 0.033, 0.033, 0.033, -59.0, -139.3, 3.72, -0.33, -1.14, 0.043, -6.81, 24.37, 0.65, 0.99, -7.98, 1.86, 4.54, 0.01, 0.01, 0.01, -0.085, -12.2, 0.0043, -1650.0, -505.0, -685.0, 0.0596, 0.0201, 0.0063, -578.71, 109.58, 4.31, -390.39, -18.15, 45.0, -23.0, 0.02, 6.74, 76.89, 45.37, -1.25, 2.0, -7.19, 6.79, -2.27, 0.0047, 0.005, 1.9, 2.52, 0.77, 0.0007, -0.0045, -0.0025, -4.42, 4.4, 1.0, 3.68, 5.12, 1.4, 11.6, -0.5, 9.6, 41.3, -0.004, 0.0006, 24.25, -0.5, -50.71, -65.17, 0.102, 0.091, 0.027000000000000003, 0.0008, 0.017, 0.033, 0.045, 0.48, 0.77, 9.65, -4.75, -1.75, -8.67, -6.34, -108.22, 51.0, -4.43, 0.109, 0.0064, -14.26, -12.27, -13.64, -0.5, 0.0265, 0.032, 0.011, 0.011, 0.002, 0.2, 31.5, 0.02, -7.01, 7.03
2011-2-11, -31.31, 0.019, -0.028, -0.006999999999999999, -0.02, -0.003, -32.28, -35.2, -63.8, 0.0965, 0.121, 0.091, 1.41, 2.11, 0.56, -0.008, -0.027000000000000003, 168.53, -0.035, -0.035, -18.3, -41.54, -46.55, -37.41, 0.011, 0.011, 0.011, -27.75, -47.0, -4.35, -1.76, -3.15, -0.057, -4.69, -2.92, 26.97, 21.05, 1.38, -7.48, -18.55, 1.07, -0.003, -0.003, 0.05, 18.68, -0.0018, 445.0, -615.0, -465.0, 0.1108, 0.1199, 0.0948, -334.81, -580.06, -552.18, -295.8, -12.18, -103.0, -30.0, -0.03, -10.6, 10.07, -12.94, 4.0, -7.83, -2.48, 0.06, 9.67, -0.0078, -0.0025, -0.95, 0.45, 18.24, -0.0016, -0.0019, -0.0042, 3.43, -7.4, -1.7, 7.69, -5.49, -2.9, 1.5, -2.0, -7.9, -225.0, 0.0034, -0.0021, 0.5, 24.5, -86.67, -48.05, -0.027000000000000003, -0.005, 0.034, -0.0107, -0.022, -0.027000000000000003, -0.028, 10.83, 10.62, 8.35, 13.15, 10.55, -10.8, -10.37, 56.27, -150.68, -56.82, -0.0324, 0.056, 8.246666667000001, 5.433333332999999, -20.8, -19.16, 0.0365, 0.0039, 0.022, 0.022, -0.182, -0.22, -14.37, -0.045, -17.48, -17.09
