@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute IBEX_Now numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2009-1-28, 64.58, 0.07400000000000001, 0.07400000000000001, 0.0006, -0.0047, -0.0142, 0.3, -83.1, 0.1815, 0.135, 2.36, 1.04, 2.81, -651.27, -511.78, -0.102, -0.102, -146.46, -14.67, -22.67, -3.95, -25.82, -21.79, -35.25, -9.25, 4.45, -17.58, -1.13, 0.077, -0.041, 0.035, -14.29, 5.08, -1.06, 21.08, 11.8, 2.8, 2.22, 0.78, 0.09, 0.09, 0.09, 0.016, 0.016, 0.016, 3.34, 14.94, -1690.0, 0.3011, 0.1862, 0.99, 42.08, -43.65, -22.89, -64.64, 0.07, 0.07, 0.07, -76.17, -112.89, -115.64, 1.25, 0.2, -17.51, 10.75, 1.0, 0.0033, 0.0024, -0.46, 1.97, 16.82, -7.13, 0.0031, -0.0033, -0.0065, -18.34, -6.32, 4.72, 5.79, 37.1, 13.5, -0.0048, -0.011, -0.019, -4.75, 2.0, -15.35, -7.21, 0.094, 0.094, 0.094, 0.0098, 29.97, 30.62, -0.005, -0.03, 33.69, 7.57, 34.18, 16.6, 6.7, 14.9, 16.48, 11.325, -190.64, -70.09, -84.96, 0.1791, 77.56333333, 67.71, 112.8033333, 1.69, 0.0122, 0.16399999999999998, 0.16399999999999998, 0.06, 0.05, 0.575, -0.03, 16.0, -5.5, -0.08, -0.08, -0.08, -23.72, -7.07
2009-1-29, 8.58, 0.14300000000000002, 0.14300000000000002, 0.0146, 0.016, 0.0337, 242.7, 246.8, -0.313, -0.247, -2.62, 3.31, 0.42, 813.19, 1960.78, 0.1015, 0.1015, 311.69, 31.62, 47.26, 68.92, 45.33, 68.11, 170.95, 65.65, 42.14, 23.57, 39.25, 0.022, 0.14400000000000002, 0.068, 5.255, 1.74, 0.9875, -3.28, 81.05, 73.06, -2.35, 2.07, -0.039, -0.039, -0.039, 0.057, 0.057, 0.057, 25.48, 18.9, 2290.0, -0.1319, 0.6528, -0.8, 796.41, 575.99, 86.84, 191.34, -0.02, -0.02, -0.02, 25.71, 143.98, 67.14, 3.0, 2.15, 32.86, 1.92, 10.1, -0.0163, -0.0132, -0.46, -2.42, 29.77, 58.47, 0.0149, 0.0185, 0.0232, 18.15, 24.63, 9.31, -2.28, -7.2, 528.7, 0.04, 0.0261, 0.0623, -7.0, -8.0, 18.51, 13.26, 0.015, 0.015, 0.015, -0.01, 50.89, 49.61, 0.04, 0.01, 0.1, 33.59, 10.81, -17.9, 27.0, -2.0, 16.48, 11.325, 471.93, 278.92, 372.07, -0.4658, 77.56333333, 67.71, 112.8033333, 6.8, 0.0604, -0.165, -0.165, 0.2, 1.15, 0.031, 0.618, 12.5, 17.75, -0.045, -0.045, -0.045, 80.4, 89.21
2009-1-30, -4.45, 0.123, 0.123, -0.0179, -0.001, -0.017, -105.1, -22.4, 0.0085, -0.028, 0.22, -4.53, -2.65, 1524.5, 664.08, 0.1015, 0.1015, -32.26, -0.65, -10.52, -3.29, 19.64, 5.22, -25.55, 78.25, -28.95, 23.16, -8.97, -0.03, -0.1, -0.07200000000000001, 5.255, 1.74, 0.9875, -22.57, -50.5, -30.49, 0.225, -2.66, 0.003, 0.003, 0.003, 0.192, 0.192, 0.192, -28.68, -19.9, 0.0, -0.027000000000000003, -0.6192, -0.42, -608.17, -28.32, 148.91, 202.4, 0.05, 0.05, 0.05, 12.35, -96.77, 197.13, 0.3, -0.25, -3.94, -15.98, -10.67, -0.0184, -0.0157, 0.31, -0.13, 14.3, -15.03, -0.0164, -0.006999999999999999, -0.0094, 13.47, -5.03, -7.01, 10.36, 17.0, -224.1, 0.0091, 0.0109, -0.0051, 6.0, 5.5, -3.31, -1.13, -0.06, -0.06, -0.06, -0.0095, 11.01, 8.57, -0.005, 0.05, -6.48, -0.55, -4.0, 1.5, -29.5, -12.6, -9.56, 3.89, -84.95, -60.49, -18.85, 0.0919, -19.66, -9.033333333, -20.8, 8.7, 0.0076, -0.084, -0.084, 1.16, -0.09, 0.177, -0.073, -17.25, 10.75, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 34.55, 4.73
2009-2-2, -15.16, -0.024, -0.024, -0.0177, -0.02, -0.0155, -40.5, -67.2, -0.008, 0.085, 1.03, 1.17, 0.67, -592.08, -183.09, 0.154, 0.154, -47.05, -15.69, -3.51, 5.65, -3.29, 4.58, 50.85, -25.3, -19.26, -23.2, -17.23, 0.012, -0.005, -0.021, 5.255, 1.74, 0.9875, -14.83, -31.42, -14.39, 0.95, 0.01, 0.079, 0.079, 0.079, -0.013, -0.013, -0.013, -1.75, -6.61, -400.0, 0.0971, 0.0816, 0.84, 28.09, -367.71, -58.28, -216.6, 0.08, 0.08, 0.08, -80.97, -35.91, -224.05, -1.0, -0.65, -11.92, -20.15, -16.44, -0.0248, -0.024, 0.99, 1.69, 37.92, 8.22, -0.0249, -0.0178, -0.023, -13.98, -10.05, -3.73, -3.59, 22.2, -27.0, 0.0202, 0.006, 0.0117, -2.0, -0.5, -3.96, -4.42, 0.063, 0.063, 0.063, -0.0081, 22.94, 12.99, 0.025, 0.0, 3.14, -11.89, -6.71, 7.0, 4.0, 11.0, -4.035, -5.325, 85.94, -14.03, -160.89, 0.0684, -19.66, -9.033333333, -20.8, -17.84, 0.0398, 0.038, 0.038, -0.57, -0.59, 0.42, 0.585, -10.0, -16.0, 0.03, 0.03, 0.03, -41.42, -7.01
2009-2-3, 16.25, -0.071, -0.071, 0.0069, -0.0185, -0.0072, -71.8, -78.4, -0.314, -0.5720000000000001, 1.37, 0.56, 1.21, -340.43, -732.6, 0.059, 0.059, -145.2, 4.34, -20.18, 1.51, 5.65, -7.01, -108.15, 48.3, -0.44, -22.6, -20.88, -0.039, -0.025, 0.002, 5.255, 1.74, 0.9875, 23.19, 18.01, -20.73, 1.425, 1.45, -0.019, -0.019, -0.019, -0.134, -0.134, -0.134, 0.18, 0.04, -950.0, 0.3247, 0.1698, -1.19, 32.66, 12.63, -234.37, -127.12, 0.28, 0.28, 0.28, -32.64, -65.53, -148.39, -2.4, -1.35, -9.87, 1.83, -7.34, 0.0188, 0.0011, 0.56, -1.19, -14.89, 39.87, -0.0027, -0.0207, -0.0124, -14.25, -8.12, 3.45, -6.18, -20.6, -217.0, -0.0227, 0.0176, -0.0137, -4.0, -14.5, -2.65, -17.22, -0.011, -0.011, -0.011, 0.0025, -13.7, -17.84, 0.01, 0.005, -7.14, 6.23, 4.42, 11.0, 10.9, 15.6, -4.035, -5.325, -298.47, -197.3, -46.26, 0.2053, -19.66, -9.033333333, -20.8, 2.92, -0.0871, -0.096, -0.096, -0.38, -0.09, -0.15, 0.025, -4.25, -11.0, -0.01, -0.01, -0.01, 8.15, -36.0
2009-2-4, 32.17, 0.08800000000000001, 0.08800000000000001, 0.0186, 0.008, 0.0095, 86.7, 23.6, 0.1315, 0.274, 0.72, 1.43, 0.5, -631.15, 201.87, -0.129, -0.129, 76.25, -26.89, 2.51, -0.39, 1.51, 17.88, 17.25, -98.85, 13.07, 2.6, 11.82, 0.092, 0.044, 0.079, 49.13, 3.64, 48.19, 31.58, 21.87, 18.49, 0.48, 1.32, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, 0.17600000000000002, 0.17600000000000002, 0.17600000000000002, 10.14, 21.63, 250.0, 0.1723, 0.3094, -0.18, 32.66, 12.63, -45.56, 5.53, 0.24, 0.24, 0.24, -49.75, 1.88, -63.63, 0.85, -0.3, 6.14, 31.67, 6.88, 0.0018, 0.0172, -1.55, -1.64, 30.61, -12.35, 0.0249, 0.0225, 0.0066, 9.1, 3.99, 5.93, 7.15, -14.7, 128.5, 0.0187, -0.0194, 0.0102, -8.0, -7.0, -16.53, 2.05, 0.008, 0.008, 0.008, 0.003, -17.35, -12.95, 0.005, 0.015, 15.13, -5.97, -2.53, 3.5, 11.0, -6.5, 10.97, 4.81, 40.95, -31.88, 6.84, 0.07400000000000001, 59.5, 17.06, 19.94, -8.37, -0.0277, 0.004, 0.004, -0.17, -0.01, -0.115, -0.23, -11.25, -6.25, 0.127, 0.127, 0.127, -26.54, 13.68
2009-2-5, -17.49, 0.047, 0.047, -0.0207, 0.0179, 0.0011, 64.1, 89.5, -0.1495, -0.08, -2.35, 0.82, -0.83, 1080.44, 1091.02, 0.101, 0.101, 160.08, 4.07, 4.07, 9.87, -0.39, 1.19, 19.15, 7.2, -6.28, 12.08, 9.25, 0.009000000000000001, 0.078, 0.029, 46.94, 56.32, 47.33, -52.34, -1.25, 28.43, -2.26, 0.59, -0.026, -0.026, -0.026, 0.046, 0.046, 0.046, 22.24, -3.24, 1000.0, -0.4782, 0.158, 0.09, -7.86, 180.55, 34.29, 62.85, 0.05, 0.05, 0.05, -10.18, -0.11, 133.33, -0.6, -0.95, 25.64, -24.73, 0.69, -0.0136, -0.0147, -0.28, 0.18, -28.47, 30.69, -0.01, -0.0019, 0.0063, 2.72, 5.85, -7.02, 0.38, 9.6, 133.5, -0.0015, 0.0175, 0.017, -6.25, -0.25, 6.87, 7.57, -0.079, -0.079, -0.079, -0.0009, -1.15, -19.25, 0.04, 0.025, -16.15, 14.91, -0.88, -17.4, -10.2, -10.5, 14.76, 10.1, 56.11, 151.0, 88.16, -0.219, 4.55, 43.0, 44.98, 4.99, -0.002, -0.064, -0.064, 0.01, -0.2, 0.17, 0.195, -10.25, -6.25, 0.085, 0.085, 0.085, 27.72, 17.97
2009-2-6, 32.38, -0.107, -0.107, -0.0044, -0.0174, -0.0053, 0.3, -27.4, -0.0305, -0.126, -0.64, -2.13, -0.47, 374.21, 45.09, -0.004, -0.004, -26.08, 2.68, 0.9, -12.7, 9.87, -5.92, -23.0, 22.05, 13.62, -6.02, -1.3, -0.03, 0.013, -0.012, -9.73, 38.75, 41.22, -10.66, 31.19, 4.73, -0.47, -2.08, -0.054000000000000006, -0.054000000000000006, -0.054000000000000006, -0.02, -0.02, -0.02, -29.16, -21.51, 390.0, -0.0362, -0.4309, -0.28, 114.36, -186.56, 88.29, 37.39, 0.0, 0.0, 0.0, -64.65, -136.91, -115.49, -3.3, 0.6, -5.28, 10.96, 4.46, -0.0132, -0.0112, -0.01, 1.5, 19.2, -21.07, 0.0105, 0.0054, 0.006, -5.07, -1.18, 3.66, -0.08, 12.0, -55.2, 0.0169, 0.0016, 0.0043, -5.75, 0.75, 11.15, 11.15, 0.165, 0.165, 0.165, 0.0064, -1.15, -19.25, 0.005, 0.01, -1.93, -14.8, 0.91, -3.6, -1.2, 3.9, 4.17, 4.83, 8.01, 46.96, -21.18, -0.3278, 46.69, 32.61, 36.73, 0.02, 0.0091, 0.002, 0.002, 0.06, 2.49, 0.28, 0.235, 19.5, -13.25, 0.063, 0.063, 0.063, -17.74, -4.74
2009-2-9, -7.57, 0.024, 0.024, 0.0147, -0.0057, -0.001, 63.0, 95.4, -0.046, 0.08800000000000001, -0.6, -1.16, -0.18, 989.7, 1318.82, -0.047, -0.047, 137.62, -1.78, 0.0, 32.9, -12.7, 4.35, 63.05, -23.4, 22.75, 14.34, 20.2, 0.129, 0.045, 0.086, 83.22, -4.76, 35.61, 14.48, 45.47, 39.89, -0.6, -0.96, 0.086, 0.086, 0.086, 0.069, 0.069, 0.069, -18.52, -13.05, 1310.0, -0.087, -0.2057, -0.86, 701.17, 687.3, 68.74, 132.2, 0.11, 0.11, 0.11, 20.94, 47.41, 101.55, 3.05, 0.9, 29.65, 28.85, 11.54, -0.001, -0.0072, 2.78, 0.88, 18.13, 10.14, 0.0298, 0.0275, 0.0096, 7.03, 11.6, 5.6, 5.79, 0.3, 104.5, 0.0184, 0.0149, 0.0224, 12.75, 13.25, 20.4, 17.73, -0.01, -0.01, -0.01, 0.0207, -46.12, 3.48, -0.01, 0.005, 1.74, -5.64, -10.36, -4.8, -12.5, -3.7, 13.01, 14.005, 119.04, 241.02, 217.23, -0.1964, 46.69, 32.61, 36.73, 3.5, -0.0226, 0.0, 0.0, 1.74, -0.05, 0.41, 0.175, -4.75, 19.75, 0.075, 0.075, 0.075, 39.79, 22.44
2009-2-10, -3.82, 0.035, 0.035, 0.0077, 0.0164, 0.0123, 15.7, 3.3, 0.07200000000000001, 0.025, 0.98, -0.12, -0.13, 1645.16, 867.38, 0.023, 0.023, 31.53, 7.79, 7.79, 42.59, 32.9, 31.22, 76.8, 63.7, 1.29, 22.15, 4.26, -0.016, 0.063, 0.022, 43.47, 109.24, 53.8, 21.04, -0.15, 3.97, 1.025, -0.67, 0.014, 0.014, 0.014, 0.005, 0.005, 0.005, 5.43, 16.51, 1120.0, 0.21, -0.0052, 0.82, 98.97, 77.94, 123.8, -64.21, -0.05, -0.05, -0.05, -46.08, 23.66, 225.0, 0.3, 1.4, 16.86, 11.82, 23.09, -0.0012, 0.0019, -0.94, 0.94, 26.49, 13.14, 0.0057, 0.0053, 0.0189, 15.29, -0.34, 0.9, 6.23, -21.5, 40.1, 0.0105, 0.0154, 0.0112, 4.25, 2.75, 9.03, -4.24, -0.063, -0.063, -0.063, -0.0017, 3.32, 0.975, -0.025, -0.03, 14.88, 5.13, 12.53, 7.8, -0.6, 2.7, 13.01, 14.005, 228.67, 49.58, 172.76, 0.1748, 46.69, 32.61, 36.73, 4.515, 0.0393, -0.021, -0.021, -0.03, -0.43, -0.33, 0.005, 8.0, -1.75, -0.085, -0.085, -0.085, -8.98, 1.75
2009-2-11, -8.69, -0.101, -0.101, -0.0112, 0.0051, -0.0063, -94.5, -24.5, 0.058, 0.001, 2.06, 0.58, 0.66, -654.14, -1016.69, 0.001, 0.001, -39.36, 48.56, 45.02, 29.33, 42.59, 30.18, 14.6, 76.65, -42.73, -1.37, -6.96, -0.037000000000000005, -0.07200000000000001, -0.026, 40.45, 7.17, 27.51, -2.48, -66.83, 0.27, 1.41, 1.07, -0.109, -0.109, -0.109, -0.174, -0.174, -0.174, 3.59, 3.75, -770.0, 0.077, 0.1133, -2.07, -711.38, 170.95, -111.13, -51.76, -0.025, -0.025, -0.025, 45.04, 31.15, -12.02, 1.55, -0.75, -3.38, -31.47, -14.95, 0.016, -0.004, -0.04, -0.2, -39.22, 29.71, -0.0333, -0.0064, -0.0157, -4.04, -0.66, 2.56, -5.84, 21.3, -187.5, -0.0395, 0.0132, -0.0247, -0.5, -4.5, -18.67, -5.62, -0.023, -0.023, -0.023, -0.01, 3.32, 0.975, -0.015, -0.02, -18.27, 11.87, 2.37, 11.0, 2.0, 3.0, -9.27, -5.07, 28.55, -37.1, -225.69, 0.3221, -33.11, 40.73, 22.18, 4.515, -0.0406, -0.009000000000000001, -0.009000000000000001, 0.17, -0.12, 0.3, 0.17, -9.0, 2.75, -0.025, -0.025, -0.025, 6.6, -12.74
2009-2-12, -10.34, -0.036000000000000004, -0.036000000000000004, -0.0002, -0.0096, 0.0023, 21.2, -65.0, 0.005, -0.02, 0.69, 2.11, 4.1, -893.27, -674.44, -0.08800000000000001, -0.08800000000000001, -110.01, 33.16, 20.9, -1.31, 29.33, 13.78, -8.8, 13.3, 6.58, -39.46, -29.83, -0.036000000000000004, -0.001, -0.047, -4.34, 12.0, 39.3, 8.38, 5.77, -55.66, 0.855, 1.83, -0.058, -0.058, -0.058, -0.062, -0.062, -0.062, 19.86, 20.89, -470.0, 0.1215, 0.1535, -1.7, -379.07, -654.89, -112.205, -115.795, -0.025, -0.025, -0.025, -62.44, -52.62, -382.31, -4.1, -3.3, -2.9, 8.71, 2.55, 0.0078, 0.022, -0.91, -2.54, -8.08, -29.1, 0.003, -0.0212, -0.0003, -19.86, -18.76, 6.27, -0.26, 30.1, -41.5, -0.013, -0.0369, -0.0142, -1.25, 0.0, -14.88, -24.62, -0.096, -0.096, -0.096, -0.0035, 3.77, -3.2, -0.02, -0.0375, 8.0, -13.43, 3.74, 6.5, 29.4, 12.9, -9.27, -5.07, -243.97, -195.27, -40.6, 0.0428, -53.9, -73.88, -110.89, -7.75, 0.0009, -0.001, -0.001, -0.87, -0.29, 0.39, 0.175, -12.75, -10.0, -0.07, -0.07, -0.07, -46.82, -25.92
2009-2-13, 12.6, -0.035, -0.035, -0.0032, -0.0014, -0.0109, -32.1, -10.2, 0.0185, -0.014, 0.61, 0.28, -1.37, -380.9, -293.57, -0.033, -0.033, -20.54, 17.7, 24.61, -36.36, -1.31, -9.26, -32.65, -5.6, 1.45, 2.5, -2.74, -0.004, -0.038, -0.019, -12.73, 35.3, -31.5, 1.04, 11.21, -0.33, 0.575, 0.27, -0.087, -0.087, -0.087, 0.031, 0.031, 0.031, -0.65, -9.63, -780.0, 0.1422, 0.041, -2.1, -88.4, -567.92, -112.205, -115.795, -0.03, -0.03, -0.03, 14.07, 7.48, 44.92, -0.85, -1.65, -8.17, -1.52, -6.19, 0.0059, 0.0086, -0.46, -0.54, -10.89, -18.78, -0.0002, 0.0029, -0.0043, -1.65, -0.35, -6.93, 3.86, 4.7, -154.9, -0.0122, -0.0153, -0.0176, -4.5, -2.0, -1.74, 13.34, -0.038, -0.038, -0.038, -0.0076, -3.95, -4.79, -0.02, -0.0375, 1.95, 4.58, -6.88, 4.5, -6.3, -2.9, -2.3, -6.83, -142.09, -134.12, -140.66, -0.0209, 15.52666667, 4.856666667, 28.89333333, 3.99, 0.004, -0.051, -0.051, -0.14, -0.27, -0.01, 0.12, -4.5, -8.75, -0.078, -0.078, -0.078, -10.45, -28.44
2009-2-16, -16.97, 0.04, 0.04, -0.0002, -0.0032, 0.0095, -12.6, 57.3, 0.052000000000000005, 0.006, 0.59, 1.55, -0.28, -314.09, 520.08, 0.019, 0.019, -9.96, -8.88, 0.01, 41.87, -36.36, 1.23, 55.3, -30.45, -8.35, 4.04, 3.95, 0.005, 0.024, 0.011, 72.7, -16.61, 48.92, 6.15, -7.35, 10.06, 0.63, 0.52, 0.044, 0.044, 0.044, 0.107, 0.107, 0.107, -0.28, -1.95, 610.0, 0.1856, 0.0236, 0.26, 9.85, 29.78, -53.18, 44.59, -0.03, -0.03, -0.03, 55.2, 28.39, 1.03, -3.05, -2.9, 9.42, 10.0, 12.83, -0.008, -0.0114, 1.32, 1.36, 23.78, -10.27, 0.0041, 0.0031, 0.0109, 5.83, 4.77, 13.03, -0.56, -7.0, 64.6, 0.0125, -0.0111, 0.0116, -1.5, -3.0, 17.11, 10.18, 0.045, 0.045, 0.045, 0.0158, -12.54, -1.64, 0.005, 0.065, 12.94, 1.41, 7.5, 5.0, 3.4, 10.5, 2.385, -0.54, 98.77, 7.21, 78.66, -0.1408, 15.52666667, 4.856666667, 28.89333333, 0.02, -0.0136, 0.092, 0.092, 0.38, 1.04, 0.115, -0.015, -3.25, -5.0, 0.05, 0.05, 0.05, 1.21, -2.62
2009-2-17, -48.28, -0.0705, -0.0705, -0.0084, -0.0082, -0.0091, -54.8, -102.0, 0.1365, 0.188, 3.76, -0.15, 2.97, 1160.01, 513.56, 0.107, 0.107, -86.94, 12.85, -3.96, -20.22, 41.87, 16.67, -99.85, 51.3, -18.835, -7.67, -10.41, -0.057, -0.027000000000000003, -0.03, 68.6, 89.58, 66.76, 18.05, -31.85, -29.875, 2.91, 1.18, -0.093, -0.093, -0.093, -0.08, -0.08, -0.08, 5.17, 16.36, 180.0, 0.3318, 0.3215, 0.32, 152.77, 5.85, -56.67, -35.54, 0.08, 0.08, 0.08, -55.66, -13.97, -43.685, -0.2, -0.6, 1.18, 3.07, 3.39, 0.0011, 0.0093, -1.67, -1.0, 17.3, 4.29, -0.0078, -0.0111, -0.003, -1.105, -3.92, 4.5, 18.4, 12.75, -190.5, -0.0114, -0.006999999999999999, -0.0103, -2.25, -8.375, 3.4, 10.96, 0.004, 0.004, 0.004, -0.0092, -1.29, 0.35, 0.025, -0.05, 9.74, 9.65, 7.12, 22.7, -1.1, 4.9, 2.385, -0.54, -83.37, -57.1, -158.605, 0.2975, 15.52666667, 4.856666667, 28.89333333, 3.95, -0.05675, 0.01, 0.01, 0.84, -0.08, 0.194, 0.26, -10.0, -1.625, 0.145, 0.145, 0.145, -34.11, -10.76
2009-2-18, -14.0, -0.0705, -0.0705, -0.0187, 0.0004, -0.0164, -100.7, -54.8, 0.156, 0.16899999999999998, 3.71, 4.28, 4.46, 165.35, -1208.66, -0.083, -0.083, -92.08, -14.99, -55.79, -66.81, -20.22, -64.43, -78.0, -94.4, -18.835, -7.67, -10.41, -0.057, -0.027000000000000003, -0.03, -69.95, 48.59, 12.93, 7.63, -31.85, -29.875, 3.54, 3.05, -0.04, -0.04, -0.04, -0.16399999999999998, -0.16399999999999998, -0.16399999999999998, 25.09, 14.19, -410.0, 0.0788, 0.4027, 0.32, -666.94, -31.37, -42.55, -78.79, 0.19, 0.19, 0.19, -94.32, -139.76, -43.685, -0.2, -0.6, -5.93, -2.89, 9.83, -0.0116, -0.0114, -0.64, -1.5, 34.95, 45.51, -0.0119, -0.0001, -0.0104, -1.105, -3.92, -5.93, 0.17, 12.75, -231.8, -0.003, 0.0078, -0.0029, -2.25, -8.375, -7.34, -25.05, -0.038, -0.038, -0.038, -0.0124, 3.88, -5.05, 0.0, -0.005, 3.99, 15.96, 16.61, 27.6, 26.3, 21.0, -13.28, -1.86, -83.37, -57.1, -158.605, 0.1909, -205.31, -19.77, -199.88, -3.0, -0.05675, -0.033, -0.033, 0.21, 0.68, 0.194, 0.26, -10.0, -1.625, -0.12, -0.12, -0.12, -10.27, -37.99
2009-2-19, -6.09, 0.053, 0.053, -0.0052, -0.0209, -0.005, -27.3, -78.3, 0.061, 0.085, 1.36, 4.2, 3.11, -1989.62, -608.2, -0.07200000000000001, -0.07200000000000001, -74.31, -57.28, -40.26, -17.23, -66.81, -39.86, 5.65, -98.7, -0.75, -27.55, -22.44, 0.012, -0.075, -0.065, -109.58, -116.09, -107.07, 4.75, -2.69, -4.9, 1.215, 3.06, 0.0, 0.0, 0.0, 0.115, 0.115, 0.115, 10.46, 21.2, -880.0, -0.0288, 0.1457, -0.32, -112.66, -575.93, -150.17, -136.76, 0.03, 0.03, 0.03, -43.97, -25.94, -299.28, -2.15, -1.45, -24.99, 10.62, -3.63, -0.0018, -0.0009, -3.25, -2.23, 10.23, 26.32, 0.0064, -0.0074, -0.002, -17.47, -16.74, 1.73, -4.44, 10.7, 18.2, -0.0024, -0.0045, -0.0029, -13.75, -0.25, -7.19, -7.12, -0.06, -0.06, -0.06, 0.0032, -7.05, -7.96, -0.035, 0.03, 12.79, -0.14, 4.16, 9.7, 36.4, 39.3, 12.2, -5.29, -210.8, -265.08, -212.96, -0.1434, 84.89, -122.4, -41.91, -8.01, -0.0346, -0.05, -0.05, 0.56, 1.21, 0.28, 0.185, -4.75, -19.75, -0.185, -0.185, -0.185, -29.39, -39.68
