@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2013-06-07, 1923.85, 6419.31, 6558.58, 6558.58, 6419.31, 52798.63, 54019.42, 54206.54, 52773.96, 8196.18, 8229.23, 8293.28, 8182.08, 1301.08, 1322.39, 1328.79, 1299.66, 1326.78, 1341.33, 1343.45, 1321.14, 5923.85, 5908.3, 5935.2, 5883.7, 1608.9, 1629.05, 1629.31, 1607.09, 3.367, 3.3569999999999998, 3.39, 3.3569999999999998, 3401.48, 3432.85, 3446.15, 3397.91, 144.18, 144.7, 145.04, 143.64, 1.0345, 1.0341, 1.0381, 1.0324, 52755.0, 53510.0, 54240.0, 52750.0, 19.6817, 19.8721, 19.9245, 19.6516, 93.74, 93.86, 94.48, 93.41, 40226.33, 40750.4, 40834.11, 40090.8, 14960.59, 15168.1, 15168.63, 14945.57, 127.45, 127.8, 129.5, 125.9, 1185.04, 1201.29, 1205.17, 1182.77, 103.04, 103.48, 104.07, 102.85, 1723.88, 1719.4, 1724.43, 1707.07, 1.1921, 1.208, 1.212, 1.1867, 968.16, 981.98, 981.98, 967.67, 1398.4, 1397.5, 1410.0, 1395.6, 660.75, 660.75, 667.0, 658.5, 5001.22, 5002.74, 5002.93, 4952.76, 4.425, 4.428, 4.437, 4.4030000000000005, 0.7972, 0.8016, 0.8059999999999999, 0.7925, 6422.84, 6453.28, 6462.44, 6422.84, 1119.0, 1123.42, 1125.5, 1115.25, 1226.31, 1226.65, 1229.43, 1225.06, 12443.65, 12541.01, 12588.64, 12422.39, 1522.66, 1547.06, 1549.38, 1522.66, 2.8554, 2.8815, 2.8924, 2.8478, 22.465, 22.455, 22.665, 22.455, 2642.44, 2609.14
2013-06-10, 1932.7, 6411.99, 6336.11, 6421.37, 6313.6, 51618.63, 52876.77, 52876.77, 51427.73, 8254.68, 8124.88, 8279.03, 8034.55, 1314.41, 1286.86, 1314.41, 1286.86, 1343.9, 1316.32, 1347.79, 1315.42, 5881.0, 5900.05, 5972.7, 5871.3, 1643.38, 1625.27, 1644.4, 1625.27, 3.266, 3.321, 3.321, 3.255, 3469.22, 3437.84, 3471.73, 3429.43, 143.975, 144.12, 144.205, 142.54, 1.0196, 1.0261, 1.029, 1.0168, 51563.0, 52400.0, 52800.0, 51370.0, 19.585, 19.6782, 19.6975, 19.4961, 96.03, 94.72, 96.39, 93.72, 40232.68, 40580.06, 41331.55, 40222.39, 15248.12, 15044.46, 15255.58, 15044.46, 126.95, 129.7, 129.75, 126.3, 1192.98, 1182.93, 1197.98, 1175.53, 104.56, 103.65, 105.01, 102.89, 1738.85, 1745.37, 1748.26, 1725.08, 1.1859, 1.1927, 1.1951, 1.1746, 987.62, 979.44, 989.05, 979.44, 1383.0, 1411.5, 1416.4, 1377.9, 666.25, 662.75, 674.0, 659.5, 4865.32, 4984.32, 4985.57, 4865.32, 4.559, 4.644, 4.709, 4.5489999999999995, 0.7887, 0.802, 0.8029, 0.7857, 6307.43, 6361.85, 6382.33, 6307.43, 1117.62, 1119.35, 1119.35, 1107.05, 1231.76, 1229.62, 1233.3200000000004, 1228.0749999999996, 12373.3, 12388.49, 12412.96, 12310.27, 1516.24, 1483.86, 1516.69, 1483.75, 2.8931, 2.8726, 2.9157, 2.8536, 21.737, 22.705, 22.705, 21.58, 2635.4, 2587.02
2013-06-11, 1920.68, 6400.45, 6411.99, 6421.24, 6379.62, 51316.65, 51618.63, 51835.51, 51159.85, 8307.69, 8246.04, 8355.79, 8245.94, 1300.54, 1314.41, 1321.37, 1294.45, 1335.25, 1343.9, 1357.17, 1328.4, 5878.0, 5907.9, 5931.65, 5857.4, 1642.81, 1644.67, 1648.69, 1639.26, 3.239, 3.219, 3.241, 3.219, 3473.77, 3475.68, 3484.81, 3465.54, 145.305, 143.92, 145.385, 143.9, 1.0194, 1.0198, 1.0227, 1.0167, 51197.0, 51655.0, 51840.0, 51070.0, 19.3988, 19.572, 19.7377, 19.3791, 95.77, 96.09, 96.25, 95.19, 40721.35, 40238.36, 40751.5, 40236.11, 15238.59, 15247.81, 15300.64, 15211.25, 128.75, 126.5, 129.0, 125.9, 1192.86, 1191.69, 1197.17, 1188.91, 103.95, 104.56, 104.76, 103.66, 1756.74, 1734.18, 1758.72, 1731.95, 1.1905, 1.1773, 1.1939, 1.1742, 992.67, 987.6, 992.69, 984.71, 1386.2, 1378.8, 1386.9, 1375.6, 650.0, 661.25, 664.5, 648.5, 4777.36, 4894.42, 4915.93, 4750.95, 4.582, 4.547, 4.596, 4.51, 0.7903, 0.7849, 0.7924, 0.7812, 6341.28, 6308.13, 6353.12, 6294.04, 1128.14, 1118.12, 1128.6, 1118.12, 1237.21, 1232.59, 1237.21, 1231.09, 12382.67, 12375.64, 12400.68, 12328.45, 1528.55, 1533.43, 1539.35, 1525.8, 2.8838, 2.8947, 2.9036, 2.8776, 21.921, 21.63, 21.78, 21.535, 2628.16, 2608.94
2013-06-12, 1909.91, 6340.08, 6400.45, 6401.18, 6280.08, 49769.93, 51314.33, 51314.33, 49708.5, 8222.46, 8256.19, 8260.86, 8141.02, 1263.66, 1300.54, 1310.0, 1258.47, 1301.31, 1335.25, 1340.78, 1298.25, 5788.8, 5848.75, 5868.05, 5780.35, 1626.13, 1638.64, 1640.13, 1622.92, 3.193, 3.236, 3.2439999999999998, 3.177, 3436.95, 3436.62, 3466.57, 3426.57, 145.93, 145.18, 146.6, 145.16, 1.0185, 1.0191, 1.0252, 1.0172, 49713.0, 50710.0, 50750.0, 49630.0, 19.4209, 19.3808, 19.6148, 19.2212, 95.38, 95.76, 95.91, 94.04, 39890.24, 40722.29, 40745.82, 39889.87, 15122.02, 15231.38, 15251.07, 15086.09, 127.7, 128.75, 129.0, 126.0, 1184.62, 1189.63, 1190.97, 1178.54, 102.96, 103.89, 103.89, 101.82, 1773.21, 1755.15, 1774.53, 1754.02, 1.1821, 1.1898, 1.1921, 1.1736, 981.45, 992.64, 992.64, 976.37, 1377.0, 1384.2, 1384.4, 1366.0, 659.5, 650.5, 661.25, 647.25, 4609.95, 4774.48, 4781.24, 4573.29, 4.659, 4.668, 4.763999999999999, 4.644, 0.7875, 0.7899, 0.7909999999999999, 0.7758, 6303.79, 6344.84, 6371.0, 6303.59, 1133.01, 1127.64, 1138.15, 1127.64, 1228.17, 1234.75, 1235.45, 1225.72, 12223.57, 12301.05, 12375.81, 12217.73, 1452.63, 1518.73, 1519.16, 1447.65, 2.8575, 2.8846, 2.8858, 2.8378, 21.645, 21.58, 21.71, 21.58, 2603.72, 2565.56
2013-06-13, 1882.73, 6299.45, 6340.08, 6364.26, 6295.92, 49180.58, 49777.4, 50380.13, 48746.14, 8143.27, 8204.91, 8246.08, 8122.72, 1262.645, 1282.1, 1291.02, 1249.84, 1291.6, 1318.885, 1321.86, 1284.865, 5760.2, 5771.75, 5792.9, 5738.6, 1612.52, 1629.94, 1637.71, 1610.92, 3.225, 3.181, 3.22, 3.18, 3400.43, 3458.14, 3459.18, 3395.91, 145.31, 145.86, 146.23, 145.12, 1.0209, 1.0186, 1.0219, 1.0153, 49154.0, 50110.0, 50450.0, 48965.0, 19.5083, 19.4098, 19.5964, 19.3179, 95.88, 94.89, 96.45, 94.46, 39480.35, 39888.78, 39984.06, 38886.77, 14995.23, 15130.39, 15241.28, 14981.21, 122.75, 127.7, 128.4, 121.1, 1177.26, 1182.39, 1192.91, 1176.53, 103.49, 102.56, 104.1, 102.23, 1769.0, 1772.0, 1778.17, 1762.92, 1.1907, 1.1815, 1.2009, 1.1806, 972.31, 981.26, 987.96, 971.41, 1391.8, 1375.0, 1393.5, 1373.7, 650.75, 659.0, 662.0, 646.25, 4697.88, 4578.4, 4697.88, 4510.98, 4.617, 4.68, 4.68, 4.525, 0.799, 0.7871, 0.8023, 0.7793, 6284.76, 6304.23, 6313.65, 6279.84, 1128.26, 1133.01, 1135.35, 1127.25, 1227.86, 1226.56, 1230.52, 1224.99, 12109.89, 12246.13, 12245.19, 12092.53, 1433.47, 1434.07, 1457.68, 1422.0, 2.8952, 2.8543, 2.904, 2.8485, 21.796, 21.76, 21.815, 21.65, 2597.03, 2569.84
2013-06-14, 1889.24, 6304.63, 6299.45, 6310.95, 6205.71, 50414.89, 49758.4, 50444.11, 48968.03, 8095.39, 8023.37, 8110.38, 7968.13, 1261.63, 1263.66, 1272.04, 1241.21, 1281.89, 1302.52, 1302.94, 1271.48, 5699.1, 5709.35, 5729.85, 5683.1, 1636.36, 1612.15, 1639.25, 1608.07, 3.185, 3.217, 3.227, 3.17, 3445.36, 3398.54, 3451.03, 3387.61, 145.565, 145.25, 146.465, 145.22, 1.0158, 1.0212, 1.0227, 1.0145, 50601.0, 49000.0, 50620.0, 48750.0, 19.4854, 19.4954, 19.6653, 19.3833, 96.69, 95.77, 96.92, 95.02, 39481.47, 39483.42, 39772.06, 39402.97, 15176.08, 14992.54, 15202.27, 14953.45, 123.7, 122.7, 124.1, 121.35, 1173.57, 1163.3, 1174.03, 1155.94, 104.25, 103.33, 104.26, 102.75, 1776.69, 1768.41, 1784.37, 1767.17, 1.2036, 1.1901, 1.2059, 1.1857, 989.69, 972.26, 990.87, 969.79, 1377.6, 1386.8, 1390.9, 1373.4, 643.5, 652.0, 653.0, 640.5, 4607.66, 4637.91, 4670.73, 4568.12, 4.614, 4.687, 4.707, 4.546, 0.8098, 0.799, 0.8111, 0.7892, 6207.87, 6285.29, 6296.53, 6204.67, 1130.25, 1128.76, 1137.35, 1128.76, 1222.13, 1214.99, 1222.91, 1212.7, 12277.13, 12064.4, 12291.16, 12032.42, 1403.27, 1382.29, 1411.87, 1351.95, 2.9395, 2.8895, 2.9493, 2.869, 21.581999999999997, 21.805, 21.805, 21.52, 2583.92, 2529.48
2013-06-17, 1883.1, 6308.26, 6304.63, 6343.51, 6290.62, 49332.34, 50415.23, 50655.93, 49329.71, 8127.96, 8157.88, 8188.0, 8111.38, 1293.88, 1261.63, 1298.24, 1261.63, 1299.61, 1282.46, 1306.6, 1279.55, 5808.4, 5748.95, 5819.4, 5739.4, 1626.73, 1635.52, 1640.8, 1623.96, 3.2039999999999997, 3.2110000000000003, 3.2110000000000003, 3.1919999999999997, 3423.56, 3442.31, 3448.4, 3419.32, 145.3, 145.44, 145.76, 144.85, 1.017, 1.0159, 1.0189, 1.0136, 49496.0, 50800.0, 50825.0, 49505.0, 19.6105, 19.464, 19.626, 19.3864, 97.85, 96.64, 98.25, 96.42, 39269.3, 39487.08, 39609.84, 39266.77, 15070.18, 15178.08, 15205.92, 15044.8, 122.25, 124.15, 124.7, 121.85, 1177.59, 1181.92, 1185.21, 1174.42, 105.93, 104.95, 106.64, 104.46, 1771.05, 1774.92, 1776.83, 1757.73, 1.1974, 1.203, 1.2087, 1.1961, 981.38, 989.66, 990.35, 979.82, 1387.3, 1383.9, 1389.6, 1377.8, 655.0, 644.0, 658.0, 643.75, 4760.74, 4647.74, 4777.09, 4647.74, 4.5760000000000005, 4.501, 4.578, 4.492, 0.8048, 0.8097, 0.8136, 0.8036, 6219.39, 6205.52, 6263.26, 6198.28, 1127.7, 1129.8, 1131.5, 1125.3, 1225.555, 1222.615, 1227.745, 1220.1750000000004, 12187.36, 12271.0, 12298.31, 12178.21, 1465.27, 1442.02, 1465.65, 1439.73, 2.9622, 2.9381, 2.9853, 2.9286, 21.95300000000001, 22.06, 22.07, 21.965, 2613.9, 2587.98
2013-06-18, 1900.62, 6330.49, 6308.26, 6370.75, 6308.26, 49088.65, 49336.66, 50123.3, 49074.42, 8215.73, 8170.75, 8265.49, 8167.67, 1314.01, 1293.88, 1324.02, 1291.97, 1325.27, 1300.02, 1328.64, 1298.56, 5850.05, 5820.4, 5854.9, 5770.25, 1639.04, 1630.64, 1646.5, 1630.34, 3.202, 3.234, 3.234, 3.19, 3452.13, 3449.97, 3468.56, 3436.34, 145.365, 145.24, 145.635, 145.06, 1.0185, 1.0166, 1.0208, 1.0147, 49144.0, 49700.0, 50220.0, 49100.0, 19.4109, 19.5967, 19.653, 19.393, 97.77, 97.85, 98.74, 97.38, 39549.46, 39264.43, 39767.39, 39252.19, 15179.85, 15078.71, 15261.71, 15078.71, 122.35, 122.25, 124.6, 121.9, 1191.39, 1180.36, 1196.45, 1180.23, 105.47, 105.77, 106.67, 105.28, 1773.28, 1770.83, 1776.64, 1766.68, 1.1982, 1.1937, 1.2094, 1.1931, 987.84, 987.4, 991.62, 981.38, 1382.8, 1390.3, 1390.5, 1380.0, 668.5, 652.5, 672.0, 651.5, 4774.5, 4755.57, 4804.5, 4751.62, 4.577, 4.558, 4.596, 4.541, 0.7995, 0.8041, 0.8099, 0.7962, 6219.11, 6217.12, 6243.83, 6214.53, 1127.97, 1127.85, 1130.25, 1126.49, 1228.98, 1230.24, 1232.58, 1227.65, 12288.9, 12249.33, 12325.81, 12189.82, 1471.04, 1470.13, 1474.75, 1448.13, 2.9503, 2.9685, 2.9747, 2.9464, 21.756999999999998, 21.87, 21.915, 21.87, 2633.45, 2602.83
2013-06-19, 1888.31, 6374.21, 6330.49, 6397.33, 6311.35, 49464.94, 49088.98, 49550.32, 48414.03, 8229.51, 8196.44, 8241.6, 8176.19, 1314.06, 1314.01, 1322.67, 1302.82, 1335.14, 1325.09, 1342.22, 1319.81, 5813.6, 5841.9, 5863.4, 5804.3, 1651.81, 1639.77, 1654.19, 1639.77, 3.157, 3.1630000000000003, 3.1630000000000003, 3.1519999999999997, 3482.18, 3456.29, 3488.31, 3456.09, 146.25, 145.27, 146.29, 145.23, 1.0211, 1.0184, 1.0219, 1.0172, 49542.0, 48945.0, 49620.0, 48415.0, 19.2827, 19.3964, 19.5059, 19.2254, 98.44, 97.93, 98.67, 97.41, 39459.98, 39559.66, 39861.52, 39454.28, 15318.23, 15186.3, 15340.09, 15186.3, 122.0, 122.4, 123.25, 120.9, 1193.95, 1188.25, 1198.12, 1183.4, 106.02, 105.66, 106.24, 105.11, 1774.99, 1772.15, 1778.49, 1761.01, 1.1967, 1.1974, 1.2021, 1.189, 999.99, 987.82, 1001.49, 987.82, 1366.6, 1383.1, 1383.5, 1363.0, 673.25, 667.75, 677.25, 662.5, 4840.45, 4794.9, 4862.01, 4794.82, 4.555, 4.583, 4.6080000000000005, 4.543, 0.7988, 0.7993, 0.8021, 0.7946, 6193.0, 6219.87, 6233.45, 6190.93, 1134.69, 1127.77, 1135.03, 1127.45, 1228.22, 1228.72, 1229.53, 1226.59, 12367.46, 12299.18, 12389.07, 12288.35, 1427.42, 1469.19, 1492.28, 1427.4, 2.9617, 2.9504, 2.9737, 2.9403, 21.676, 21.676, 21.676, 21.676, 2626.8, 2608.52
2013-06-20, 1850.49, 6348.82, 6374.21, 6383.61, 6327.01, 47893.06, 49456.96, 49698.2, 47838.39, 8197.08, 8254.57, 8285.9, 8160.5, 1291.72, 1314.06, 1318.58, 1288.69, 1323.57, 1334.66, 1340.24, 1316.91, 5822.25, 5805.75, 5828.4, 5777.9, 1628.93, 1651.83, 1652.45, 1628.91, 3.1430000000000002, 3.1639999999999997, 3.165, 3.1289999999999996, 3443.2, 3483.59, 3485.45, 3443.2, 145.785, 146.19, 146.445, 145.64, 1.0273, 1.0211, 1.0288, 1.0171, 47791.0, 49400.0, 49770.0, 47660.0, 19.26, 19.2701, 19.3371, 19.1793, 98.24, 98.59, 99.01, 97.57, 39044.95, 39460.01, 39603.11, 38801.19, 15112.19, 15315.47, 15322.07, 15112.11, 122.75, 122.9, 123.4, 121.9, 1174.84, 1191.19, 1192.21, 1174.16, 106.12, 106.1, 106.59, 105.45, 1751.39, 1774.18, 1776.08, 1746.05, 1.1793, 1.1957, 1.2003, 1.1757, 986.5, 999.96, 999.96, 986.47, 1373.6, 1368.1, 1372.7, 1348.1, 682.25, 672.0, 683.75, 665.25, 4806.66, 4847.94, 4880.4, 4801.2, 4.521, 4.5489999999999995, 4.588, 4.51, 0.7898, 0.7983, 0.8053, 0.7849, 6209.23, 6199.81, 6235.92, 6193.0, 1130.95, 1134.99, 1136.25, 1130.6, 1223.83, 1229.31, 1231.42, 1222.32, 12268.29, 12347.74, 12365.48, 12237.72, 1437.7, 1443.33, 1449.12, 1415.0, 2.9725, 2.9627, 2.9887, 2.957, 21.622, 21.625, 21.625, 21.61, 2632.4, 2608.83
2013-06-21, 1822.83, 6159.51, 6348.82, 6348.82, 6144.98, 48214.43, 47884.37, 48214.43, 45929.82, 7928.48, 8085.67, 8085.67, 7911.96, 1243.32, 1291.72, 1297.66, 1243.32, 1297.01, 1323.55, 1325.64, 1293.21, 5655.9, 5754.15, 5755.0, 5645.65, 1588.19, 1624.62, 1624.62, 1584.32, 3.062, 3.12, 3.12, 3.045, 3364.64, 3405.14, 3412.94, 3355.93, 147.75, 145.69, 147.84, 145.68, 1.0389, 1.0272, 1.0393, 1.0263, 48341.0, 47000.0, 47790.0, 45765.0, 19.2379, 19.2424, 19.5095, 19.1015, 95.4, 98.02, 98.03, 94.89, 37517.23, 39035.28, 39035.28, 37380.79, 14758.32, 15105.51, 15105.51, 14732.03, 117.65, 122.1, 122.1, 116.9, 1138.6, 1162.56, 1163.66, 1137.12, 102.15, 105.62, 105.62, 101.75, 1777.49, 1749.78, 1778.51, 1747.85, 1.1713, 1.1784, 1.1818, 1.1685, 960.52, 986.48, 986.48, 957.51, 1285.9, 1348.1, 1348.1, 1275.4, 673.25, 679.75, 679.75, 667.5, 4629.99, 4743.09, 4743.09, 4619.85, 4.872, 4.7010000000000005, 4.8839999999999995, 4.672, 0.7758, 0.7896, 0.7898, 0.7709999999999999, 6211.44, 6209.39, 6231.0, 6194.08, 1146.1, 1130.4, 1146.65, 1130.4, 1211.77, 1215.66, 1216.23, 1210.47, 11968.57, 12100.09, 12268.29, 11940.46, 1402.19, 1396.7, 1413.39, 1390.33, 2.8722, 2.9635, 2.9651, 2.8638, 19.822, 21.17, 21.18, 19.59, 2585.33, 2534.46
2013-06-24, 1799.01, 6116.17, 6159.51, 6244.17, 6116.17, 47056.04, 48209.44, 48209.44, 46917.82, 7789.24, 7946.32, 7987.04, 7789.24, 1245.72, 1243.32, 1263.81, 1233.25, 1298.89, 1297.01, 1315.97, 1290.62, 5667.65, 5639.9, 5686.15, 5616.85, 1592.43, 1588.62, 1599.19, 1577.7, 3.096, 3.045, 3.103, 3.045, 3357.25, 3367.81, 3377.3, 3326.86, 149.08, 147.72, 149.61, 147.72, 1.0457, 1.0389, 1.0490000000000002, 1.0362, 47038.0, 48350.0, 48500.0, 46800.0, 19.5127, 19.3723, 19.5329, 19.3007, 93.69, 94.96, 95.84, 93.12, 38036.46, 37518.26, 38159.31, 37256.22, 14799.4, 14760.62, 14858.56, 14688.43, 118.7, 119.2, 121.1, 118.65, 1125.37, 1142.51, 1146.5, 1123.04, 100.91, 102.1, 103.09, 100.04, 1783.32, 1776.95, 1798.6, 1773.11, 1.1765, 1.1707, 1.1803, 1.1695, 963.68, 960.46, 965.23, 951.45, 1291.6, 1280.4, 1300.0, 1268.9, 661.75, 673.0, 673.75, 660.25, 4515.37, 4550.24, 4561.9, 4474.96, 4.882, 4.895, 4.902, 4.7669999999999995, 0.7755, 0.7755, 0.7807, 0.7698, 6155.27, 6211.4, 6214.89, 6151.31, 1156.62, 1155.12, 1160.12, 1151.72, 1205.335, 1211.255, 1213.605, 1204.085, 11995.66, 12019.06, 12067.54, 11935.72, 1400.5, 1377.15, 1406.37, 1354.62, 2.8441, 2.874, 2.8972, 2.8244, 19.958, 19.78, 20.0, 19.72, 2566.36, 2511.54
2013-06-25, 1780.63, 6029.1, 6116.17, 6136.11, 6023.44, 45965.05, 47038.97, 47038.97, 45405.94, 7692.45, 7776.88, 7823.84, 7655.83, 1233.04, 1245.72, 1251.32, 1227.01, 1290.26, 1298.41, 1304.66, 1284.96, 5590.25, 5638.05, 5640.0, 5566.25, 1573.09, 1588.77, 1588.77, 1560.33, 3.0260000000000002, 3.0180000000000002, 3.049, 3.0060000000000002, 3320.76, 3326.38, 3344.66, 3294.95, 149.79, 148.97, 149.98, 148.69, 1.0498, 1.0448, 1.0558, 1.0446, 45946.0, 46210.0, 46690.0, 45265.0, 19.4269, 19.4954, 19.5699, 19.3834, 95.18, 93.85, 95.59, 92.67, 37517.36, 38037.84, 38037.84, 37034.3, 14659.56, 14795.79, 14795.79, 14551.27, 119.45, 118.85, 120.4, 118.65, 1112.14, 1122.46, 1129.34, 1108.96, 101.16, 100.61, 101.64, 99.67, 1793.39, 1779.65, 1797.35, 1775.12, 1.1799, 1.1758, 1.1854, 1.1712, 951.05, 956.93, 963.68, 942.79, 1276.8, 1297.3, 1297.3, 1275.7, 653.25, 660.0, 660.25, 650.5, 4429.46, 4524.24, 4561.55, 4429.46, 5.052, 4.998, 5.084, 4.888999999999999, 0.7752, 0.7759999999999999, 0.779, 0.7682, 6149.38, 6156.03, 6170.05, 6145.38, 1162.01, 1156.62, 1163.51, 1154.43, 1198.9, 1206.85, 1210.98, 1197.7, 11836.86, 11909.0, 11994.65, 11759.04, 1364.09, 1389.49, 1404.85, 1363.8, 2.8547, 2.8415, 2.8706, 2.8222, 19.493, 20.055, 20.055, 19.6, 2504.24, 2440.09
2013-06-26, 1783.45, 6101.91, 6029.1, 6114.61, 6029.1, 46893.04, 45966.75, 47119.15, 45966.75, 7811.3, 7741.13, 7842.48, 7725.99, 1243.2, 1233.04, 1259.92, 1232.93, 1297.59, 1289.76, 1309.48, 1287.93, 5609.1, 5606.95, 5666.25, 5570.25, 1588.03, 1577.52, 1593.79, 1577.09, 3.071, 3.025, 3.085, 3.025, 3347.89, 3350.59, 3358.31, 3327.69, 148.695, 149.66, 150.045, 148.51, 1.0512, 1.0498, 1.0548, 1.0453, 46944.0, 46400.0, 47040.0, 46115.0, 19.3351, 19.4065, 19.5155, 19.307, 95.32, 95.02, 96.17, 94.59, 37901.77, 37517.36, 38071.76, 37485.64, 14760.31, 14669.69, 14812.03, 14669.69, 120.25, 120.2, 120.45, 118.7, 1129.26, 1120.55, 1133.21, 1117.88, 101.26, 101.0, 102.08, 100.7, 1779.13, 1791.79, 1797.37, 1774.7, 1.1753, 1.1794, 1.1835, 1.1697, 961.26, 950.99, 962.1, 950.99, 1274.8, 1281.3, 1286.0, 1273.2, 656.75, 654.0, 661.0, 652.0, 4418.87, 4463.32, 4496.55, 4373.38, 5.1, 5.013999999999999, 5.136, 4.95, 0.7742, 0.7749, 0.7795, 0.7695, 6086.22, 6152.55, 6163.41, 6086.22, 1153.63, 1162.04, 1163.85, 1153.0, 1195.75, 1202.35, 1205.67, 1195.75, 12005.42, 11893.72, 12007.72, 11838.46, 1384.63, 1373.35, 1393.03, 1338.81, 2.8584, 2.8548, 2.8818, 2.8475, 19.526, 19.66, 19.66, 19.595, 2487.3, 2462.4
