@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2014-08-04, 2080.42, 2.119, 2.168, 2.189, 2.112, 398.56, 403.35, 404.62, 397.25, 167.93, 167.19, 168.12, 166.8, 55902.87, 55827.37, 56058.64, 55266.87, 1212.74, 1215.63, 1216.68, 1196.15, 1374.83, 1378.03, 1378.08, 1358.15, 2.563, 2.623, 2.634, 2.555, 7602.6, 7662.5, 7716.7, 7593.9, 3.207, 3.2239999999999998, 3.242, 3.208, 2185.3, 2194.17, 2218.79, 2184.64, 133.905, 132.61, 133.965, 132.61, 2.494, 2.562, 2.591, 2.4819999999999998, 1.14, 1.172, 1.195, 1.1340000000000001, 56043.0, 55660.0, 56215.0, 55360.0, 1361.44, 1378.89, 1383.55, 1360.53, 10514.0, 10682.8, 10701.4, 10478.3, 20362.41, 20547.94, 20671.38, 20272.24, 1037.75, 1033.3, 1038.25, 1030.9, 1394.18, 1397.48, 1399.2800000000002, 1391.965, 15215.26, 15330.77, 15371.76, 15130.85, 3.5410000000000004, 3.528, 3.548, 3.513, 3060.49, 3097.18, 3104.76, 3052.52
2014-08-05, 2066.26, 2.1155, 2.1415, 2.1685, 2.1095, 395.95, 400.48, 400.48, 394.74, 167.25, 166.87, 167.46, 166.5, 56616.33, 55906.45, 56620.27, 55585.52, 1212.21, 1213.8, 1224.77, 1202.01, 1378.98, 1375.73, 1386.4, 1365.03, 2.539, 2.553, 2.555, 2.532, 7683.65, 7639.55, 7694.8, 7622.05, 3.236, 3.2110000000000003, 3.2430000000000003, 3.198, 2223.33, 2190.04, 2224.07, 2186.92, 133.335, 133.77, 133.825, 132.77, 2.485, 2.502, 2.513, 2.471, 1.136, 1.138, 1.147, 1.127, 56710.0, 56300.0, 56900.0, 55675.0, 1361.03, 1369.17, 1371.54, 1360.14, 10496.2, 10585.8, 10589.4, 10463.9, 20381.39, 20506.17, 20553.61, 20324.21, 1033.35, 1031.7, 1034.5, 1029.4, 1395.91, 1396.03, 1399.63, 1393.61, 15201.485, 15273.32, 15313.22, 15130.835, 3.491, 3.528, 3.5610000000000004, 3.455, 3062.45, 3066.55, 3076.9, 3056.07
2014-08-06, 2060.73, 2.112, 2.115, 2.148, 2.1069999999999998, 398.38, 397.04, 399.13, 396.54, 166.62, 166.76, 167.28, 166.42, 56202.1, 56621.07, 56937.41, 56063.55, 1191.37, 1213.28, 1217.57, 1189.43, 1357.89, 1379.5, 1383.28, 1356.21, 2.5860000000000003, 2.5469999999999997, 2.596, 2.546, 7746.55, 7706.65, 7752.45, 7638.05, 3.199, 3.225, 3.225, 3.195, 2219.95, 2224.63, 2226.84, 2206.85, 132.67, 133.28, 133.32, 132.62, 2.489, 2.487, 2.525, 2.4730000000000003, 1.176, 1.139, 1.186, 1.1340000000000001, 56296.0, 56690.0, 57090.0, 56130.0, 1366.13, 1364.51, 1368.29, 1360.47, 10353.8, 10524.7, 10534.7, 10314.4, 20052.2, 20465.07, 20511.75, 19984.88, 1028.2, 1030.7, 1033.1, 1028.2, 1392.395, 1395.16, 1398.335, 1390.34, 15187.71, 15215.87, 15254.68, 15130.82, 3.478, 3.471, 3.484, 3.4560000000000004, 3067.63, 3073.81, 3090.43, 3064.57
2014-08-07, 2054.51, 2.112, 2.113, 2.113, 2.07, 397.21, 396.23, 398.1, 393.35, 167.78, 167.61, 167.83, 167.28, 56487.18, 56201.64, 56797.17, 55695.59, 1160.86, 1189.72, 1189.72, 1159.12, 1334.66, 1357.33, 1362.17, 1333.51, 2.516, 2.559, 2.5639999999999996, 2.503, 7672.05, 7726.15, 7740.95, 7658.95, 3.1630000000000003, 3.1830000000000003, 3.1839999999999997, 3.155, 2217.46, 2212.0, 2223.89, 2192.99, 133.41, 132.63, 133.62, 132.62, 2.469, 2.487, 2.489, 2.4330000000000003, 1.104, 1.155, 1.159, 1.0959999999999999, 56592.0, 56070.0, 56940.0, 55775.0, 1344.3, 1358.39, 1358.48, 1342.19, 10246.2, 10282.0, 10330.3, 10121.5, 19509.84, 19877.13, 20003.93, 19376.93, 1034.0, 1034.55, 1035.55, 1032.75, 1388.88, 1394.29, 1397.04, 1387.07, 15202.09, 15184.58, 15226.31, 15121.99, 3.51, 3.4930000000000003, 3.51, 3.492, 3057.37, 3063.1, 3066.1, 3028.58
2014-08-08, 2031.1, 2.074, 2.105, 2.125, 2.073, 394.2, 396.98, 398.66, 394.04, 168.29, 167.57, 168.55, 167.24, 56188.05, 56487.18, 56922.92, 55985.49, 1157.97, 1158.06, 1162.48, 1134.04, 1333.53, 1333.39, 1339.76, 1306.87, 2.492, 2.497, 2.535, 2.492, 7649.25, 7651.15, 7708.95, 7630.4, 3.1710000000000003, 3.1660000000000004, 3.176, 3.1660000000000004, 2187.67, 2216.66, 2220.57, 2185.76, 133.785, 133.37, 133.905, 133.0, 2.4090000000000003, 2.471, 2.4819999999999998, 2.408, 1.07, 1.101, 1.104, 1.069, 56334.0, 56505.0, 57030.0, 56025.0, 1334.4, 1344.69, 1349.7, 1334.06, 10078.6, 10235.8, 10258.9, 10049.9, 19130.65, 19491.85, 19685.45, 19064.25, 1037.0, 1033.05, 1037.85, 1031.05, 1386.16, 1390.21, 1390.37, 1382.86, 15118.43, 15201.42, 15254.75, 15056.11, 3.432, 3.4960000000000004, 3.513, 3.432, 3055.96, 3067.66, 3077.92, 3051.46
2014-08-11, 2039.37, 2.066, 2.057, 2.0669999999999997, 2.025, 390.25, 390.58, 391.78, 388.14, 168.38, 168.18, 169.07, 167.9, 55572.93, 56186.89, 56186.89, 55319.36, 1170.6, 1156.95, 1182.67, 1147.04, 1348.21, 1332.26, 1360.43, 1329.18, 2.46, 2.437, 2.477, 2.405, 7568.55, 7588.7, 7592.45, 7540.1, 3.1660000000000004, 3.158, 3.175, 3.157, 2194.42, 2188.71, 2199.58, 2180.6, 133.72, 133.75, 134.33, 133.37, 2.4219999999999997, 2.42, 2.426, 2.349, 1.053, 1.04, 1.0659999999999998, 1.023, 55610.0, 56450.0, 56450.0, 55355.0, 1331.56, 1325.0, 1333.85, 1320.99, 10104.8, 9981.2, 10183.0, 9946.9, 19193.48, 18917.06, 19434.96, 18885.58, 1036.55, 1036.55, 1041.25, 1034.05, 1387.06, 1387.19, 1390.0749999999994, 1383.515, 15196.31, 15118.43, 15204.56, 15092.11, 3.324, 3.3710000000000004, 3.384, 3.3160000000000003, 3035.96, 3031.22, 3046.15, 3017.9
2014-08-12, 2041.47, 2.076, 2.076, 2.083, 2.055, 396.65, 393.39, 397.31, 392.84, 167.45, 167.33, 167.89, 166.97, 56613.32, 55578.04, 56657.15, 55578.04, 1203.67, 1181.7, 1208.67, 1181.7, 1372.45, 1350.42, 1379.21, 1350.42, 2.494, 2.477, 2.501, 2.471, 7625.95, 7619.85, 7635.55, 7598.6, 3.167, 3.18, 3.19, 3.1639999999999997, 2224.65, 2199.43, 2225.96, 2198.31, 132.935, 133.69, 133.785, 132.62, 2.4290000000000003, 2.431, 2.44, 2.411, 1.065, 1.074, 1.077, 1.0490000000000002, 56659.0, 55380.0, 56900.0, 55300.0, 1357.36, 1341.45, 1358.16, 1339.83, 10193.5, 10226.6, 10245.7, 10148.6, 19460.67, 19412.61, 19499.13, 19228.45, 1030.4, 1030.8, 1033.2, 1028.6, 1387.96, 1384.17, 1389.78, 1384.17, 15261.64, 15196.31, 15301.18, 15196.31, 3.411, 3.4010000000000002, 3.417, 3.389, 3074.35, 3055.9, 3080.93, 3052.31
2014-08-13, 2062.36, 2.116, 2.0780000000000003, 2.12, 2.0669999999999997, 394.22, 396.34, 396.9, 393.66, 166.8, 167.27, 167.42, 166.64, 56442.34, 56613.17, 56811.11, 56312.08, 1198.72, 1203.82, 1209.77, 1192.19, 1374.19, 1372.94, 1386.18, 1368.1, 2.48, 2.494, 2.51, 2.472, 7727.05, 7688.8, 7735.75, 7654.8, 3.1489999999999996, 3.16, 3.18, 3.142, 2221.59, 2222.7, 2222.98, 2210.0, 132.515, 132.85, 132.915, 132.34, 2.449, 2.431, 2.451, 2.415, 1.062, 1.069, 1.072, 1.048, 56506.0, 56740.0, 56865.0, 56310.0, 1349.96, 1356.5, 1356.5, 1346.93, 10241.5, 10195.9, 10324.1, 10161.9, 19416.26, 19411.85, 19648.63, 19335.9, 1027.15, 1029.65, 1030.25, 1026.05, 1384.96, 1389.77, 1390.0, 1384.22, 15274.23, 15261.64, 15319.87, 15229.69, 3.437, 3.403, 3.447, 3.395, 3071.15, 3072.08, 3081.6, 3062.98
2014-08-14, 2063.22, 2.076, 2.12, 2.131, 2.0669999999999997, 395.27, 395.19, 396.39, 393.93, 167.43, 166.73, 167.43, 166.66, 55581.19, 56454.17, 56736.04, 55238.61, 1220.8, 1198.58, 1225.06, 1194.72, 1398.85, 1373.64, 1402.38, 1373.64, 2.447, 2.502, 2.529, 2.435, 7739.55, 7717.3, 7757.1, 7695.7, 3.1060000000000003, 3.1260000000000003, 3.127, 3.11, 2222.88, 2223.05, 2230.99, 2202.44, 132.92, 132.48, 132.93, 132.41, 2.42, 2.458, 2.471, 2.408, 1.0290000000000001, 1.073, 1.087, 1.0270000000000001, 55927.0, 56750.0, 56810.0, 55100.0, 1361.82, 1356.2, 1361.82, 1354.81, 10304.0, 10304.1, 10330.2, 10250.5, 19537.26, 19529.23, 19602.85, 19457.68, 1030.25, 1027.25, 1030.3, 1026.85, 1386.02, 1385.66, 1387.94, 1384.98, 15262.73, 15274.78, 15309.87, 15242.86, 3.466, 3.4330000000000003, 3.4730000000000003, 3.429, 3102.96, 3079.63, 3108.94, 3079.27
2014-08-18, 2053.13, 2.06, 2.0669999999999997, 2.0780000000000003, 2.05, 395.84, 394.04, 396.8, 393.79, 165.99, 167.27, 167.62, 165.81, 55780.41, 55557.5, 55946.54, 55436.88, 1231.94, 1221.23, 1238.85, 1216.29, 1407.53, 1399.07, 1412.87, 1391.67, 2.437, 2.4219999999999997, 2.44, 2.392, 7791.7, 7756.15, 7796.7, 7739.1, 3.0860000000000003, 3.095, 3.095, 3.08, 2206.47, 2221.54, 2230.89, 2204.38, 131.755, 132.86, 133.075, 131.65, 2.403, 2.43, 2.4419999999999997, 2.391, 1.016, 1.022, 1.025, 1.0, 56696.0, 56420.0, 56930.0, 56155.0, 1353.94, 1355.49, 1357.64, 1350.04, 10294.8, 10274.1, 10339.2, 10210.7, 19480.96, 19426.28, 19665.45, 19264.46, 1021.2, 1029.65, 1031.45, 1020.65, 1389.35, 1385.68, 1390.8, 1384.19, 15291.18, 15262.73, 15312.86, 15257.46, 3.417, 3.4160000000000004, 3.4530000000000003, 3.409, 3109.83, 3100.92, 3113.8, 3090.07
2014-08-19, 2071.14, 2.066, 2.0380000000000003, 2.066, 2.0180000000000002, 399.91, 398.53, 400.2, 398.53, 165.66, 165.58, 165.91, 165.18, 57560.72, 56968.35, 57664.9, 56968.35, 1243.56, 1233.54, 1249.11, 1232.89, 1425.18, 1418.05, 1427.93, 1415.39, 2.431, 2.3890000000000002, 2.435, 2.388, 7874.25, 7785.25, 7880.5, 7779.2, 3.103, 3.103, 3.111, 3.1010000000000004, 2239.47, 2229.8, 2242.04, 2228.13, 131.295, 131.72, 131.765, 130.98, 2.394, 2.356, 2.398, 2.352, 1.013, 0.99, 1.018, 0.986, 58485.0, 58300.0, 58625.0, 57890.0, 1369.32, 1365.07, 1369.32, 1362.32, 10353.4, 10350.4, 10372.2, 10284.1, 19639.9, 19586.62, 19834.2, 19560.59, 1017.6, 1018.15, 1019.95, 1015.55, 1379.87, 1387.15, 1390.15, 1373.05, 15338.47, 15304.24, 15368.98, 15304.24, 3.344, 3.3680000000000003, 3.3789999999999996, 3.3289999999999997, 3146.67, 3132.08, 3147.11, 3128.9
2014-08-20, 2072.78, 2.076, 2.065, 2.08, 2.039, 403.31, 401.13, 403.68, 400.83, 165.75, 165.44, 166.03, 165.44, 58449.29, 57561.23, 58474.93, 57370.97, 1251.69, 1244.83, 1256.8, 1244.83, 1437.6, 1425.18, 1441.35, 1425.18, 2.404, 2.437, 2.438, 2.369, 7897.5, 7901.0, 7918.55, 7881.15, 3.0860000000000003, 3.108, 3.11, 3.095, 2245.33, 2242.34, 2246.02, 2227.92, 131.335, 131.26, 131.525, 131.13, 2.403, 2.396, 2.407, 2.3609999999999998, 1.004, 1.021, 1.022, 0.988, 59411.0, 58560.0, 59610.0, 58155.0, 1376.61, 1371.7, 1376.61, 1369.6, 10386.5, 10407.5, 10416.6, 10367.2, 19644.37, 19689.6, 19707.52, 19528.31, 1017.95, 1016.65, 1019.35, 1016.55, 1378.88, 1384.8, 1386.49, 1377.59, 15477.17, 15339.53, 15496.32, 15339.53, 3.42, 3.391, 3.4219999999999997, 3.378, 3163.92, 3154.05, 3168.01, 3150.99
2014-08-21, 2044.21, 2.1, 2.081, 2.115, 2.068, 403.32, 403.81, 404.81, 402.17, 166.58, 165.98, 166.58, 165.86, 58878.24, 58449.92, 59010.08, 58320.02, 1257.41, 1251.23, 1257.41, 1244.99, 1447.5, 1437.58, 1447.5, 1432.64, 2.418, 2.406, 2.4459999999999997, 2.398, 7875.3, 7915.8, 7922.7, 7864.05, 3.174, 3.113, 3.1710000000000003, 3.112, 2240.21, 2241.66, 2248.94, 2233.89, 131.965, 131.3, 131.975, 131.3, 2.428, 2.401, 2.4459999999999997, 2.398, 0.986, 1.003, 1.014, 0.98, 59782.0, 59600.0, 59935.0, 59175.0, 1373.49, 1376.19, 1381.02, 1367.87, 10420.9, 10390.6, 10428.1, 10338.3, 19605.97, 19592.68, 19683.68, 19527.33, 1022.85, 1019.65, 1022.85, 1018.95, 1374.34, 1375.59, 1377.54, 1371.46, 15561.95, 15477.68, 15570.45, 15425.82, 3.445, 3.412, 3.452, 3.3960000000000004, 3146.33, 3158.29, 3159.68, 3132.44
2014-08-22, 2056.7, 2.084, 2.106, 2.114, 2.076, 405.77, 403.37, 405.77, 402.68, 166.41, 166.58, 166.9, 166.18, 58992.11, 58878.24, 59207.06, 58558.19, 1275.6, 1256.76, 1275.6, 1253.93, 1461.75, 1447.12, 1469.4, 1445.53, 2.4019999999999997, 2.438, 2.465, 2.395, 7891.1, 7875.35, 7919.65, 7855.95, 3.1719999999999997, 3.16, 3.177, 3.16, 2230.46, 2239.57, 2240.08, 2211.63, 132.08, 131.93, 132.23, 131.88, 2.4090000000000003, 2.434, 2.448, 2.398, 0.996, 1.0, 1.013, 0.98, 59891.0, 59590.0, 60140.0, 59430.0, 1385.03, 1375.75, 1385.18, 1373.38, 10556.4, 10429.8, 10569.3, 10386.7, 20010.51, 19621.68, 20011.17, 19574.53, 1023.65, 1023.15, 1024.85, 1022.45, 1379.01, 1375.34, 1380.85, 1374.9, 15556.09, 15561.72, 15566.53, 15526.01, 3.51, 3.47, 3.52, 3.466, 3171.32, 3147.83, 3171.32, 3141.45
2014-08-25, 2060.89, 2.076, 2.081, 2.109, 2.062, 404.48, 406.39, 406.41, 402.54, 165.49, 165.95, 166.18, 165.0, 58407.32, 58991.72, 58991.72, 58164.22, 1260.07, 1275.73, 1280.08, 1246.45, 1446.6, 1461.79, 1463.53, 1434.09, 2.407, 2.388, 2.431, 2.353, 7913.2, 7904.55, 7929.05, 7900.05, 3.199, 3.185, 3.2039999999999997, 3.185, 2240.81, 2228.97, 2243.3, 2225.27, 131.35, 132.04, 132.1, 131.2, 2.403, 2.41, 2.444, 2.378, 0.987, 0.991, 1.005, 0.9640000000000001, 59278.0, 59945.0, 59945.0, 58965.0, 1382.72, 1386.14, 1388.07, 1378.17, 10500.2, 10582.1, 10588.7, 10436.4, 19917.98, 19945.32, 20035.77, 19804.36, 1018.0, 1021.2, 1022.3, 1017.2, 1381.37, 1374.515, 1382.875, 1374.105, 15535.55, 15556.09, 15574.23, 15495.06, 3.484, 3.468, 3.495, 3.455, 3163.23, 3172.56, 3178.35, 3145.5
2014-08-26, 2068.05, 2.04, 2.076, 2.08, 2.039, 409.32, 407.25, 409.47, 406.35, 165.75, 165.6, 166.32, 165.6, 59735.17, 58407.85, 59742.65, 58407.85, 1267.42, 1260.49, 1270.16, 1259.77, 1454.67, 1446.86, 1456.7, 1446.14, 2.449, 2.477, 2.477, 2.449, 7906.3, 7931.75, 7968.25, 7897.95, 3.213, 3.198, 3.213, 3.198, 2229.27, 2241.1, 2241.55, 2222.01, 131.615, 131.3, 132.015, 131.3, 2.384, 2.41, 2.432, 2.377, 0.9540000000000001, 0.992, 0.992, 0.9259999999999999, 60600.0, 59540.0, 60690.0, 59495.0, 1394.68, 1391.56, 1394.69, 1385.56, 10690.1, 10607.1, 10695.7, 10563.6, 20375.39, 20116.11, 20375.39, 20019.57, 1020.05, 1019.2, 1023.2, 1019.2, 1383.73, 1373.69, 1384.9, 1373.31, 15598.74, 15535.94, 15623.99, 15535.94, 3.449, 3.487, 3.503, 3.44, 3186.61, 3183.5, 3187.99, 3163.96
2014-08-27, 2074.93, 2.045, 2.039, 2.05, 2.028, 412.93, 409.12, 413.02, 408.42, 165.24, 165.35, 165.71, 165.12, 59821.45, 59735.17, 60092.95, 59522.4, 1259.47, 1267.87, 1273.64, 1257.14, 1443.32, 1454.47, 1459.95, 1441.46, 2.452, 2.4859999999999998, 2.487, 2.448, 7904.75, 7874.5, 7915.45, 7862.45, 3.182, 3.2039999999999997, 3.2039999999999997, 3.1839999999999997, 2207.11, 2225.29, 2232.78, 2200.62, 131.17, 131.56, 131.61, 131.09, 2.398, 2.384, 2.4, 2.3680000000000003, 0.9440000000000001, 0.9420000000000001, 0.953, 0.932, 60679.0, 60600.0, 60965.0, 60335.0, 1397.54, 1393.36, 1397.54, 1388.73, 10826.9, 10672.4, 10835.5, 10669.4, 20645.54, 20342.25, 20645.54, 20289.21, 1016.65, 1018.1, 1019.9, 1016.4, 1388.93, 1381.94, 1388.93, 1380.62, 15619.21, 15599.5, 15653.38, 15599.5, 3.3539999999999996, 3.4219999999999997, 3.423, 3.3510000000000004, 3203.76, 3179.55, 3204.2, 3174.13
2014-08-28, 2075.76, 2.008, 2.039, 2.039, 2.001, 413.19, 412.37, 413.6, 412.03, 165.12, 164.95, 165.19, 164.83, 60950.57, 59821.81, 61246.67, 59821.81, 1260.72, 1262.88, 1271.96, 1259.19, 1447.91, 1444.28, 1454.96, 1444.28, 2.371, 2.4419999999999997, 2.449, 2.362, 7936.05, 7933.9, 7946.85, 7916.55, 3.175, 3.1719999999999997, 3.1719999999999997, 3.1710000000000003, 2209.47, 2207.03, 2216.67, 2204.05, 130.885, 131.12, 131.175, 130.75, 2.3609999999999998, 2.3930000000000002, 2.394, 2.3569999999999998, 0.9079999999999999, 0.9359999999999999, 0.94, 0.8959999999999999, 61776.0, 61150.0, 62065.0, 60865.0, 1397.41, 1397.65, 1398.48, 1392.81, 10837.4, 10821.9, 10883.8, 10787.4, 20763.14, 20627.64, 20777.06, 20577.5, 1014.35, 1015.3, 1016.0, 1013.8, 1408.54, 1390.74, 1408.54, 1390.35, 15602.65, 15619.21, 15624.51, 15559.82, 3.345, 3.385, 3.3989999999999996, 3.343, 3210.07, 3197.97, 3212.44, 3196.69
2014-08-29, 2068.54, 1.999, 2.0069999999999997, 2.008, 1.986, 412.14, 412.28, 412.72, 410.62, 165.25, 164.97, 165.26, 164.82, 60290.87, 60945.24, 60980.1, 60188.78, 1219.49, 1259.75, 1260.41, 1211.0, 1423.78, 1447.54, 1447.72, 1414.18, 2.369, 2.379, 2.39, 2.343, 7954.35, 7942.25, 7967.8, 7939.2, 3.127, 3.1719999999999997, 3.1839999999999997, 3.1210000000000004, 2195.82, 2210.48, 2219.47, 2194.86, 130.975, 130.83, 130.985, 130.67, 2.338, 2.3569999999999998, 2.3569999999999998, 2.322, 0.883, 0.9009999999999999, 0.915, 0.868, 61169.0, 61495.0, 61805.0, 60955.0, 1383.03, 1393.64, 1394.83, 1380.59, 10722.2, 10808.5, 10844.4, 10688.0, 20341.09, 20672.58, 20748.62, 20313.62, 1015.1, 1013.75, 1015.1, 1012.95, 1404.41, 1412.07, 1412.07, 1396.92, 15558.17, 15600.78, 15600.78, 15541.95, 3.302, 3.322, 3.3360000000000003, 3.29, 3196.56, 3199.89, 3203.37, 3184.76
2014-09-01, 2067.86, 1.9969999999999999, 1.996, 2.0180000000000002, 1.9869999999999999, 413.13, 412.78, 413.34, 410.08, 165.07, 165.2, 165.53, 164.84, 61288.15, 60291.37, 61442.93, 60272.51, 1190.23, 1218.15, 1219.32, 1190.23, 1400.71, 1423.56, 1428.58, 1400.51, 2.369, 2.366, 2.405, 2.365, 7991.025, 7966.3, 8001.4, 7961.6, 3.135, 3.123, 3.1519999999999997, 3.123, 2217.2, 2198.95, 2218.7, 2193.26, 130.845, 130.94, 131.205, 130.68, 2.345, 2.343, 2.354, 2.325, 0.888, 0.8759999999999999, 0.91, 0.873, 62148.0, 61550.0, 62350.0, 61025.0, 1388.88, 1386.48, 1388.99, 1382.1, 10728.8, 10742.7, 10785.3, 10614.5, 20450.49, 20403.28, 20570.83, 20240.36, 1014.1, 1015.15, 1016.85, 1013.05, 1407.31, 1407.3249999999994, 1412.73, 1399.6550000000002, 15625.73, 15558.17, 15632.58, 15516.47, 3.3, 3.3160000000000003, 3.333, 3.2960000000000003, 3192.72, 3201.06, 3202.65, 3169.98
2014-09-02, 2051.58, 2.045, 2.023, 2.0580000000000003, 2.0095, 414.23, 413.4, 414.23, 413.13, 164.94, 164.93, 165.38, 164.76, 61141.27, 61294.48, 62279.27, 61141.27, 1177.66, 1192.82, 1197.81, 1173.29, 1392.4, 1401.34, 1419.88, 1389.83, 2.388, 2.3680000000000003, 2.408, 2.3680000000000003, 8027.7, 7990.35, 8035.0, 7984.0, 3.135, 3.1345, 3.1505, 3.1215, 2235.51, 2220.13, 2236.29, 2217.68, 130.715, 130.81, 131.085, 130.67, 2.359, 2.345, 2.359, 2.345, 0.884, 0.892, 0.897, 0.88, 61910.0, 62730.0, 63085.0, 61610.0, 1386.97, 1390.63, 1393.59, 1382.47, 10746.5, 10749.2, 10784.1, 10693.9, 20345.85, 20515.46, 20536.25, 20267.3, 1013.05, 1013.55, 1015.95, 1013.05, 1410.21, 1402.58, 1413.39, 1402.39, 15622.405, 15592.51, 15630.175, 15545.305, 3.3289999999999997, 3.3280000000000003, 3.333, 3.293, 3180.69, 3194.43, 3198.46, 3168.66
2014-09-03, 2051.2, 2.093, 2.05, 2.0980000000000003, 2.032, 415.0, 415.0, 416.19, 413.88, 165.67, 164.87, 165.79, 164.65, 61895.98, 61141.5, 62231.23, 60930.48, 1177.93, 1177.93, 1182.44, 1167.15, 1400.35, 1392.27, 1401.67, 1386.41, 2.438, 2.41, 2.46, 2.405, 8083.05, 8038.6, 8101.95, 8036.55, 3.135, 3.1460000000000004, 3.1489999999999996, 3.12, 2266.05, 2239.68, 2267.51, 2234.38, 131.425, 130.68, 131.465, 130.56, 2.423, 2.3569999999999998, 2.425, 2.354, 0.93, 0.89, 0.945, 0.887, 62622.0, 61920.0, 63000.0, 61630.0, 1387.94, 1390.37, 1391.94, 1384.69, 10755.0, 10768.5, 10822.6, 10736.4, 20446.28, 20404.01, 20616.37, 20398.04, 1018.6, 1013.1, 1018.9, 1012.3, 1417.62, 1412.76, 1419.34, 1412.76, 15619.08, 15626.85, 15627.77, 15574.14, 3.347, 3.338, 3.347, 3.315, 3177.88, 3184.88, 3186.75, 3163.4
2014-09-04, 2056.26, 2.086, 2.105, 2.1319999999999997, 2.083, 417.21, 416.28, 418.88, 415.89, 166.09, 165.6, 166.34, 165.23, 61837.04, 61899.83, 62304.88, 61198.91, 1239.23, 1179.45, 1244.17, 1179.33, 1449.29, 1400.44, 1452.87, 1400.44, 2.476, 2.4459999999999997, 2.509, 2.443, 8114.6, 8110.85, 8141.9, 8092.25, 3.111, 3.139, 3.1430000000000002, 3.11, 2288.63, 2268.39, 2290.55, 2268.1, 131.605, 131.37, 131.895, 131.07, 2.398, 2.419, 2.467, 2.396, 0.9570000000000001, 0.935, 0.971, 0.927, 62559.0, 63080.0, 63090.0, 61855.0, 1398.48, 1393.25, 1402.18, 1391.88, 10886.8, 10799.2, 10927.2, 10783.4, 20831.96, 20550.78, 20885.41, 20528.11, 1019.95, 1018.6, 1022.2, 1016.3, 1420.95, 1417.04, 1428.61, 1416.87, 15657.63, 15619.08, 15685.13, 15619.08, 3.445, 3.426, 3.457, 3.42, 3186.76, 3184.15, 3206.53, 3183.81
